Tarih,TP_MK_ISL_MK
2016-03-16,871789.078
2016-03-17,1137512.327
2016-03-18,1060151.797
2016-03-21,1071594.237
2016-03-22,1426217.236
2016-03-23,1141090.972
2016-03-24,1037704.335
2016-03-25,540706.344
2016-03-28,556947.355
2016-03-29,866274.469
2016-03-30,943624.04
2016-03-31,937318.514
2016-04-01,888378.32
2016-04-02,1050668.964
2016-04-03,966039.967
2016-04-04,1030042.707
2016-04-05,1304587.651
2016-04-06,991412.82
2016-04-07,219398.631
2016-04-08,963628.543
2016-04-10,1070939.194
2016-04-11,1242123.188
2016-04-12,1270453.97
2016-04-13,1319548.434
2016-04-14,1344897.327
2016-04-15,1024595.225
2016-04-18,1120952.288
2016-04-19,1077231.88
2016-04-20,1383420.338
2016-04-21,958107.54
2016-04-22,863742.38
2016-04-25,814796.328
2016-04-26,952997.658
2016-04-27,776292.133
2016-04-28,932526.271
2016-04-29,766778.745
2016-05-01,878931.201
2016-05-02,862004.881
2016-05-03,1235486.017
2016-05-04,1304587.651
2016-05-05,1390523.98
2016-05-06,1270837.922
2016-05-07,
2016-05-08,912235.323
2016-05-09,865598.157
2016-05-10,1153811.634
2016-05-11,977484.777
2016-05-12,953541.942
2016-05-13,870924.01
2016-05-16,663814.836
2016-05-17,868423.113
2016-05-18,903434.276
2016-05-19,
2016-05-20,825035.929
2016-05-23,691190.725
2016-05-24,1253285.794
2016-05-25,911442.27
2016-05-26,932593.848
2016-05-27,708228.935
2016-05-30,656795.069
2016-05-31,848024.233
2016-06-01,974725.304
2016-06-02,693134.319
2016-06-03,834280.341
2016-06-04,991412.82
2016-06-05,1270837.922
2016-06-06,691879.048
2016-06-07,
2016-06-08,882998.077
2016-06-09,846434.894
2016-06-10,995085.47
2016-06-12,1143025.594
2016-06-13,763828.91
2016-06-14,880257.825
2016-06-15,737322.461
2016-06-16,634050.682
2016-06-17,769438.617
2016-06-20,701349.04
2016-06-21,783040.816
2016-06-22,655110.168
2016-06-23,780444.32
2016-06-24,865756.806
2016-06-27,910233.808
2016-06-28,831942.481
2016-06-29,962009.975
2016-06-30,751547.264
2016-07-01,611544.543
2016-07-03,949837.265
2016-07-04,859330.105
2016-07-05,
2016-07-06,923496.136
2016-07-07,
2016-07-08,585210.761
2016-07-09,689180.56
2016-07-10,850067.298
2016-07-11,923636.399
2016-07-12,1066301.299
2016-07-13,1010433.747
2016-07-14,905183.187
2016-07-15,741970.088
2016-07-18,1694599.87
2016-07-19,1423774.566
2016-07-20,1073708.407
2016-07-21,1192010.745
2016-07-22,1063168.549
2016-07-25,895045.163
2016-07-26,878492.652
2016-07-27,971683.86
2016-07-28,955336.633
2016-07-29,857195.038
2016-08-01,843072.777
2016-08-02,1171527.878
2016-08-03,1049871.251
2016-08-04,963628.543
2016-08-05,912235.323
2016-08-06,882998.077
2016-08-07,585210.761
2016-08-08,938287.772
2016-08-09,1302337.417
2016-08-10,990526.025
2016-08-11,1072678.128
2016-08-12,1187711.831
2016-08-15,715101.791
2016-08-16,890673.175
2016-08-17,770249.915
2016-08-18,782332.338
2016-08-19,640986.721
2016-08-22,702522.653
2016-08-23,840333.065
2016-08-24,992677.55
2016-08-25,978197.159
2016-08-26,826424.677
2016-08-29,614412.537
2016-08-30,
2016-08-31,786558.078
2016-09-01,682928.596
2016-09-02,1136183.037
2016-09-03,956783.244
2016-09-05,865598.157
2016-09-06,846434.894
2016-09-07,689180.56
2016-09-08,1302337.417
2016-09-09,858740.284
2016-09-11,1408729.752
2016-09-12,848358.51
2016-09-13,
2016-09-14,
2016-09-15,
2016-09-16,735862.696
2016-09-19,796196.498
2016-09-20,871046.922
2016-09-21,913632.388
2016-09-22,1137045.926
2016-09-23,895449.021
2016-09-26,1138831.142
2016-09-27,926833.448
2016-09-28,947511.891
2016-09-29,1001111.356
2016-09-30,774049.433
2016-10-02,936369.506
2016-10-03,737623.331
2016-10-04,1070939.194
2016-10-05,1153811.634
2016-10-06,758751.173
2016-10-07,850067.298
2016-10-08,990526.025
2016-10-10,1024476.74
2016-10-11,1192222.17
2016-10-12,1118567.836
2016-10-13,1160316.106
2016-10-14,1025373.145
2016-10-17,923759.921
2016-10-18,1111887.055
2016-10-19,1023787.025
2016-10-20,1013764.465
2016-10-21,781398.315
2016-10-24,839656.156
2016-10-25,1049176.918
2016-10-26,1154321.938
2016-10-27,1003277.312
2016-10-28,482283.401
2016-10-31,811916.09
2016-11-01,1109951.977
2016-11-02,835533.943
2016-11-03,860260.608
2016-11-04,1242123.188
2016-11-05,977484.777
2016-11-07,923636.399
2016-11-08,1072678.128
2016-11-09,1408729.752
2016-11-10,1088973.205
2016-11-11,996347.702
2016-11-14,940577.284
2016-11-15,907047.863
2016-11-16,906384.725
2016-11-17,948790.454
2016-11-18,965059.98
2016-11-21,836735.985
2016-11-22,825826.828
2016-11-23,922935.551
2016-11-24,1391517.419
2016-11-25,854321.334
2016-11-28,825450.136
2016-11-29,907474.343
2016-11-30,941943.019
2016-12-01,1212023.731
2016-12-02,884101.199
2016-12-04,1270453.97
2016-12-05,953541.942
2016-12-06,1143025.594
2016-12-07,1102046.39
2016-12-08,1187711.831
2016-12-09,
2016-12-10,1118567.836
2016-12-12,891044.235
2016-12-13,990189.524
2016-12-14,779942.248
2016-12-15,1213439.725
2016-12-16,1066692.353
2016-12-19,894278.972
2016-12-20,888214.86
2016-12-21,884851.888
2016-12-22,913810.065
2016-12-23,826744.309
2016-12-26,526184.299
2016-12-27,649987.53
2016-12-28,767289.902
2016-12-29,744713.322
2016-12-30,646596.724
2017-01-02,1314074.766
2017-01-03,1316863.999
2017-01-04,927373.792
2017-01-05,1179761.377
2017-01-06,1249471.636
2017-01-08,1922440.173
2017-01-09,
2017-01-10,1117441.752
2017-01-11,1129284.253
2017-01-12,1892515.597
2017-01-13,1573226.41
2017-01-16,1233812.491
2017-01-17,1459956.133
2017-01-18,1479782.141
2017-01-19,1345373.535
2017-01-20,1124767.329
2017-01-23,1224964.202
2017-01-24,1421424.223
2017-01-25,1268270.736
2017-01-26,1147353.026
2017-01-27,1126853.131
2017-01-30,1616877.611
2017-01-31,1530409.109
2017-02-01,1314074.766
2017-02-02,1688733.488
2017-02-03,1183505.312
2017-02-05,1061370.038
2017-02-06,1138155.998
2017-02-07,1428593.738
2017-02-08,1328586.763
2017-02-09,1415788.311
2017-02-10,1213576.869
2017-02-11,2536960.157
2017-02-13,1181763.432
2017-02-14,1422924.101
2017-02-15,1161910.93
2017-02-16,934570.431
2017-02-17,949549.314
2017-02-20,1061616.73
2017-02-21,1029680.793
2017-02-22,1135538.261
2017-02-23,1020631.975
2017-02-24,990284.385
2017-02-27,837718.322
2017-02-28,1193701.987
2017-03-01,1316863.999
2017-03-02,1183505.312
2017-03-03,1183221.223
2017-03-04,746341.113
2017-03-05,1119578.074
2017-03-06,1088351.234
2017-03-07,1111380.644
2017-03-08,1371883.205
2017-03-09,1076375.16
2017-03-10,1527292.685
2017-03-11,1992973.92
2017-03-13,985791.435
2017-03-14,1156831.201
2017-03-15,1126222.711
2017-03-16,1197996.988
2017-03-17,1107029.438
2017-03-20,978882.394
2017-03-21,1417000.617
2017-03-22,1335442.86
2017-03-23,1171676.938
2017-03-24,996931.016
2017-03-27,1070237.287
2017-03-28,1014279.897
2017-03-29,1184532.231
2017-03-30,1021800.567
2017-03-31,978100.415
2017-04-01,927373.792
2017-04-03,746341.113
2017-04-04,803947.306
2017-04-05,951565.36
2017-04-06,917342.647
2017-04-07,969929.786
2017-04-08,1427243.53
2017-04-09,
2017-04-10,1801699.008
2017-04-11,1229917.459
2017-04-12,1175653.365
2017-04-13,987507.048
2017-04-14,721126.896
2017-04-17,998364.833
2017-04-18,1178525.779
2017-04-19,1361010.908
2017-04-20,1209942.034
2017-04-21,1058456.436
2017-04-24,1272767.728
2017-04-25,1340098.561
2017-04-26,1285649.777
2017-04-27,1131913.268
2017-04-28,1102988.881
2017-05-01,1179761.377
2017-05-02,1061370.038
2017-05-03,1119578.074
2017-05-04,1236212.676
2017-05-05,1178202.241
2017-05-06,1410967.134
2017-05-07,1277281.687
2017-05-08,1246704.726
2017-05-09,1224721.583
2017-05-10,1613600.639
2017-05-11,1407545.562
2017-05-12,1195466.304
2017-05-15,973042.676
2017-05-16,1310922.88
2017-05-17,1663527.232
2017-05-18,1445533.1
2017-05-19,
2017-05-22,1285299.945
2017-05-23,1554917.452
2017-05-24,1887113.952
2017-05-25,1682011.825
2017-05-26,1385877.03
2017-05-29,1003176.502
2017-05-30,1420271.376
2017-05-31,1603897.392
2017-06-01,1249471.636
2017-06-02,1679158.484
2017-06-03,1088351.234
2017-06-04,917342.647
2017-06-05,1410967.134
2017-06-06,1257624.151
2017-06-07,1505158.891
2017-06-08,1169761.208
2017-06-09,1225914.208
2017-06-10,1417296.77
2017-06-11,1806462.523
2017-06-12,1255887.088
2017-06-13,1430449.33
2017-06-14,1495261.851
2017-06-15,1216509.25
2017-06-16,1007971.913
2017-06-19,1180959.394
2017-06-20,1278447.811
2017-06-21,1178701.501
2017-06-22,1086842.587
2017-06-23,932293.045
2017-06-26,
2017-06-27,
2017-06-28,1220993.295
2017-06-29,1275148.057
2017-06-30,1263958.958
2017-07-02,1428593.738
2017-07-03,1111380.644
2017-07-04,1359402.957
2017-07-05,1277281.687
2017-07-06,1505158.891
2017-07-07,1117172.413
2017-07-08,1667808.457
2017-07-09,2104910.226
2017-07-10,1106803.092
2017-07-11,1914625.901
2017-07-12,1284307.546
2017-07-13,1621594.916
2017-07-14,1289947.764
2017-07-17,1429069.21
2017-07-18,1377681.483
2017-07-19,1745670.527
2017-07-20,1689128.773
2017-07-21,1409890.591
2017-07-24,1384489.151
2017-07-25,1381118.238
2017-07-26,1592090.077
2017-07-27,1913851.201
2017-07-28,1545255.187
2017-07-31,1517374.499
2017-08-01,1922440.173
2017-08-02,1562032.947
2017-08-03,1527605.307
2017-08-04,1427243.53
2017-08-05,1246704.726
2017-08-06,1169761.208
2017-08-07,1667808.457
2017-08-08,1988024.09
2017-08-09,1836868.074
2017-08-10,1689426.308
2017-08-11,1791349.188
2017-08-12,1557297.235
2017-08-14,2252134.811
2017-08-15,2808924.631
2017-08-16,2337539.425
2017-08-17,1928020.551
2017-08-18,1865515.396
2017-08-21,1942959.923
2017-08-22,1863149.278
2017-08-23,1757707.143
2017-08-24,1717143.654
2017-08-25,1277346.348
2017-08-28,1167253.018
2017-08-29,1734755.42
2017-08-30,
2017-08-31,648368.019
2017-09-01,849551.798
2017-09-02,1415788.311
2017-09-03,1076375.16
2017-09-04,
2017-09-05,1224721.583
2017-09-06,1832109.055
2017-09-07,2104910.226
2017-09-08,1836868.074
2017-09-10,1843971.143
2017-09-11,1786894.519
2017-09-12,1750221.422
2017-09-13,1737740.485
2017-09-14,1861271.592
2017-09-15,1337257.56
2017-09-18,1514339.428
2017-09-19,1721562.216
2017-09-20,1351728.677
2017-09-21,1374711.568
2017-09-22,1416911.645
2017-09-25,1730364.765
2017-09-26,1441283.292
2017-09-27,1543382.012
2017-09-28,1317008.689
2017-09-29,1283659.748
2017-10-01,1117441.752
2017-10-02,1545708.088
2017-10-03,1527292.685
2017-10-04,1801699.008
2017-10-05,1613600.639
2017-10-06,1417296.77
2017-10-07,1106803.092
2017-10-08,1689426.308
2017-10-09,1843971.143
2017-10-10,1474419.986
2017-10-11,1544481.791
2017-10-12,1407078.146
2017-10-13,1530224.046
2017-10-16,1513867.541
2017-10-17,1594720.502
2017-10-18,1764837.082
2017-10-19,1681411.968
2017-10-20,1660293.118
2017-10-23,1408288.007
2017-10-24,1451573.78
2017-10-25,1441512.749
2017-10-26,1598149.102
2017-10-27,1614410.586
2017-10-30,1358417.533
2017-10-31,1852610.238
2017-11-01,2601448.026
2017-11-02,2536960.157
2017-11-03,1992973.92
2017-11-04,1229917.459
2017-11-05,1407545.562
2017-11-06,1806462.523
2017-11-07,1822273.245
2017-11-08,1971992.666
2017-11-09,1728683.496
2017-11-10,1938181.798
2017-11-12,1666052.268
2017-11-13,1522432.044
2017-11-14,1625608.202
2017-11-15,1682779.594
2017-11-16,1597122.814
2017-11-17,1532228.87
2017-11-20,1607524.684
2017-11-21,1654654.469
2017-11-22,1700206.87
2017-11-23,1447330.329
2017-11-24,1159264.86
2017-11-27,1414841.409
2017-11-28,1659875.348
2017-11-29,1395784.954
2017-11-30,1506311.229
2017-12-01,1892515.597
2017-12-04,1175653.365
2017-12-05,1596183.275
2017-12-06,1401128.374
2017-12-07,1284307.546
2017-12-08,1557297.235
2017-12-09,1750221.422
2017-12-10,1407078.146
2017-12-11,1666052.268
2017-12-12,1502708.442
2017-12-13,1551512.576
2017-12-14,1754403.657
2017-12-15,1449170.226
2017-12-18,1462190.999
2017-12-19,1842835.555
2017-12-20,1884950.343
2017-12-21,1864600.79
2017-12-22,1420945.822
2017-12-25,1033030.772
2017-12-26,1341190.904
2017-12-27,1273398.88
2017-12-28,1596442.861
2017-12-29,1405786.153
2018-01-01,
2018-01-02,1788643.47
2018-01-03,1767653.664
2018-01-04,2130659.128
2018-01-05,
2018-01-06,1787509.931
2018-01-08,1626621.834
2018-01-09,1962208.886
2018-01-10,2001112.93
2018-01-11,1650120.107
2018-01-12,1862649.433
2018-01-15,2239676.297
2018-01-16,2467006.24
2018-01-17,2140691.095
2018-01-18,2034875.78
2018-01-19,2106975.977
2018-01-22,1861378.936
2018-01-23,2076904.172
2018-01-24,2074560.953
2018-01-25,1973066.576
2018-01-26,1856228.474
2018-01-29,1856525.175
2018-01-30,1970967.06
2018-01-31,1787519.427
2018-02-01,2139209.107
2018-02-02,1400648.448
2018-02-03,1461825.701
2018-02-04,1285386.187
2018-02-05,1701736.571
2018-02-06,1987451.072
2018-02-07,1841184.272
2018-02-08,1635261.844
2018-02-09,1655766.793
2018-02-10,1728224.435
2018-02-11,2152111.927
2018-02-12,1464413.167
2018-02-13,1503028.332
2018-02-14,1449904.104
2018-02-15,1629236.117
2018-02-16,1620967.978
2018-02-19,1599309.839
2018-02-20,1815828.458
2018-02-21,1598081.35
2018-02-22,1599817.059
2018-02-23,1433755.623
2018-02-26,1468962.287
2018-02-27,1697172.305
2018-02-28,1559246.137
2018-03-01,1767653.664
2018-03-02,1461825.701
2018-03-04,1720898.864
2018-03-05,1548078.544
2018-03-06,1620658.41
2018-03-07,1332597.2
2018-03-08,1744717.75
2018-03-09,1458131.614
2018-03-10,1719715.003
2018-03-12,2098679.39
2018-03-13,1636264.93
2018-03-14,1586747.8
2018-03-15,1553468.399
2018-03-16,1467260.04
2018-03-19,1374183.336
2018-03-20,1619831.149
2018-03-21,1928910.783
2018-03-22,2105373.398
2018-03-23,2301199.08
2018-03-26,2458063.661
2018-03-27,2281060.012
2018-03-28,2060664.343
2018-03-29,1513156.824
2018-03-30,1349191.298
2018-04-01,2130659.128
2018-04-02,1285386.187
2018-04-03,1720898.864
2018-04-04,1861313.554
2018-04-05,1573520.641
2018-04-06,1578757.401
2018-04-07,1297933.85
2018-04-09,1813497.002
2018-04-10,1723252.163
2018-04-11,2303697.463
2018-04-12,1741002.302
2018-04-13,1331892.887
2018-04-16,1406071.918
2018-04-17,2158700.428
2018-04-18,2159094.293
2018-04-19,1676944.776
2018-04-20,1470791.254
2018-04-23,
2018-04-24,1318409.63
2018-04-25,1763116.385
2018-04-26,1423419.87
2018-04-27,1336755.431
2018-04-30,1396529.433
2018-05-01,1753373.385
2018-05-02,1550791.347
2018-05-03,1548078.544
2018-05-04,1573520.641
2018-05-06,1328677.523
2018-05-07,1877404.111
2018-05-08,1627715.072
2018-05-09,1499913.596
2018-05-10,1666375.02
2018-05-11,1400048.955
2018-05-12,1827332.225
2018-05-14,1220595.008
2018-05-15,1523880.244
2018-05-16,1524403.484
2018-05-17,1297955.711
2018-05-18,1156746.703
2018-05-21,1185968.993
2018-05-22,1399367.465
2018-05-23,1591072.871
2018-05-24,1752056.587
2018-05-25,1440718.645
2018-05-28,1423888.408
2018-05-29,1380946.132
2018-05-30,1597411.371
2018-05-31,1762085.49
2018-06-01,1787509.931
2018-06-02,1987451.072
2018-06-03,1620658.41
2018-06-04,1578757.401
2018-06-05,1328677.523
2018-06-06,1523422.287
2018-06-07,1630305.327
2018-06-08,1462197.789
2018-06-09,1390258.51
2018-06-11,1815875.615
2018-06-12,1274506.967
2018-06-13,1257811.728
2018-06-14,585537.881
2018-06-15,
2018-06-18,959444.829
2018-06-19,1235840.978
2018-06-20,1189760.299
2018-06-21,1039201.738
2018-06-22,969262.168
2018-06-25,1763987.396
2018-06-26,1460872.18
2018-06-27,1958153.848
2018-06-28,1850741.462
2018-06-29,1566628.107
2018-07-02,1435609.841
2018-07-03,1332597.2
2018-07-04,1297933.85
2018-07-05,1147775.263
2018-07-06,1594312.256
2018-07-08,2012574.787
2018-07-09,1416702.122
2018-07-10,2133341.39
2018-07-11,2326177.789
2018-07-12,1579452.877
2018-07-13,1425489.175
2018-07-16,1540667.118
2018-07-17,1783936.562
2018-07-18,2097003.083
2018-07-19,1649029.763
2018-07-20,1531169.122
2018-07-23,1621902.96
2018-07-24,2065837.267
2018-07-25,2205763.329
2018-07-26,2388189.346
2018-07-27,1685582.899
2018-07-30,1511746.657
2018-07-31,1757235.046
2018-08-01,1626621.834
2018-08-02,1635261.844
2018-08-03,1744717.75
2018-08-05,1627715.072
2018-08-06,1462197.789
2018-08-07,2012574.787
2018-08-08,1872262.666
2018-08-09,2903184.316
2018-08-10,1877838.235
2018-08-11,1909273.589
2018-08-13,3045069.044
2018-08-14,2225748.898
2018-08-15,2102040.777
2018-08-16,1873989.106
2018-08-17,1618069.219
2018-08-20,499688.038
2018-08-21,
2018-08-22,
2018-08-23,
2018-08-24,
2018-08-27,1203288.558
2018-08-28,1636726.497
2018-08-29,1459238.864
2018-08-30,
2018-08-31,1374070.888
2018-09-01,1962208.886
2018-09-02,1655766.793
2018-09-03,1458131.614
2018-09-04,1350739.75
2018-09-05,1836411.011
2018-09-06,1390258.51
2018-09-07,1995044.825
2018-09-08,2903184.316
2018-09-10,2080779.184
2018-09-11,1957424.069
2018-09-12,1490640.914
2018-09-13,2133164.223
2018-09-14,2128888.465
2018-09-17,1747615.043
2018-09-18,1735967.556
2018-09-19,2382465.771
2018-09-20,2759018.35
2018-09-21,1792599.944
2018-09-24,2367153.184
2018-09-25,2277192.31
2018-09-26,1554240.045
2018-09-27,2474841.071
2018-09-28,2472140.129
2018-10-01,2001112.93
2018-10-02,1728224.435
2018-10-03,1719715.003
2018-10-04,1723252.163
2018-10-05,1747451.953
2018-10-07,2133341.39
2018-10-08,1877838.235
2018-10-09,1311602.977
2018-10-10,2000292.897
2018-10-11,1955598.811
2018-10-12,1459458.017
2018-10-15,2363444.143
2018-10-16,2033826.192
2018-10-17,2179776.812
2018-10-18,1868781.361
2018-10-19,1665348.007
2018-10-22,1554051.806
2018-10-23,1782928.392
2018-10-24,1530880.664
2018-10-25,1531062.459
2018-10-26,1535178.878
2018-10-29,
2018-10-30,1728933.541
2018-10-31,1892215.74
2018-11-01,1988502.322
2018-11-02,2152111.927
2018-11-04,2303697.463
2018-11-05,1400048.955
2018-11-06,1603746.324
2018-11-07,1861610.177
2018-11-08,1909273.589
2018-11-09,1957424.069
2018-11-10,1955598.811
2018-11-12,1768344.866
2018-11-13,1848526.684
2018-11-14,2036858.908
2018-11-15,2065538.719
2018-11-16,1668437.028
2018-11-19,1746365.258
2018-11-20,2202603.341
2018-11-21,1822163.439
2018-11-22,1607352.848
2018-11-23,1655617.117
2018-11-26,2132675.895
2018-11-27,2151484.715
2018-11-28,2043306.897
2018-11-29,1982937.689
2018-11-30,2231140.905
2018-12-01,1862649.433
2018-12-02,1464413.167
2018-12-03,2098679.39
2018-12-04,2059517.672
2018-12-05,1827332.225
2018-12-06,1274506.967
2018-12-07,1579452.877
2018-12-09,1490640.914
2018-12-10,1459458.017
2018-12-11,1768344.866
2018-12-12,2292958.738
2018-12-13,1708568.819
2018-12-14,1997522.188
2018-12-17,1456972.264
2018-12-18,1724920.698
2018-12-19,1821951.359
2018-12-20,1896093.783
2018-12-21,1873199.268
2018-12-24,1406204.527
2018-12-25,1047917.625
2018-12-26,
2018-12-27,1255756.453
2018-12-28,1126673.382
2018-12-31,932603.281
2019-01-01,
2019-01-02,1320230.062
2019-01-03,1545366.492
2019-01-04,1452808.096
2019-01-05,
2019-01-07,2339502.169
2019-01-08,1757848.501
2019-01-09,1774577.915
2019-01-10,1703510.617
2019-01-11,1575779.654
2019-01-14,1552576.625
2019-01-15,1840622.626
2019-01-16,2308932.108
2019-01-17,2524327.289
2019-01-18,2095859.329
2019-01-21,2295024.224
2019-01-22,2233743.248
2019-01-23,2234408.282
2019-01-24,2350379.508
2019-01-25,2014882.266
2019-01-28,2059713.539
2019-01-29,2549407.702
2019-01-30,2443268.657
2019-01-31,2785858.451
2019-02-01,2085586.444
2019-02-04,1649331.187
2019-02-05,1830948.552
2019-02-06,2160661.226
2019-02-07,2100856.918
2019-02-08,1760498.634
2019-02-09,2054123.493
2019-02-10,2494381.229
2019-02-11,1969704.73
2019-02-12,3566829.263
2019-02-13,2328347.422
2019-02-14,2551816.365
2019-02-15,2072868.781
2019-02-18,2218043.778
2019-02-19,
2019-02-20,
2019-02-21,
2019-02-22,1812544.374
2019-02-25,2513154.753
2019-02-26,2344716.675
2019-02-27,2339071.494
2019-02-28,2037350.674
2019-03-01,1545366.492
2019-03-04,2097527.243
2019-03-05,2863204.952
2019-03-06,474559.29
2019-03-07,2454825.01
2019-03-08,1904648.305
2019-03-09,2613201.244
2019-03-10,2484110.7
2019-03-11,1769197.107
2019-03-12,1866644.603
2019-03-13,1918473.682
2019-03-14,1874048.206
2019-03-15,2167676.705
2019-03-18,2073247.715
2019-03-19,2373013.772
2019-03-20,2547791.504
2019-03-21,2228305.931
2019-03-22,2550663.599
2019-03-25,2188931.094
2019-03-26,2040721.786
2019-03-27,2696965.423
2019-03-28,2500729.294
2019-03-29,1678548.164
2019-04-01,2152092.249
2019-04-02,1649331.187
2019-04-03,2097527.243
2019-04-04,2069259.626
2019-04-05,2112801.596
2019-04-06,
2019-04-07,1568099.373
2019-04-08,1661314.211
2019-04-09,2689727.85
2019-04-10,2253343.48
2019-04-11,2034796.702
2019-04-12,1473507.964
2019-04-15,1366603.971
2019-04-16,1835380.639
2019-04-17,1813244.298
2019-04-18,1654493.464
2019-04-19,950897.772
2019-04-22,1094044.461
2019-04-23,
2019-04-24,1605381.651
2019-04-25,1786296.023
2019-04-26,1394352.071
2019-04-29,1508096.27
2019-04-30,1778926.152
2019-05-01,
2019-05-02,1830948.552
2019-05-03,1397733.641
2019-05-04,2112801.596
2019-05-06,1526480.579
2019-05-07,1739554.496
2019-05-08,1648523.141
2019-05-09,2797820.193
2019-05-10,1672591.16
2019-05-11,2223065.875
2019-05-12,3770648.585
2019-05-13,2139793.087
2019-05-14,1895917.962
2019-05-15,1696096.251
2019-05-16,1768880.697
2019-05-17,1766142.179
2019-05-20,1466360.472
2019-05-21,1594217.423
2019-05-22,1633705.504
2019-05-23,1447546.605
2019-05-24,1715599.8
2019-05-27,1285425.589
2019-05-28,1697448.911
2019-05-29,1384326.544
2019-05-30,1789791.316
2019-05-31,1424530.179
2019-06-02,2160661.226
2019-06-03,474559.29
2019-06-04,
2019-06-05,1526480.579
2019-06-06,
2019-06-07,1385390.601
2019-06-08,1628518.093
2019-06-09,2318085.695
2019-06-10,1935120.422
2019-06-11,1890528.932
2019-06-12,1638613.16
2019-06-13,1556674.331
2019-06-14,1490505.184
2019-06-17,1673630.124
2019-06-18,1881522.593
2019-06-19,2026857.254
2019-06-20,2483160.252
2019-06-21,1598813.567
2019-06-24,1756573.59
2019-06-25,1852142.341
2019-06-26,1560965.297
2019-06-27,1637899.869
2019-06-28,1633294.619
2019-07-01,2339502.169
2019-07-02,2100856.918
2019-07-03,2454825.01
2019-07-04,1568099.373
2019-07-05,1957666.812
2019-07-06,1385390.601
2019-07-08,1711243.095
2019-07-09,2127400.932
2019-07-10,3326376.847
2019-07-11,2914972.692
2019-07-12,1872898.336
2019-07-15,
2019-07-16,1450162.647
2019-07-17,1717223.899
2019-07-18,2006348.848
2019-07-19,1968989.489
2019-07-22,1522080.694
2019-07-23,1792265.957
2019-07-24,1738887.189
2019-07-25,2202018.245
2019-07-26,1626728.16
2019-07-29,1733616.714
2019-07-30,1870301.642
2019-07-31,1821512.509
2019-08-01,1680519.49
2019-08-02,1640840.298
2019-08-03,1904648.305
2019-08-04,1661314.211
2019-08-05,1854170.584
2019-08-06,1628518.093
2019-08-07,2008616.738
2019-08-08,1759007.713
2019-08-09,1592170.605
2019-08-10,3538186.803
2019-08-11,2799776.573
2019-08-12,
2019-08-13,
2019-08-14,
2019-08-15,1650674.971
2019-08-16,1634676.943
2019-08-19,1589444.751
2019-08-20,1670444.316
2019-08-21,1736566.103
2019-08-22,1696619.875
2019-08-23,1799637.235
2019-08-26,1630773.79
2019-08-27,1927653.883
2019-08-28,1877483.745
2019-08-29,1746543.71
2019-08-30,
2019-09-01,1774577.915
2019-09-02,2054123.493
2019-09-03,2613201.244
2019-09-04,2689727.85
2019-09-05,2797820.193
2019-09-06,2318085.695
2019-09-07,2127400.932
2019-09-08,1592170.605
2019-09-09,2469312.059
2019-09-10,2986715.233
2019-09-11,2248103.751
2019-09-12,3715959.264
2019-09-13,2254329.684
2019-09-16,2120120.002
2019-09-17,2474289.429
2019-09-18,2093782.046
2019-09-19,2330782.857
2019-09-20,2334177.499
2019-09-23,2005122.582
2019-09-24,2255536.311
2019-09-25,2283993.493
2019-09-26,2102696.416
2019-09-27,2956968.621
2019-09-30,2709460.944
2019-10-01,2791413.769
2019-10-02,2494381.229
2019-10-03,2484110.7
2019-10-04,1697352.018
2019-10-05,1672591.16
2019-10-06,1935120.422
2019-10-07,3326376.847
2019-10-08,3538186.803
2019-10-09,2986715.233
2019-10-10,2974328.649
2019-10-11,2231698.569
2019-10-12,3668492.035
2019-10-14,2863032.981
2019-10-15,2122111.885
2019-10-16,1720834.144
2019-10-17,1713820.163
2019-10-18,2101529.983
2019-10-21,1828906.572
2019-10-22,2131344.809
2019-10-23,2704069.24
2019-10-24,3168010.796
2019-10-25,
2019-10-28,840818.227
2019-10-29,
2019-10-30,2218867.346
2019-10-31,2076185.515
2019-11-01,1939753.489
2019-11-02,1969704.73
2019-11-03,1769197.107
2019-11-04,2034796.702
2019-11-05,2223065.875
2019-11-06,2515191.166
2019-11-07,1663093.929
2019-11-08,2799776.573
2019-11-09,2248103.751
2019-11-10,2231698.569
2019-11-11,2455320.929
2019-11-12,2873032.147
2019-11-13,2928133.945
2019-11-14,3073603.333
2019-11-15,2829369.096
2019-11-18,3463034.831
2019-11-19,3468439.539
2019-11-20,3941986.482
2019-11-21,3041777.843
2019-11-22,3058691.446
2019-11-25,3709045.84
2019-11-26,3307504.958
2019-11-27,3079948.122
2019-11-28,2521704.884
2019-11-29,3129702.408
2019-12-02,2348817.286
2019-12-03,1866644.603
2019-12-04,3446919.475
2019-12-05,3770648.585
2019-12-06,3515459.935
2019-12-07,1872898.336
2019-12-08,
2019-12-09,2490750.576
2019-12-10,3668492.035
2019-12-11,3275187.591
2019-12-12,3722179.926
2019-12-13,4258753.671
2019-12-16,3576257.946
2019-12-17,4057463.387
2019-12-18,3569670.339
2019-12-19,3021699.699
2019-12-20,3574297.611
2019-12-23,3958357.39
2019-12-24,3803630.123
2019-12-25,3092298.433
2019-12-26,3358368.553
2019-12-27,3976858.545
2019-12-30,4250331.579
2019-12-31,3737534.916
2020-01-01,
2020-01-02,3935571.141
2020-01-03,5320663.104
2020-01-04,5079577.747
2020-01-05,
2020-01-06,5470543.399
2020-01-07,8818294.291
2020-01-08,4111987.085
