Tarih,TP_MK_F_SINAI
2017-09-15,1200.89
2017-09-18,1183.88
2017-09-19,1163.36
2017-09-20,1164.62
2017-09-21,1154.91
2017-09-22,1145.67
2017-09-25,1132.31
2017-09-26,1159.46
2017-09-27,1138.77
2017-09-28,1146.24
2017-09-29,1160.9
2017-10-01,838.19
2017-10-02,942.86
2017-10-03,1186.52
2017-10-04,1187.54
2017-10-05,1186.89
2017-10-06,1186.01
2017-10-07,1094.54
2017-10-08,1184.46
2017-10-09,1159.8
2017-10-10,1181.31
2017-10-11,1248.33
2017-10-12,1208.53
2017-10-13,1210.88
2017-10-16,1214.86
2017-10-17,1215.73
2017-10-18,1212.07
2017-10-19,1223.12
2017-10-20,1223.77
2017-10-23,1221.53
2017-10-24,1223.87
2017-10-25,1233.01
2017-10-26,1225.61
2017-10-27,1228.04
2017-10-30,1237.62
2017-10-31,1254.33
2017-11-01,1274.67
2017-11-02,1277.79
2017-11-03,1271.11
2017-11-04,952.8
2017-11-05,1013.47
2017-11-06,1299.87
2017-11-07,1110.4
2017-11-08,1289.7
2017-11-09,1266.34
2017-11-10,1178.52
2017-11-12,1218.37
2017-11-13,1240.69
2017-11-14,1236.42
2017-11-15,1203.94
2017-11-16,1197.21
2017-11-17,1191.81
2017-11-20,1178.83
2017-11-21,1204.27
2017-11-22,1208.35
2017-11-23,1210.11
2017-11-24,1206.28
2017-11-27,1207.21
2017-11-28,1170.75
2017-11-29,1162.25
2017-11-30,1171.49
2017-12-01,876.69
2017-12-04,1186.44
2017-12-05,1190.99
2017-12-06,1181.66
2017-12-07,1195.21
2017-12-08,1201.39
2017-12-09,1213.49
2017-12-10,1208.53
2017-12-11,1218.37
2017-12-12,1216.26
2017-12-13,1212.25
2017-12-14,1217.68
2017-12-15,1223.64
2017-12-18,1233.3
2017-12-19,1239.27
2017-12-20,1254.4
2017-12-21,1249.0
2017-12-22,1256.74
2017-12-25,1269.25
2017-12-26,1264.99
2017-12-27,1266.95
2017-12-28,1286.46
2017-12-29,1294.12
2018-01-01,
2018-01-02,1322.18
2018-01-03,1326.3
2018-01-04,1321.64
2018-01-05,
2018-01-06,1228.24
2018-01-08,1221.53
2018-01-09,1320.54
2018-01-10,1303.04
2018-01-11,1138.39
2018-01-12,1319.53
2018-01-15,1288.54
2018-01-16,1306.26
2018-01-17,1324.45
2018-01-18,1323.15
2018-01-19,1308.69
2018-01-22,1324.54
2018-01-23,1330.86
2018-01-24,1332.99
2018-01-25,1318.65
2018-01-26,1327.89
2018-01-29,1335.52
2018-01-30,1325.88
2018-01-31,1316.42
2018-02-01,1321.38
2018-02-02,1309.2
2018-02-03,1312.72
2018-02-04,1319.22
2018-02-05,1262.13
2018-02-06,1279.57
2018-02-07,1282.1
2018-02-08,1207.59
2018-02-09,1257.06
2018-02-10,1260.31
2018-02-11,1164.31
2018-02-12,1262.14
2018-02-13,1267.33
2018-02-14,1267.11
2018-02-15,1292.23
2018-02-16,1289.83
2018-02-19,1289.23
2018-02-20,1269.7
2018-02-21,1296.8
2018-02-22,1312.24
2018-02-23,1321.56
2018-02-26,1327.34
2018-02-27,1324.75
2018-02-28,1337.26
2018-03-01,1326.3
2018-03-02,1312.72
2018-03-04,1326.5
2018-03-05,1246.7
2018-03-06,1313.83
2018-03-07,1311.47
2018-03-08,1212.09
2018-03-09,1265.37
2018-03-10,1252.49
2018-03-12,1122.08
2018-03-13,1343.02
2018-03-14,1339.64
2018-03-15,1347.43
2018-03-16,1346.48
2018-03-19,1340.02
2018-03-20,1348.15
2018-03-21,1361.0
2018-03-22,1362.64
2018-03-23,1360.29
2018-03-26,1361.07
2018-03-27,1357.02
2018-03-28,1332.04
2018-03-29,1320.48
2018-03-30,1322.78
2018-04-01,1321.64
2018-04-02,1319.22
2018-04-03,1326.5
2018-04-04,1316.7
2018-04-05,1226.96
2018-04-06,1335.75
2018-04-07,1199.7
2018-04-09,1310.49
2018-04-10,1241.77
2018-04-11,1288.5
2018-04-12,1298.79
2018-04-13,1298.97
2018-04-16,1311.08
2018-04-17,1287.4
2018-04-18,1324.21
2018-04-19,1332.58
2018-04-20,1322.45
2018-04-23,
2018-04-24,1315.29
2018-04-25,1283.22
2018-04-26,1284.15
2018-04-27,1282.9
2018-04-30,1248.11
2018-05-01,1336.12
2018-05-02,1288.41
2018-05-03,1246.7
2018-05-04,1226.96
2018-05-06,1223.05
2018-05-07,1220.4
2018-05-08,1182.32
2018-05-09,1251.81
2018-05-10,1204.06
2018-05-11,1216.49
2018-05-12,1125.31
2018-05-14,1237.87
2018-05-15,1224.19
2018-05-16,1238.91
2018-05-17,1237.84
2018-05-18,1237.38
2018-05-21,1237.42
2018-05-22,1248.54
2018-05-23,1223.44
2018-05-24,1212.89
2018-05-25,1245.75
2018-05-28,1287.77
2018-05-29,1271.76
2018-05-30,1258.24
2018-05-31,1236.3
2018-06-01,1228.24
2018-06-02,1279.57
2018-06-03,1313.83
2018-06-04,1335.75
2018-06-05,1223.05
2018-06-06,1201.85
2018-06-07,1210.68
2018-06-08,1190.59
2018-06-09,1255.73
2018-06-11,1165.87
2018-06-12,1191.84
2018-06-13,1168.46
2018-06-14,1184.47
2018-06-15,
2018-06-18,1175.79
2018-06-19,1192.85
2018-06-20,1186.42
2018-06-21,1190.05
2018-06-22,1199.93
2018-06-25,1185.59
2018-06-26,1189.48
2018-06-27,1184.56
2018-06-28,1186.03
2018-06-29,1193.33
2018-07-02,1193.87
2018-07-03,1311.47
2018-07-04,1199.7
2018-07-05,1198.4
2018-07-06,1228.53
2018-07-08,1215.57
2018-07-09,1251.68
2018-07-10,1205.02
2018-07-11,1168.21
2018-07-12,1112.68
2018-07-13,1119.54
2018-07-16,1124.23
2018-07-17,1152.42
2018-07-18,1160.47
2018-07-19,1171.44
2018-07-20,1183.99
2018-07-23,1190.58
2018-07-24,1161.92
2018-07-25,1185.37
2018-07-26,1183.29
2018-07-27,1189.33
2018-07-30,1196.38
2018-07-31,1199.98
2018-08-01,1221.53
2018-08-02,1207.59
2018-08-03,1212.09
2018-08-05,1182.32
2018-08-06,1190.59
2018-08-07,1215.57
2018-08-08,1225.12
2018-08-09,1236.59
2018-08-10,1245.22
2018-08-11,1135.95
2018-08-13,1236.84
2018-08-14,1243.51
2018-08-15,1209.76
2018-08-16,1158.6
2018-08-17,1187.3
2018-08-20,1195.66
2018-08-21,
2018-08-22,
2018-08-23,
2018-08-24,
2018-08-27,1216.02
2018-08-28,1248.03
2018-08-29,1240.64
2018-08-30,
2018-08-31,1243.76
2018-09-01,1320.54
2018-09-02,1257.06
2018-09-03,1265.37
2018-09-04,1252.24
2018-09-05,1187.75
2018-09-06,1255.73
2018-09-07,1213.36
2018-09-08,1236.59
2018-09-10,1260.0
2018-09-11,1124.02
2018-09-12,1244.75
2018-09-13,1259.01
2018-09-14,1256.84
2018-09-17,1251.88
2018-09-18,1251.32
2018-09-19,1265.6
2018-09-20,1258.21
2018-09-21,1281.02
2018-09-24,1283.51
2018-09-25,1283.99
2018-09-26,1278.65
2018-09-27,1281.35
2018-09-28,1267.26
2018-10-01,1303.04
2018-10-02,1260.31
2018-10-03,1252.49
2018-10-04,1241.77
2018-10-05,1243.58
2018-10-07,1205.02
2018-10-08,1245.22
2018-10-09,1232.61
2018-10-10,1222.78
2018-10-11,1222.52
2018-10-12,1088.05
2018-10-15,1255.83
2018-10-16,1254.12
2018-10-17,1254.88
2018-10-18,1235.13
2018-10-19,1219.82
2018-10-22,1193.84
2018-10-23,1182.37
2018-10-24,1157.92
2018-10-25,1169.87
2018-10-26,1120.33
2018-10-29,
2018-10-30,1113.34
2018-10-31,1136.29
2018-11-01,1316.86
2018-11-02,1164.31
2018-11-04,1288.5
2018-11-05,1216.49
2018-11-06,1205.03
2018-11-07,1169.25
2018-11-08,1135.95
2018-11-09,1124.02
2018-11-10,1222.52
2018-11-12,1082.34
2018-11-13,1114.61
2018-11-14,1115.85
2018-11-15,1115.73
2018-11-16,1118.65
2018-11-19,1122.59
2018-11-20,1084.63
2018-11-21,1096.29
2018-11-22,1094.55
2018-11-23,1094.52
2018-11-26,1100.0
2018-11-27,1091.22
2018-11-28,1094.19
2018-11-29,1106.49
2018-11-30,1106.79
2018-12-01,1319.53
2018-12-02,1262.14
2018-12-03,1122.08
2018-12-04,1110.21
2018-12-05,1125.31
2018-12-06,1191.84
2018-12-07,1112.68
2018-12-09,1244.75
2018-12-10,1088.05
2018-12-11,1082.34
2018-12-12,1061.93
2018-12-13,1083.82
2018-12-14,1074.49
2018-12-17,1069.58
2018-12-18,1066.91
2018-12-19,1080.86
2018-12-20,1069.04
2018-12-21,1063.68
2018-12-24,1055.3
2018-12-25,1046.35
2018-12-26,1046.91
2018-12-27,1041.6
2018-12-28,1040.68
2018-12-31,1048.74
2019-01-01,
2019-01-02,1026.04
2019-01-03,1017.29
2019-01-04,1028.14
2019-01-05,
2019-01-07,1130.97
2019-01-08,1167.67
2019-01-09,1074.88
2019-01-10,1076.0
2019-01-11,1077.4
2019-01-14,1074.06
2019-01-15,1084.55
2019-01-16,1088.07
2019-01-17,1098.02
2019-01-18,1128.17
2019-01-21,1134.07
2019-01-22,1152.17
2019-01-23,1159.78
2019-01-24,1178.72
2019-01-25,1182.21
2019-01-28,1176.51
2019-01-29,1195.56
2019-01-30,1192.0
2019-01-31,1193.52
2019-02-01,1178.68
2019-02-04,1137.1
2019-02-05,1135.1
2019-02-06,1180.01
2019-02-07,1131.0
2019-02-08,1139.61
2019-02-09,1123.85
2019-02-10,1186.27
2019-02-11,1198.76
2019-02-12,1287.86
2019-02-13,1176.07
2019-02-14,1184.18
2019-02-15,1185.62
2019-02-18,1186.03
2019-02-19,1188.94
2019-02-20,1191.43
2019-02-21,1203.2
2019-02-22,1226.2
2019-02-25,1229.02
2019-02-26,1249.07
2019-02-27,1239.76
2019-02-28,1232.6
2019-03-01,1017.29
2019-03-04,1233.83
2019-03-05,1225.23
2019-03-06,1077.65
2019-03-07,1215.29
2019-03-08,1204.01
2019-03-09,1134.8
2019-03-10,1183.0
2019-03-11,1202.56
2019-03-12,1209.04
2019-03-13,1209.24
2019-03-14,1218.15
2019-03-15,1234.9
2019-03-18,1238.61
2019-03-19,1248.89
2019-03-20,1229.51
2019-03-21,1221.64
2019-03-22,1187.94
2019-03-25,1204.44
2019-03-26,1185.28
2019-03-27,1134.39
2019-03-28,1111.31
2019-03-29,1120.22
2019-04-01,1139.12
2019-04-02,1137.1
2019-04-03,1233.83
2019-04-04,1172.2
2019-04-05,1174.41
2019-04-06,
2019-04-07,1116.42
2019-04-08,1162.45
2019-04-09,1145.06
2019-04-10,1191.86
2019-04-11,1173.59
2019-04-12,1157.46
2019-04-15,1142.68
2019-04-16,1156.23
2019-04-17,1163.6
2019-04-18,1156.2
2019-04-19,1158.79
2019-04-22,1146.46
2019-04-23,
2019-04-24,1139.02
2019-04-25,1129.18
2019-04-26,1126.13
2019-04-29,1132.65
2019-04-30,1136.38
2019-05-01,
2019-05-02,1135.1
2019-05-03,1126.99
2019-05-04,1174.41
2019-05-06,1114.23
2019-05-07,1106.88
2019-05-08,1130.14
2019-05-09,1146.16
2019-05-10,1058.81
2019-05-11,1174.86
2019-05-12,1297.74
2019-05-13,1040.86
2019-05-14,1056.91
2019-05-15,1057.94
2019-05-16,1054.18
2019-05-17,1047.93
2019-05-20,1050.49
2019-05-21,1033.73
2019-05-22,1015.67
2019-05-23,1022.96
2019-05-24,1037.98
2019-05-27,1029.07
2019-05-28,1041.62
2019-05-29,1046.57
2019-05-30,1073.97
2019-05-31,1083.38
2019-06-02,1180.01
2019-06-03,1077.65
2019-06-04,
2019-06-05,1114.23
2019-06-06,
2019-06-07,1100.35
2019-06-08,1136.76
2019-06-09,1134.86
2019-06-10,1110.52
2019-06-11,1103.07
2019-06-12,1100.15
2019-06-13,1079.86
2019-06-14,1078.37
2019-06-17,1088.36
2019-06-18,1106.89
2019-06-19,1101.48
2019-06-20,1098.72
2019-06-21,1094.66
2019-06-24,1101.22
2019-06-25,1108.88
2019-06-26,1103.62
2019-06-27,1116.06
2019-06-28,1117.28
2019-07-01,1130.97
2019-07-02,1131.0
2019-07-03,1215.29
2019-07-04,1116.42
2019-07-05,1103.42
2019-07-06,1100.35
2019-07-08,1100.48
2019-07-09,1082.19
2019-07-10,1193.62
2019-07-11,1207.01
2019-07-12,1096.46
2019-07-15,
2019-07-16,1110.03
2019-07-17,1126.09
2019-07-18,1142.73
2019-07-19,1155.71
2019-07-22,1148.4
2019-07-23,1158.12
2019-07-24,1171.72
2019-07-25,1164.23
2019-07-26,1168.92
2019-07-29,1174.25
2019-07-30,1168.59
2019-07-31,1161.73
2019-08-01,1049.48
2019-08-02,1183.9
2019-08-03,1204.01
2019-08-04,1162.45
2019-08-05,1073.71
2019-08-06,1136.76
2019-08-07,1114.61
2019-08-08,1127.41
2019-08-09,1127.92
2019-08-10,1173.74
2019-08-11,1203.1
2019-08-12,
2019-08-13,
2019-08-14,
2019-08-15,1097.48
2019-08-16,1087.52
2019-08-19,1087.4
2019-08-20,1106.9
2019-08-21,1104.84
2019-08-22,1102.89
2019-08-23,1112.33
2019-08-26,1119.68
2019-08-27,1109.3
2019-08-28,1104.12
2019-08-29,1113.21
2019-08-30,
2019-09-01,1074.88
2019-09-02,1123.85
2019-09-03,1134.8
2019-09-04,1145.06
2019-09-05,1146.16
2019-09-06,1134.86
2019-09-07,1082.19
2019-09-08,1127.92
2019-09-09,1151.88
2019-09-10,1148.1
2019-09-11,1166.14
2019-09-12,1307.87
2019-09-13,1176.75
2019-09-16,1176.81
2019-09-17,1168.34
2019-09-18,1177.66
2019-09-19,1159.95
2019-09-20,1155.5
2019-09-23,1148.3
2019-09-24,1163.95
2019-09-25,1167.44
2019-09-26,1172.57
2019-09-27,1190.56
2019-09-30,1197.75
2019-10-01,1192.35
2019-10-02,1186.27
2019-10-03,1183.0
2019-10-04,1166.12
2019-10-05,1058.81
2019-10-06,1110.52
2019-10-07,1193.62
2019-10-08,1173.74
2019-10-09,1148.1
2019-10-10,1138.07
2019-10-11,1141.7
2019-10-12,1295.38
2019-10-14,1098.98
2019-10-15,1110.41
2019-10-16,1097.26
2019-10-17,1101.04
2019-10-18,1131.4
2019-10-21,1123.57
2019-10-22,1129.26
2019-10-23,1152.56
2019-10-24,1158.1
2019-10-25,1163.01
2019-10-28,1155.27
2019-10-29,
2019-10-30,1149.5
2019-10-31,1151.82
2019-11-01,1152.71
2019-11-02,1198.76
2019-11-03,1202.56
2019-11-04,1173.59
2019-11-05,1174.86
2019-11-06,1182.24
2019-11-07,1112.88
2019-11-08,1203.1
2019-11-09,1166.14
2019-11-10,1141.7
2019-11-11,1205.38
2019-11-12,1294.45
2019-11-13,1217.86
2019-11-14,1209.42
2019-11-15,1226.7
2019-11-18,1245.08
2019-11-19,1254.41
2019-11-20,1247.36
2019-11-21,1245.83
2019-11-22,1250.38
2019-11-25,1241.15
2019-11-26,1246.81
2019-11-27,1245.35
2019-11-28,1259.29
2019-11-29,1265.63
2019-12-02,1197.73
2019-12-03,1209.04
2019-12-04,1289.61
2019-12-05,1297.74
2019-12-06,1299.22
2019-12-07,1096.46
2019-12-08,
2019-12-09,1172.16
2019-12-10,1295.38
2019-12-11,1209.74
2019-12-12,1316.69
2019-12-13,1315.79
2019-12-16,1325.16
2019-12-17,1329.23
2019-12-18,1320.34
2019-12-19,1326.18
2019-12-20,1341.53
2019-12-23,1358.41
2019-12-24,1369.02
2019-12-25,1371.17
2019-12-26,1376.09
2019-12-27,1380.35
2019-12-30,1390.61
2019-12-31,1391.53
2020-01-01,
2020-01-02,1409.45
2020-01-03,1383.71
2020-01-04,1092.78
2020-01-05,
2020-01-06,1363.07
2020-01-07,1501.35
2020-01-08,1368.28
2020-01-09,1420.75
2020-01-10,1423.32
2020-01-12,2030.34
2020-01-13,1447.31
2020-01-14,1458.07
2020-01-15,1449.9
2020-01-16,1447.16
2020-01-17,1455.28
2020-01-20,1474.66
2020-01-21,1485.32
2020-01-22,1484.14
2020-01-23,1484.63
2020-01-24,1482.07
2020-01-27,1468.78
2020-01-28,1463.57
2020-01-29,1462.93
2020-01-30,1453.9
2020-01-31,1453.55
2020-02-01,1409.45
2020-02-03,1455.13
2020-02-04,1107.15
2020-02-05,1481.19
2020-02-06,1483.7
2020-02-07,1535.84
2020-02-09,1545.19
2020-02-10,1708.73
2020-02-11,1758.46
2020-02-12,1467.41
2020-02-13,1477.6
2020-02-14,1469.44
2020-02-17,1476.53
2020-02-18,1458.03
2020-02-19,1455.61
2020-02-20,1414.69
2020-02-21,1440.38
2020-02-24,1425.89
2020-02-25,1426.45
2020-02-26,1439.0
2020-02-27,1381.36
2020-02-28,1334.67
2020-03-01,1383.71
2020-03-02,1355.15
2020-03-03,1382.71
2020-03-04,1115.31
2020-03-05,1371.72
2020-03-06,1382.23
2020-03-07,1525.22
2020-03-08,
2020-03-09,1538.03
2020-03-10,1234.36
2020-03-11,1763.51
2020-03-12,1120.53
2020-03-13,1139.76
2020-03-16,1044.71
2020-03-17,1003.85
2020-03-18,988.37
2020-03-19,989.35
2020-03-20,1011.08
2020-03-23,993.48
2020-03-24,1057.83
2020-03-25,1065.13
2020-03-26,1088.33
2020-03-27,1054.49
2020-03-30,1059.58
2020-03-31,1082.16
2020-04-01,1092.78
2020-04-02,1107.15
2020-04-03,1358.87
2020-04-05,1271.19
2020-04-06,1382.59
2020-04-07,1161.21
2020-04-08,1507.24
2020-04-09,1556.39
2020-04-10,1188.16
2020-04-11,1804.06
2020-04-12,2069.46
2020-04-13,1187.12
2020-04-14,1216.17
2020-04-15,1191.93
2020-04-16,1206.25
2020-04-17,1224.11
2020-04-20,1243.31
2020-04-21,1232.13
2020-04-22,1244.16
2020-04-23,
2020-04-24,1250.74
2020-04-27,1280.44
2020-04-28,1278.53
2020-04-29,1304.3
2020-04-30,1298.2
2020-05-01,
2020-05-02,1481.19
2020-05-03,1371.72
2020-05-04,1271.19
2020-05-05,1272.97
2020-05-06,1392.78
2020-05-07,1285.35
2020-05-08,1273.66
2020-05-10,1739.61
2020-05-11,1268.86
2020-05-12,1292.99
2020-05-13,1310.46
2020-05-14,1295.19
2020-05-15,1298.66
2020-05-18,1309.66
2020-05-19,
2020-05-20,1320.73
2020-05-21,1322.86
2020-05-22,1323.99
2020-05-25,
2020-05-26,
2020-05-27,1349.18
2020-05-28,1349.7
2020-05-29,1337.11
2020-06-01,1360.49
2020-06-02,1483.7
2020-06-03,1349.5
2020-06-04,1152.45
2020-06-05,1392.78
2020-06-07,1559.08
2020-06-08,1395.38
2020-06-09,1392.82
2020-06-10,1740.8
2020-06-11,1859.13
2020-06-12,1408.19
2020-06-15,1405.9
2020-06-16,1426.31
2020-06-17,1428.06
2020-06-18,1439.79
2020-06-19,1439.26
2020-06-22,1464.39
2020-06-23,1467.91
2020-06-24,1465.16
2020-06-25,1458.11
2020-06-26,1469.86
2020-06-29,1487.26
2020-06-30,1504.39
2020-07-01,1377.56
2020-07-02,1535.84
2020-07-03,1525.22
2020-07-04,1161.21
2020-07-05,1285.35
2020-07-06,1559.08
2020-07-07,1572.47
2020-07-08,1481.26
2020-07-09,1575.78
2020-07-10,1751.01
2020-07-12,2097.72
2020-07-13,1576.05
2020-07-14,1567.72
2020-07-15,
2020-07-16,1586.58
2020-07-17,1595.82
2020-07-20,1603.96
2020-07-21,1585.37
2020-07-22,1586.84
2020-07-23,1596.13
2020-07-24,1606.43
2020-07-27,1621.69
2020-07-28,1570.69
2020-07-29,1563.36
2020-07-30,1560.12
2020-07-31,
2020-08-01,1368.28
2020-08-03,
2020-08-04,1166.19
2020-08-05,1273.66
2020-08-06,1395.38
2020-08-07,1481.26
2020-08-09,1568.85
2020-08-10,1752.4
2020-08-11,1541.32
2020-08-12,2125.58
2020-08-13,1521.55
2020-08-14,1508.07
2020-08-17,1514.23
2020-08-18,1520.28
2020-08-19,1561.63
2020-08-20,1583.47
2020-08-21,1549.64
2020-08-24,1555.58
2020-08-25,1540.41
2020-08-26,1543.98
2020-08-27,1566.14
2020-08-28,1569.23
2020-08-31,1552.62
2020-09-01,1420.75
2020-09-02,1545.19
2020-09-03,1538.03
2020-09-04,1556.39
2020-09-06,1392.82
2020-09-07,1534.58
2020-09-08,1568.85
2020-09-09,1595.31
2020-09-10,1594.45
2020-09-11,1599.68
2020-09-12,2128.58
2020-09-14,1615.6
2020-09-15,1632.48
2020-09-16,1635.13
2020-09-17,1646.32
2020-09-18,1650.84
2020-09-21,1615.12
2020-09-22,1633.08
2020-09-23,1640.08
2020-09-24,1652.08
2020-09-25,1657.16
2020-09-28,1666.1
2020-09-29,1674.3
2020-09-30,1703.19
2020-10-01,1423.32
2020-10-02,1441.25
2020-10-03,1234.36
2020-10-04,1188.16
2020-10-05,1739.61
2020-10-06,1740.8
2020-10-07,1751.01
2020-10-08,1752.4
2020-10-09,1594.45
2020-10-11,1912.44
2020-10-12,2140.43
2020-10-13,1815.81
2020-10-14,1834.08
2020-10-15,1827.82
2020-10-16,1836.76
2020-10-19,1842.44
2020-10-20,1855.79
2020-10-21,1856.6
2020-10-22,1840.88
2020-10-23,1843.98
2020-10-26,1764.73
2020-10-27,1768.19
2020-10-28,1734.32
2020-10-29,
2020-10-30,1729.44
2020-11-02,1758.46
2020-11-03,1209.2
2020-11-04,1804.06
2020-11-05,1268.86
2020-11-06,1399.69
2020-11-08,1541.32
2020-11-09,1900.82
2020-11-10,1912.44
2020-11-11,1923.54
2020-11-12,1890.52
2020-11-13,1925.91
2020-11-16,1940.14
2020-11-17,1908.6
2020-11-18,1954.93
2020-11-19,1965.5
2020-11-20,1998.01
2020-11-23,2016.99
2020-11-24,2038.32
2020-11-25,2049.14
2020-11-26,2065.91
2020-11-27,2053.02
2020-11-30,1974.85
2020-12-01,2030.34
2020-12-02,1467.41
2020-12-03,1120.53
2020-12-04,2069.46
2020-12-05,1292.99
2020-12-06,1408.19
2020-12-07,2097.72
2020-12-08,1544.29
2020-12-09,2128.58
2020-12-10,2140.43
2020-12-11,2185.2
2020-12-14,2200.57
2020-12-15,2208.65
2020-12-16,2197.42
2020-12-17,2196.01
2020-12-18,2195.73
2020-12-21,2157.49
2020-12-22,2204.14
2020-12-23,2231.8
2020-12-24,2250.07
2020-12-25,2252.28
2020-12-28,2287.67
2020-12-29,2321.09
2020-12-30,2343.48
2020-12-31,2340.16
2021-01-01,
2021-01-02,2513.74
2021-01-03,2663.52
2021-01-04,2654.54
2021-01-05,2357.2
2021-01-06,2609.02
2021-01-07,2441.32
2021-01-08,2445.41
2021-01-09,2568.25
2021-01-10,2473.71
2021-01-11,2762.08
2021-01-12,3326.06
2021-01-13,2506.9
2021-01-14,2493.78
2021-01-15,2482.63
2021-01-18,2563.25
2021-01-19,2571.46
2021-01-20,2587.87
2021-01-21,2563.76
2021-01-22,2556.4
2021-01-25,2584.8
2021-01-26,2565.66
2021-01-27,2430.03
2021-01-28,2509.44
2021-01-29,2477.0
2021-02-01,2513.74
2021-02-02,2539.74
2021-02-03,2649.77
2021-02-04,2571.93
2021-02-05,2568.89
2021-02-06,2612.97
2021-02-07,2452.02
2021-02-08,2543.46
2021-02-09,2576.55
2021-02-10,2614.9
2021-02-11,2735.8
2021-02-12,3374.6
2021-02-15,2681.91
2021-02-16,2667.48
2021-02-17,2677.85
2021-02-18,2720.47
2021-02-19,2723.48
2021-02-22,2710.53
2021-02-23,2640.79
2021-02-24,2576.65
2021-02-25,2568.69
2021-02-26,2548.74
2021-03-01,2663.52
2021-03-02,2557.19
2021-03-03,2658.9
2021-03-04,2673.51
2021-03-05,2680.08
2021-03-06,2604.38
2021-03-08,2556.7
2021-03-09,2567.37
2021-03-10,2766.31
2021-03-11,2745.53
2021-03-12,3420.92
2021-03-15,2761.7
2021-03-16,2793.58
2021-03-17,2787.92
2021-03-18,2746.57
2021-03-19,2729.27
2021-03-22,2465.74
2021-03-23,2519.81
2021-03-24,2597.58
2021-03-25,2557.72
2021-03-26,2528.14
2021-03-29,2562.78
2021-03-30,2584.55
2021-03-31,2595.14
2021-04-01,2358.97
2021-04-02,2660.54
2021-04-03,2673.51
2021-04-05,2653.3
2021-04-06,2604.54
2021-04-07,2642.63
2021-04-08,2568.56
2021-04-09,2619.96
2021-04-10,2468.66
2021-04-11,2755.01
2021-04-12,2570.81
2021-04-13,2573.04
2021-04-14,2630.21
2021-04-15,2614.11
2021-04-16,2623.44
2021-04-19,2561.21
2021-04-20,2525.46
2021-04-21,2435.8
2021-04-22,2475.9
2021-04-23,
2021-04-26,2566.09
2021-04-27,2605.85
2021-04-28,2575.63
2021-04-29,2610.49
2021-04-30,2605.35
2021-05-01,2357.2
2021-05-02,2568.89
2021-05-03,2645.38
2021-05-04,2653.3
2021-05-05,2658.39
2021-05-06,2673.88
2021-05-07,2479.51
2021-05-08,2603.78
2021-05-10,2728.0
2021-05-11,2708.67
2021-05-12,2700.86
2021-05-13,
2021-05-14,
2021-05-17,2707.02
2021-05-18,2711.22
2021-05-19,
2021-05-20,2674.97
2021-05-21,2686.0
2021-05-24,2691.24
2021-05-25,2584.99
2021-05-26,2629.14
2021-05-27,2611.16
2021-05-28,2599.82
2021-05-31,2591.42
2021-06-01,2609.02
2021-06-02,2612.97
2021-06-03,2604.38
2021-06-04,2657.13
2021-06-05,2673.88
2021-06-07,2461.88
2021-06-08,2610.94
2021-06-09,2578.58
2021-06-10,2414.53
2021-06-11,2617.66
2021-06-12,3430.39
2021-06-14,2597.34
2021-06-15,2564.01
2021-06-16,2538.68
2021-06-17,2510.28
2021-06-18,2457.35
2021-06-21,2460.93
2021-06-22,2481.64
2021-06-23,2476.92
2021-06-24,2493.21
2021-06-25,2466.83
2021-06-28,2434.55
2021-06-29,2440.19
2021-06-30,2414.02
2021-07-01,2403.32
2021-07-02,2452.02
2021-07-04,2642.63
2021-07-05,2479.51
2021-07-06,2461.88
2021-07-07,2473.53
2021-07-08,2433.46
2021-07-09,2551.03
2021-07-10,2467.46
2021-07-12,3521.69
2021-07-13,2391.19
2021-07-14,2445.67
2021-07-15,
2021-07-16,2445.62
2021-07-19,2435.65
2021-07-20,
2021-07-21,
2021-07-22,
2021-07-23,
2021-07-26,2440.71
2021-07-27,2462.21
2021-07-28,2472.51
2021-07-29,2534.18
2021-07-30,2532.16
2021-08-01,2445.41
2021-08-02,2543.46
2021-08-03,2693.14
2021-08-04,2568.56
2021-08-05,2603.78
2021-08-06,2615.32
2021-08-07,2433.46
2021-08-09,2606.01
2021-08-10,2585.74
2021-08-11,2527.79
2021-08-12,2576.95
2021-08-13,2592.93
2021-08-16,2593.07
2021-08-17,2599.98
2021-08-18,2568.29
2021-08-19,2544.43
2021-08-20,2544.77
2021-08-23,2553.72
2021-08-24,2550.62
2021-08-25,2530.86
2021-08-26,2512.72
2021-08-27,2538.39
2021-08-30,
2021-08-31,2563.2
2021-09-01,2568.25
2021-09-02,2576.55
2021-09-03,2567.37
2021-09-04,2619.96
2021-09-06,2578.58
2021-09-07,2551.03
2021-09-08,2606.01
2021-09-09,2556.16
2021-09-10,2546.8
2021-09-11,2827.67
2021-09-12,3604.88
2021-09-13,2549.9
2021-09-14,2537.71
2021-09-15,2520.21
2021-09-16,2495.84
2021-09-17,2484.92
2021-09-20,2433.69
2021-09-21,2411.4
2021-09-22,2449.37
2021-09-23,2458.77
2021-09-24,2438.57
2021-09-27,2459.72
2021-09-28,2447.85
2021-09-29,2448.55
2021-09-30,2474.0
2021-10-01,2473.71
2021-10-02,2614.9
2021-10-03,2766.31
2021-10-04,2468.66
2021-10-05,2452.56
2021-10-06,2414.53
2021-10-07,2467.46
2021-10-08,2585.74
2021-10-09,2546.8
2021-10-11,2518.77
2021-10-12,3627.79
2021-10-13,2516.22
