Tarih,TP_MK_F_HIZMET
2017-09-27,668.85
2017-09-28,681.86
2017-09-29,686.13
2017-10-01,498.04
2017-10-02,545.16
2017-10-03,683.81
2017-10-04,685.91
2017-10-05,691.89
2017-10-06,693.21
2017-10-07,636.38
2017-10-08,678.57
2017-10-09,672.22
2017-10-10,681.32
2017-10-11,733.67
2017-10-12,710.02
2017-10-13,711.12
2017-10-16,715.45
2017-10-17,727.97
2017-10-18,732.74
2017-10-19,733.05
2017-10-20,734.84
2017-10-23,733.11
2017-10-24,730.97
2017-10-25,731.59
2017-10-26,729.29
2017-10-27,738.6
2017-10-30,739.84
2017-10-31,743.81
2017-11-01,766.54
2017-11-02,753.49
2017-11-03,746.32
2017-11-04,573.97
2017-11-05,604.63
2017-11-06,762.68
2017-11-07,639.72
2017-11-08,752.19
2017-11-09,747.84
2017-11-10,695.97
2017-11-12,777.79
2017-11-13,730.97
2017-11-14,742.07
2017-11-15,732.46
2017-11-16,731.83
2017-11-17,734.6
2017-11-20,725.12
2017-11-21,733.87
2017-11-22,733.16
2017-11-23,736.16
2017-11-24,733.69
2017-11-27,733.14
2017-11-28,721.3
2017-11-29,733.31
2017-11-30,749.49
2017-12-01,514.61
2017-12-04,754.21
2017-12-05,759.71
2017-12-06,758.26
2017-12-07,766.24
2017-12-08,775.39
2017-12-09,727.56
2017-12-10,710.02
2017-12-11,777.79
2017-12-12,785.75
2017-12-13,784.8
2017-12-14,799.85
2017-12-15,790.54
2017-12-18,799.14
2017-12-19,800.82
2017-12-20,794.63
2017-12-21,812.18
2017-12-22,805.84
2017-12-25,806.5
2017-12-26,814.54
2017-12-27,811.61
2017-12-28,824.93
2017-12-29,831.72
2018-01-01,
2018-01-02,845.09
2018-01-03,853.83
2018-01-04,824.29
2018-01-05,
2018-01-06,713.41
2018-01-08,731.99
2018-01-09,821.7
2018-01-10,807.95
2018-01-11,684.82
2018-01-12,807.44
2018-01-15,791.95
2018-01-16,807.98
2018-01-17,823.01
2018-01-18,833.33
2018-01-19,817.01
2018-01-22,833.08
2018-01-23,854.84
2018-01-24,851.61
2018-01-25,841.4
2018-01-26,848.36
2018-01-29,852.98
2018-01-30,840.17
2018-01-31,841.45
2018-02-01,842.53
2018-02-02,837.47
2018-02-03,849.08
2018-02-04,847.65
2018-02-05,765.96
2018-02-06,829.05
2018-02-07,826.1
2018-02-08,708.18
2018-02-09,821.29
2018-02-10,724.65
2018-02-11,693.2
2018-02-12,828.69
2018-02-13,824.05
2018-02-14,816.25
2018-02-15,834.28
2018-02-16,838.39
2018-02-19,838.9
2018-02-20,819.49
2018-02-21,840.28
2018-02-22,840.21
2018-02-23,849.5
2018-02-26,866.87
2018-02-27,865.05
2018-02-28,864.83
2018-03-01,853.83
2018-03-02,849.08
2018-03-04,852.36
2018-03-05,755.02
2018-03-06,837.07
2018-03-07,836.0
2018-03-08,715.47
2018-03-09,670.84
2018-03-10,723.96
2018-03-12,726.61
2018-03-13,857.07
2018-03-14,861.86
2018-03-15,862.49
2018-03-16,863.12
2018-03-19,851.05
2018-03-20,857.19
2018-03-21,864.62
2018-03-22,860.67
2018-03-23,852.22
2018-03-26,854.53
2018-03-27,850.22
2018-03-28,838.61
2018-03-29,850.27
2018-03-30,848.26
2018-04-01,824.29
2018-04-02,847.65
2018-04-03,852.36
2018-04-04,847.93
2018-04-05,743.87
2018-04-06,842.86
2018-04-07,692.2
2018-04-09,833.27
2018-04-10,704.93
2018-04-11,797.33
2018-04-12,805.26
2018-04-13,798.03
2018-04-16,810.34
2018-04-17,796.86
2018-04-18,813.54
2018-04-19,813.91
2018-04-20,803.41
2018-04-23,
2018-04-24,794.72
2018-04-25,789.46
2018-04-26,786.83
2018-04-27,789.52
2018-04-30,770.22
2018-05-01,832.93
2018-05-02,841.02
2018-05-03,755.02
2018-05-04,743.87
2018-05-06,698.17
2018-05-07,708.45
2018-05-08,725.6
2018-05-09,662.98
2018-05-10,739.92
2018-05-11,737.76
2018-05-12,725.03
2018-05-14,744.44
2018-05-15,733.98
2018-05-16,739.19
2018-05-17,738.41
2018-05-18,739.19
2018-05-21,743.15
2018-05-22,745.89
2018-05-23,735.09
2018-05-24,730.18
2018-05-25,738.04
2018-05-28,764.09
2018-05-29,755.9
2018-05-30,743.07
2018-05-31,723.81
2018-06-01,713.41
2018-06-02,829.05
2018-06-03,837.07
2018-06-04,842.86
2018-06-05,698.17
2018-06-06,682.02
2018-06-07,707.49
2018-06-08,667.06
2018-06-09,664.39
2018-06-11,692.94
2018-06-12,657.72
2018-06-13,645.07
2018-06-14,658.92
2018-06-15,
2018-06-18,639.38
2018-06-19,645.4
2018-06-20,646.52
2018-06-21,654.53
2018-06-22,658.44
2018-06-25,653.1
2018-06-26,657.04
2018-06-27,677.06
2018-06-28,683.82
2018-06-29,680.7
2018-07-02,681.48
2018-07-03,836.0
2018-07-04,692.2
2018-07-05,736.07
2018-07-06,689.9
2018-07-08,717.08
2018-07-09,672.94
2018-07-10,684.2
2018-07-11,651.66
2018-07-12,720.53
2018-07-13,657.93
2018-07-16,661.77
2018-07-17,675.84
2018-07-18,688.7
2018-07-19,695.91
2018-07-20,706.36
2018-07-23,712.85
2018-07-24,690.91
2018-07-25,713.1
2018-07-26,711.59
2018-07-27,718.07
2018-07-30,721.92
2018-07-31,732.13
2018-08-01,731.99
2018-08-02,708.18
2018-08-03,715.47
2018-08-05,725.6
2018-08-06,667.06
2018-08-07,717.08
2018-08-08,718.83
2018-08-09,719.94
2018-08-10,701.94
2018-08-11,685.72
2018-08-13,685.37
2018-08-14,676.91
2018-08-15,640.38
2018-08-16,627.91
2018-08-17,632.7
2018-08-20,646.14
2018-08-21,
2018-08-22,
2018-08-23,
2018-08-24,
2018-08-27,658.24
2018-08-28,673.42
2018-08-29,669.18
2018-08-30,
2018-08-31,661.74
2018-09-01,821.7
2018-09-02,821.29
2018-09-03,670.84
2018-09-04,666.22
2018-09-05,739.97
2018-09-06,664.39
2018-09-07,711.44
2018-09-08,719.94
2018-09-10,699.45
2018-09-11,686.37
2018-09-12,677.42
2018-09-13,701.27
2018-09-14,695.72
2018-09-17,702.15
2018-09-18,708.89
2018-09-19,707.93
2018-09-20,715.23
2018-09-21,727.82
2018-09-24,728.86
2018-09-25,727.89
2018-09-26,731.12
2018-09-27,737.88
2018-09-28,736.27
2018-10-01,807.95
2018-10-02,724.65
2018-10-03,723.96
2018-10-04,704.93
2018-10-05,701.23
2018-10-07,684.2
2018-10-08,701.94
2018-10-09,668.78
2018-10-10,682.57
2018-10-11,687.26
2018-10-12,718.77
2018-10-15,713.29
2018-10-16,711.4
2018-10-17,704.61
2018-10-18,695.89
2018-10-19,697.43
2018-10-22,688.37
2018-10-23,681.39
2018-10-24,687.67
2018-10-25,702.76
2018-10-26,688.98
2018-10-29,
2018-10-30,674.76
2018-10-31,666.82
2018-11-01,811.6
2018-11-02,693.2
2018-11-04,797.33
2018-11-05,737.76
2018-11-06,670.49
2018-11-07,699.47
2018-11-08,685.72
2018-11-09,686.37
2018-11-10,687.26
2018-11-12,721.14
2018-11-13,690.91
2018-11-14,699.13
2018-11-15,707.31
2018-11-16,704.42
2018-11-19,713.25
2018-11-20,694.52
2018-11-21,706.37
2018-11-22,710.39
2018-11-23,717.69
2018-11-26,726.32
2018-11-27,732.36
2018-11-28,736.45
2018-11-29,739.6
2018-11-30,740.16
2018-12-01,807.44
2018-12-02,828.69
2018-12-03,726.61
2018-12-04,717.0
2018-12-05,725.03
2018-12-06,657.72
2018-12-07,720.53
2018-12-09,677.42
2018-12-10,718.77
2018-12-11,721.14
2018-12-12,718.63
2018-12-13,721.3
2018-12-14,709.21
2018-12-17,701.07
2018-12-18,712.17
2018-12-19,720.46
2018-12-20,720.26
2018-12-21,718.35
2018-12-24,721.91
2018-12-25,716.03
2018-12-26,714.1
2018-12-27,715.77
2018-12-28,706.82
2018-12-31,715.48
2019-01-01,
2019-01-02,698.77
2019-01-03,693.74
2019-01-04,695.56
2019-01-05,
2019-01-07,729.28
2019-01-08,750.55
2019-01-09,714.9
2019-01-10,714.8
2019-01-11,718.87
2019-01-14,717.53
2019-01-15,718.58
2019-01-16,725.01
2019-01-17,733.3
2019-01-18,745.92
2019-01-21,742.21
2019-01-22,749.91
2019-01-23,758.22
2019-01-24,766.4
2019-01-25,766.41
2019-01-28,767.7
2019-01-29,784.34
2019-01-30,780.49
2019-01-31,777.83
2019-02-01,773.53
2019-02-04,672.14
2019-02-05,695.99
2019-02-06,776.5
2019-02-07,737.52
2019-02-08,737.93
2019-02-09,757.71
2019-02-10,785.71
2019-02-11,794.76
2019-02-12,828.3
2019-02-13,775.25
2019-02-14,771.45
2019-02-15,772.64
2019-02-18,765.76
2019-02-19,761.7
2019-02-20,767.68
2019-02-21,754.95
2019-02-22,749.18
2019-02-25,758.91
2019-02-26,757.19
2019-02-27,754.58
2019-02-28,755.82
2019-03-01,693.74
2019-03-04,749.25
2019-03-05,750.32
2019-03-06,675.78
2019-03-07,744.12
2019-03-08,745.47
2019-03-09,753.13
2019-03-10,780.26
2019-03-11,732.74
2019-03-12,734.5
2019-03-13,734.12
2019-03-14,734.56
2019-03-15,729.46
2019-03-18,733.29
2019-03-19,733.31
2019-03-20,720.37
2019-03-21,718.62
2019-03-22,705.88
2019-03-25,706.5
2019-03-26,696.83
2019-03-27,659.12
2019-03-28,661.3
2019-03-29,665.54
2019-04-01,670.81
2019-04-02,672.14
2019-04-03,749.25
2019-04-04,712.6
2019-04-05,709.95
2019-04-06,
2019-04-07,739.01
2019-04-08,694.89
2019-04-09,767.25
2019-04-10,783.76
2019-04-11,771.18
2019-04-12,691.29
2019-04-15,692.82
2019-04-16,703.28
2019-04-17,711.27
2019-04-18,705.24
2019-04-19,703.7
2019-04-22,701.91
2019-04-23,
2019-04-24,699.75
2019-04-25,692.31
2019-04-26,700.37
2019-04-29,705.21
2019-04-30,711.52
2019-05-01,
2019-05-02,695.99
2019-05-03,689.49
2019-05-04,709.95
2019-05-06,681.74
2019-05-07,669.93
2019-05-08,731.66
2019-05-09,773.13
2019-05-10,656.89
2019-05-11,777.8
2019-05-12,833.34
2019-05-13,639.05
2019-05-14,644.79
2019-05-15,637.41
2019-05-16,634.49
2019-05-17,626.66
2019-05-20,630.35
2019-05-21,624.44
2019-05-22,618.33
2019-05-23,631.05
2019-05-24,630.95
2019-05-27,629.68
2019-05-28,641.61
2019-05-29,649.8
2019-05-30,668.0
2019-05-31,669.38
2019-06-02,776.5
2019-06-03,675.78
2019-06-04,
2019-06-05,681.74
2019-06-06,
2019-06-07,700.53
2019-06-08,737.21
2019-06-09,768.04
2019-06-10,697.16
2019-06-11,683.25
2019-06-12,684.43
2019-06-13,671.17
2019-06-14,679.83
2019-06-17,687.2
2019-06-18,699.68
2019-06-19,693.93
2019-06-20,690.54
2019-06-21,686.96
2019-06-24,691.84
2019-06-25,689.6
2019-06-26,685.29
2019-06-27,693.24
2019-06-28,705.75
2019-07-01,729.28
2019-07-02,737.52
2019-07-03,744.12
2019-07-04,739.01
2019-07-05,732.39
2019-07-06,700.53
2019-07-08,720.98
2019-07-09,721.01
2019-07-10,780.14
2019-07-11,800.7
2019-07-12,726.39
2019-07-15,
2019-07-16,735.31
2019-07-17,741.58
2019-07-18,750.56
2019-07-19,751.83
2019-07-22,749.85
2019-07-23,758.18
2019-07-24,764.1
2019-07-25,751.04
2019-07-26,757.37
2019-07-29,759.71
2019-07-30,763.03
2019-07-31,753.16
2019-08-01,713.81
2019-08-02,775.46
2019-08-03,745.47
2019-08-04,694.89
2019-08-05,665.24
2019-08-06,737.21
2019-08-07,731.17
2019-08-08,745.57
2019-08-09,749.54
2019-08-10,776.63
2019-08-11,796.49
2019-08-12,
2019-08-13,
2019-08-14,
2019-08-15,745.84
2019-08-16,752.18
2019-08-19,752.36
2019-08-20,747.39
2019-08-21,738.81
2019-08-22,747.07
2019-08-23,756.03
2019-08-26,753.09
2019-08-27,741.69
2019-08-28,745.03
2019-08-29,754.52
2019-08-30,
2019-09-01,714.9
2019-09-02,757.71
2019-09-03,753.13
2019-09-04,767.25
2019-09-05,773.13
2019-09-06,768.04
2019-09-07,721.01
2019-09-08,749.54
2019-09-09,774.37
2019-09-10,768.67
2019-09-11,781.15
2019-09-12,833.53
2019-09-13,784.8
2019-09-16,780.0
2019-09-17,771.26
2019-09-18,772.33
2019-09-19,768.7
2019-09-20,770.58
2019-09-23,773.19
2019-09-24,778.65
2019-09-25,786.09
2019-09-26,774.58
2019-09-27,786.84
2019-09-30,789.63
2019-10-01,781.97
2019-10-02,785.71
2019-10-03,780.26
2019-10-04,692.6
2019-10-05,656.89
2019-10-06,697.16
2019-10-07,780.14
2019-10-08,776.63
2019-10-09,768.67
2019-10-10,759.27
2019-10-11,763.22
2019-10-12,828.22
2019-10-14,735.1
2019-10-15,740.14
2019-10-16,726.08
2019-10-17,733.37
2019-10-18,756.58
2019-10-21,755.54
2019-10-22,756.61
2019-10-23,770.48
2019-10-24,776.3
2019-10-25,775.99
2019-10-28,773.98
2019-10-29,
2019-10-30,768.41
2019-10-31,767.63
2019-11-01,764.71
2019-11-02,794.76
2019-11-03,732.74
2019-11-04,771.18
2019-11-05,777.8
2019-11-06,782.08
2019-11-07,743.67
2019-11-08,796.49
2019-11-09,781.15
2019-11-10,763.22
2019-11-11,793.49
2019-11-12,829.79
2019-11-13,806.3
2019-11-14,800.21
2019-11-15,810.75
2019-11-18,821.35
2019-11-19,822.32
2019-11-20,817.24
2019-11-21,813.2
2019-11-22,809.64
2019-11-25,804.85
2019-11-26,809.53
2019-11-27,812.15
2019-11-28,826.85
2019-11-29,821.29
2019-12-02,781.65
2019-12-03,734.5
2019-12-04,825.83
2019-12-05,833.34
2019-12-06,836.68
2019-12-07,726.39
2019-12-08,
2019-12-09,776.44
2019-12-10,828.22
2019-12-11,800.08
2019-12-12,843.65
2019-12-13,841.22
2019-12-16,848.11
2019-12-17,848.83
2019-12-18,848.72
2019-12-19,853.17
2019-12-20,850.69
2019-12-23,856.51
2019-12-24,865.4
2019-12-25,865.79
2019-12-26,869.89
2019-12-27,869.05
2019-12-30,873.3
2019-12-31,873.09
2020-01-01,
2020-01-02,882.94
2020-01-03,868.62
2020-01-04,758.33
2020-01-05,
2020-01-06,956.52
2020-01-07,1032.14
2020-01-08,857.08
2020-01-09,891.69
2020-01-10,893.43
2020-01-12,1124.75
2020-01-13,904.7
2020-01-14,917.24
2020-01-15,914.65
2020-01-16,912.36
2020-01-17,913.52
2020-01-20,919.02
2020-01-21,929.76
2020-01-22,926.46
2020-01-23,931.48
2020-01-24,929.62
2020-01-27,913.51
2020-01-28,910.17
2020-01-29,913.22
2020-01-30,904.22
2020-01-31,900.98
2020-02-01,882.94
2020-02-03,906.21
2020-02-04,757.19
2020-02-05,926.51
2020-02-06,924.59
2020-02-07,1042.59
2020-02-09,993.41
2020-02-10,1043.29
2020-02-11,1019.82
2020-02-12,920.38
2020-02-13,925.25
2020-02-14,922.52
2020-02-17,932.89
2020-02-18,926.33
2020-02-19,933.15
2020-02-20,905.2
2020-02-21,913.59
2020-02-24,900.75
2020-02-25,897.44
2020-02-26,897.42
2020-02-27,860.83
2020-02-28,844.01
2020-03-01,868.62
2020-03-02,846.39
2020-03-03,873.83
2020-03-04,753.45
2020-03-05,894.99
2020-03-06,965.87
2020-03-07,1039.17
2020-03-08,
2020-03-09,985.69
2020-03-10,805.11
2020-03-11,1028.35
2020-03-12,755.89
2020-03-13,757.7
2020-03-16,703.76
2020-03-17,691.53
2020-03-18,700.47
2020-03-19,705.28
2020-03-20,714.56
2020-03-23,731.65
2020-03-24,758.54
2020-03-25,756.57
2020-03-26,779.31
2020-03-27,747.22
2020-03-30,743.55
2020-03-31,757.99
2020-04-01,758.33
2020-04-02,757.19
2020-04-03,871.95
2020-04-05,852.1
2020-04-06,981.67
2020-04-07,771.6
2020-04-08,976.04
2020-04-09,996.81
2020-04-10,804.06
2020-04-11,1045.21
2020-04-12,1133.77
2020-04-13,817.44
2020-04-14,830.84
2020-04-15,823.17
2020-04-16,820.45
2020-04-17,837.78
2020-04-20,846.65
2020-04-21,836.58
2020-04-22,844.31
2020-04-23,
2020-04-24,853.47
2020-04-27,872.11
2020-04-28,877.66
2020-04-29,876.15
2020-04-30,869.29
2020-05-01,
2020-05-02,926.51
2020-05-03,894.99
2020-05-04,852.1
2020-05-05,843.3
2020-05-06,976.66
2020-05-07,834.0
2020-05-08,836.8
2020-05-10,1064.46
2020-05-11,838.45
2020-05-12,855.18
2020-05-13,859.66
2020-05-14,859.91
2020-05-15,874.24
2020-05-18,915.01
2020-05-19,
2020-05-20,909.21
2020-05-21,921.5
2020-05-22,930.03
2020-05-25,
2020-05-26,
2020-05-27,943.44
2020-05-28,939.3
2020-05-29,958.35
2020-06-01,849.48
2020-06-02,924.59
2020-06-03,882.05
2020-06-04,770.43
2020-06-05,976.66
2020-06-07,1068.03
2020-06-08,968.73
2020-06-09,969.55
2020-06-10,1061.92
2020-06-11,1069.98
2020-06-12,973.77
2020-06-15,979.34
2020-06-16,990.25
2020-06-17,999.0
2020-06-18,1027.09
2020-06-19,1031.89
2020-06-22,1038.12
2020-06-23,1042.71
2020-06-24,1049.62
2020-06-25,1044.38
2020-06-26,1047.85
2020-06-29,1041.2
2020-06-30,1047.17
2020-07-01,860.63
2020-07-02,1042.59
2020-07-03,1039.17
2020-07-04,771.6
2020-07-05,834.0
2020-07-06,1068.03
2020-07-07,1077.55
2020-07-08,948.0
2020-07-09,1008.02
2020-07-10,1064.78
2020-07-12,1128.78
2020-07-13,1065.49
2020-07-14,1058.91
2020-07-15,
2020-07-16,1063.53
2020-07-17,1062.84
2020-07-20,1067.99
2020-07-21,1060.62
2020-07-22,1055.63
2020-07-23,1068.94
2020-07-24,1070.12
2020-07-27,1072.2
2020-07-28,1037.11
2020-07-29,1025.17
2020-07-30,1019.13
2020-07-31,
2020-08-01,857.08
2020-08-03,
2020-08-04,786.42
2020-08-05,836.8
2020-08-06,968.73
2020-08-07,948.0
2020-08-09,1006.86
2020-08-10,1063.23
2020-08-11,995.09
2020-08-12,1124.36
2020-08-13,999.75
2020-08-14,984.55
2020-08-17,977.8
2020-08-18,981.82
2020-08-19,1013.06
2020-08-20,1010.61
2020-08-21,994.52
2020-08-24,999.39
2020-08-25,992.27
2020-08-26,1002.23
2020-08-27,1008.25
2020-08-28,998.68
2020-08-31,982.55
2020-09-01,891.69
2020-09-02,993.41
2020-09-03,985.69
2020-09-04,996.81
2020-09-06,969.55
2020-09-07,1036.82
2020-09-08,1006.86
2020-09-09,1019.38
2020-09-10,1009.73
2020-09-11,1016.69
2020-09-12,1122.75
2020-09-14,1021.39
2020-09-15,1020.56
2020-09-16,1015.18
2020-09-17,1018.44
2020-09-18,1026.48
2020-09-21,1014.53
2020-09-22,1028.74
2020-09-23,1033.03
2020-09-24,1035.03
2020-09-25,1033.27
2020-09-28,1026.14
2020-09-29,1028.79
2020-09-30,1043.26
2020-10-01,893.43
2020-10-02,898.13
2020-10-03,805.11
2020-10-04,804.06
2020-10-05,1064.46
2020-10-06,1061.92
2020-10-07,1064.78
2020-10-08,1063.23
2020-10-09,1009.73
2020-10-11,1080.82
2020-10-12,1120.22
2020-10-13,1080.65
2020-10-14,1093.45
2020-10-15,1090.28
2020-10-16,1101.13
2020-10-19,1103.12
2020-10-20,1104.14
2020-10-21,1101.22
2020-10-22,1107.91
2020-10-23,1090.38
2020-10-26,1053.54
2020-10-27,1052.48
2020-10-28,1023.68
2020-10-29,
2020-10-30,1000.04
2020-11-02,1019.82
2020-11-03,823.35
2020-11-04,1045.21
2020-11-05,838.45
2020-11-06,965.61
2020-11-08,995.09
2020-11-09,1092.02
2020-11-10,1080.82
2020-11-11,1092.53
2020-11-12,1090.35
2020-11-13,1103.04
2020-11-16,1106.77
2020-11-17,1093.51
2020-11-18,1104.28
2020-11-19,1107.67
2020-11-20,1113.0
2020-11-23,1104.78
2020-11-24,1104.87
2020-11-25,1108.07
2020-11-26,1120.82
2020-11-27,1113.83
2020-11-30,1097.41
2020-12-01,1124.75
2020-12-02,920.38
2020-12-03,755.89
2020-12-04,1133.77
2020-12-05,855.18
2020-12-06,973.77
2020-12-07,1128.78
2020-12-08,1007.17
2020-12-09,1122.75
2020-12-10,1120.22
2020-12-11,1125.94
2020-12-14,1136.97
2020-12-15,1138.3
2020-12-16,1135.33
2020-12-17,1149.22
2020-12-18,1160.47
2020-12-21,1146.81
2020-12-22,1151.03
2020-12-23,1167.34
2020-12-24,1170.45
2020-12-25,1171.08
2020-12-28,1172.55
2020-12-29,1185.68
2020-12-30,1198.62
2020-12-31,1192.65
2021-01-01,
2021-01-02,1209.31
2021-01-03,1199.05
2021-01-04,1189.91
2021-01-05,1211.22
2021-01-06,1132.83
2021-01-07,1117.85
2021-01-08,1236.37
2021-01-09,1205.05
2021-01-10,1148.57
2021-01-11,1201.4
2021-01-12,1405.18
2021-01-13,1254.53
2021-01-14,1244.3
2021-01-15,1228.68
2021-01-18,1244.98
2021-01-19,1252.5
2021-01-20,1258.21
2021-01-21,1242.68
2021-01-22,1238.93
2021-01-25,1243.07
2021-01-26,1243.31
2021-01-27,1206.06
2021-01-28,1222.24
2021-01-29,1199.32
2021-02-01,1209.31
2021-02-02,1220.16
2021-02-03,1215.23
2021-02-04,1237.91
2021-02-05,1235.95
2021-02-06,1132.49
2021-02-07,1115.51
2021-02-08,1107.4
2021-02-09,1205.95
2021-02-10,1236.64
2021-02-11,1201.09
2021-02-12,1411.28
2021-02-15,1234.55
2021-02-16,1219.6
2021-02-17,1218.89
2021-02-18,1215.5
2021-02-19,1229.44
2021-02-22,1217.15
2021-02-23,1194.12
2021-02-24,1167.12
2021-02-25,1172.17
2021-02-26,1168.55
2021-03-01,1199.05
2021-03-02,1229.42
2021-03-03,1214.94
2021-03-04,1213.49
2021-03-05,1224.23
2021-03-06,1127.98
2021-03-08,1111.01
2021-03-09,1196.73
2021-03-10,1242.11
2021-03-11,1247.55
2021-03-12,1437.74
2021-03-15,1248.24
2021-03-16,1259.45
2021-03-17,1247.33
2021-03-18,1241.1
2021-03-19,1227.4
2021-03-22,1109.89
2021-03-23,1128.64
2021-03-24,1164.35
2021-03-25,1160.96
2021-03-26,1163.3
2021-03-29,1166.35
2021-03-30,1168.57
2021-03-31,1165.82
2021-04-01,1214.72
2021-04-02,1193.55
2021-04-03,1213.49
2021-04-05,1116.13
2021-04-06,1135.4
2021-04-07,1183.15
2021-04-08,1111.05
2021-04-09,1162.61
2021-04-10,1141.52
2021-04-11,1246.91
2021-04-12,1151.25
2021-04-13,1142.93
2021-04-14,1150.08
2021-04-15,1144.53
2021-04-16,1144.18
2021-04-19,1121.11
2021-04-20,1091.45
2021-04-21,1067.69
2021-04-22,1082.11
2021-04-23,
2021-04-26,1099.2
2021-04-27,1109.27
2021-04-28,1103.2
2021-04-29,1109.62
2021-04-30,1101.5
2021-05-01,1211.22
2021-05-02,1235.95
2021-05-03,1122.68
2021-05-04,1116.13
2021-05-05,1117.16
2021-05-06,1122.53
2021-05-07,1124.99
2021-05-08,1119.37
2021-05-10,1138.58
2021-05-11,1129.69
2021-05-12,1134.91
2021-05-13,
2021-05-14,
2021-05-17,1150.28
2021-05-18,1148.99
2021-05-19,
2021-05-20,1143.34
2021-05-21,1141.92
2021-05-24,1141.26
2021-05-25,1104.43
2021-05-26,1120.19
2021-05-27,1110.99
2021-05-28,1123.81
2021-05-31,1129.39
2021-06-01,1132.83
2021-06-02,1132.49
2021-06-03,1127.98
2021-06-04,1186.91
2021-06-05,1122.53
2021-06-07,1124.71
2021-06-08,1125.36
2021-06-09,1199.07
2021-06-10,1125.66
2021-06-11,1146.45
2021-06-12,1456.01
2021-06-14,1150.11
2021-06-15,1146.9
2021-06-16,1145.8
2021-06-17,1146.31
2021-06-18,1138.02
2021-06-21,1145.71
2021-06-22,1149.29
2021-06-23,1144.47
2021-06-24,1151.79
2021-06-25,1139.88
2021-06-28,1126.27
2021-06-29,1119.62
2021-06-30,1109.49
2021-07-01,1228.49
2021-07-02,1115.51
2021-07-04,1183.15
2021-07-05,1124.99
2021-07-06,1124.71
2021-07-07,1129.71
2021-07-08,1119.11
2021-07-09,1181.14
2021-07-10,1138.04
2021-07-12,1491.5
2021-07-13,1087.02
2021-07-14,1097.09
2021-07-15,
2021-07-16,1097.53
2021-07-19,1087.67
2021-07-20,
2021-07-21,
2021-07-22,
2021-07-23,
2021-07-26,1086.12
2021-07-27,1093.24
2021-07-28,1093.3
2021-07-29,1109.76
2021-07-30,1106.89
2021-08-01,1236.37
2021-08-02,1107.4
2021-08-03,1217.57
2021-08-04,1111.05
2021-08-05,1119.37
2021-08-06,1141.63
2021-08-07,1119.11
2021-08-09,1131.4
2021-08-10,1147.13
2021-08-11,1131.26
2021-08-12,1152.3
2021-08-13,1150.81
2021-08-16,1158.47
2021-08-17,1159.4
2021-08-18,1158.1
2021-08-19,1164.51
2021-08-20,1171.82
2021-08-23,1183.63
2021-08-24,1201.15
2021-08-25,1189.06
2021-08-26,1191.68
2021-08-27,1189.23
2021-08-30,
2021-08-31,1196.74
2021-09-01,1205.05
2021-09-02,1205.95
2021-09-03,1196.73
2021-09-04,1162.61
2021-09-06,1199.07
2021-09-07,1181.14
2021-09-08,1131.4
2021-09-09,1187.42
2021-09-10,1173.89
2021-09-11,1265.12
2021-09-12,1498.76
2021-09-13,1174.97
2021-09-14,1172.59
2021-09-15,1167.8
2021-09-16,1169.01
2021-09-17,1175.83
2021-09-20,1156.71
2021-09-21,1157.15
2021-09-22,1167.96
2021-09-23,1166.05
2021-09-24,1157.06
2021-09-27,1153.77
2021-09-28,1146.9
2021-09-29,1152.64
2021-09-30,1156.88
2021-10-01,1148.57
2021-10-02,1236.64
2021-10-03,1242.11
2021-10-04,1141.52
2021-10-05,1138.68
2021-10-06,1125.66
2021-10-07,1138.04
2021-10-08,1147.13
2021-10-09,1173.89
2021-10-11,1148.44
2021-10-12,1504.92
2021-10-13,1142.19
2021-10-14,1136.09
2021-10-15,1141.82
2021-10-18,1146.57
2021-10-19,1154.27
2021-10-20,1146.87
2021-10-21,1162.34
2021-10-22,1172.83
2021-10-25,1173.73
2021-10-26,1184.3
2021-10-27,1187.81
2021-10-28,1186.78
2021-10-29,
2021-11-01,1201.4
2021-11-02,1224.87
2021-11-03,1207.65
2021-11-04,1246.91
2021-11-05,1256.13
2021-11-06,1146.45
2021-11-08,1131.26
2021-11-09,1265.12
2021-11-10,1280.45
2021-11-11,1286.12
2021-11-12,1298.41
2021-11-15,1315.64
2021-11-16,1296.65
2021-11-17,1310.15
2021-11-18,1324.8
2021-11-19,1320.02
2021-11-22,1336.44
2021-11-23,1347.28
2021-11-24,1372.81
2021-11-25,1383.27
2021-11-26,1352.27
2021-11-29,1363.99
2021-11-30,1369.15
2021-12-01,1405.18
2021-12-02,1411.28
2021-12-03,1246.83
2021-12-04,1151.25
2021-12-05,1134.91
2021-12-06,1456.01
2021-12-07,1092.92
2021-12-08,1495.26
2021-12-09,1498.76
2021-12-10,1143.33
2021-12-11,1298.41
2021-12-13,1529.58
2021-12-14,1553.54
2021-12-15,1574.45
2021-12-16,1635.16
2021-12-17,1503.44
2021-12-20,1469.4
2021-12-21,1359.58
2021-12-22,1320.29
2021-12-23,1321.54
2021-12-24,1369.01
2021-12-27,1352.75
2021-12-28,1327.8
2021-12-29,1364.9
2021-12-30,1335.02
2021-12-31,1333.3
2022-01-02,1505.36
2022-01-03,1428.28
2022-01-04,1428.55
2022-01-05,1462.31
2022-01-06,1846.93
2022-01-07,1867.3
2022-01-08,2080.28
2022-01-09,2503.5
2022-01-10,1489.09
2022-01-11,3517.68
2022-01-12,4313.7
2022-01-13,1500.07
