Tarih,TP_MK_F_MALI
2017-05-31,1271.18
2017-06-01,1263.86
2017-06-02,1155.05
2017-06-03,1209.83
2017-06-04,1167.06
2017-06-05,1271.66
2017-06-06,1272.27
2017-06-07,1302.72
2017-06-08,1269.44
2017-06-09,1284.73
2017-06-10,1270.17
2017-06-11,1359.34
2017-06-12,1293.16
2017-06-13,1290.04
2017-06-14,1295.31
2017-06-15,1286.0
2017-06-16,1280.72
2017-06-19,1301.94
2017-06-20,1298.86
2017-06-21,1298.26
2017-06-22,1304.86
2017-06-23,1296.26
2017-06-26,
2017-06-27,
2017-06-28,1306.94
2017-06-29,1301.36
2017-06-30,1297.9
2017-07-02,1163.56
2017-07-03,1300.72
2017-07-04,1315.07
2017-07-05,1303.74
2017-07-06,1302.72
2017-07-07,1297.19
2017-07-08,1406.22
2017-07-09,1363.57
2017-07-10,1309.73
2017-07-11,1321.71
2017-07-12,1254.52
2017-07-13,1351.56
2017-07-14,1365.34
2017-07-17,1379.8
2017-07-18,1369.79
2017-07-19,1393.8
2017-07-20,1382.51
2017-07-21,1375.35
2017-07-24,1374.27
2017-07-25,1374.97
2017-07-26,1374.85
2017-07-27,1389.24
2017-07-28,1380.18
2017-07-31,1380.26
2017-08-01,1363.79
2017-08-02,1365.91
2017-08-03,1368.8
2017-08-04,1390.83
2017-08-05,1234.59
2017-08-06,1269.44
2017-08-07,1406.22
2017-08-08,1405.07
2017-08-09,1342.7
2017-08-10,1375.61
2017-08-11,1359.44
2017-08-12,1279.13
2017-08-14,1397.6
2017-08-15,1361.89
2017-08-16,1360.93
2017-08-17,1357.57
2017-08-18,1355.86
2017-08-21,1377.0
2017-08-22,1371.69
2017-08-23,1373.56
2017-08-24,1383.58
2017-08-25,1393.36
2017-08-28,1400.34
2017-08-29,1398.82
2017-08-30,
2017-08-31,1391.4
2017-09-01,1021.86
2017-09-02,1186.59
2017-09-03,1170.25
2017-09-04,
2017-09-05,1252.26
2017-09-06,1369.16
2017-09-07,1363.57
2017-09-08,1342.7
2017-09-10,1232.48
2017-09-11,1356.26
2017-09-12,1353.24
2017-09-13,1346.25
2017-09-14,1351.24
2017-09-15,1350.69
2017-09-18,1336.59
2017-09-19,1311.47
2017-09-20,1317.05
2017-09-21,1296.01
2017-09-22,1301.98
2017-09-25,1274.03
2017-09-26,1296.42
2017-09-27,1249.25
2017-09-28,1268.6
2017-09-29,1261.17
2017-10-01,1015.94
2017-10-02,1158.49
2017-10-03,1270.1
2017-10-04,1284.75
2017-10-05,1275.64
2017-10-06,1270.17
2017-10-07,1309.73
2017-10-08,1375.61
2017-10-09,1232.48
2017-10-10,1263.02
2017-10-11,1286.38
2017-10-12,1283.15
2017-10-13,1286.78
2017-10-16,1286.45
2017-10-17,1288.38
2017-10-18,1285.53
2017-10-19,1314.74
2017-10-20,1312.01
2017-10-23,1283.69
2017-10-24,1279.94
2017-10-25,1302.43
2017-10-26,1282.88
2017-10-27,1287.47
2017-10-30,1294.65
2017-10-31,1318.34
2017-11-01,1357.58
2017-11-02,1363.24
2017-11-03,1327.79
2017-11-04,1207.92
2017-11-05,1241.11
2017-11-06,1359.34
2017-11-07,1347.58
2017-11-08,1316.29
2017-11-09,1296.35
2017-11-10,1264.34
2017-11-12,1296.67
2017-11-13,1287.09
2017-11-14,1309.27
2017-11-15,1287.07
2017-11-16,1286.23
2017-11-17,1266.45
2017-11-20,1226.42
2017-11-21,1235.01
2017-11-22,1252.74
2017-11-23,1228.81
2017-11-24,1222.74
2017-11-27,1227.65
2017-11-28,1196.0
2017-11-29,1199.0
2017-11-30,1215.87
2017-12-01,1062.78
2017-12-04,1234.57
2017-12-05,1254.79
2017-12-06,1240.47
2017-12-07,1254.52
2017-12-08,1279.13
2017-12-09,1353.24
2017-12-10,1283.15
2017-12-11,1296.67
2017-12-12,1290.59
2017-12-13,1272.28
2017-12-14,1294.34
2017-12-15,1289.83
2017-12-18,1301.68
2017-12-19,1295.85
2017-12-20,1296.21
2017-12-21,1306.56
2017-12-22,1301.07
2017-12-25,1309.44
2017-12-26,1311.96
2017-12-27,1319.7
2017-12-28,1353.2
2017-12-29,1362.56
2018-01-01,
2018-01-02,1436.19
2018-01-03,1399.09
2018-01-04,1355.1
2018-01-05,
2018-01-06,1108.46
2018-01-08,1027.87
2018-01-09,1348.71
2018-01-10,1337.63
2018-01-11,990.02
2018-01-12,1356.95
2018-01-15,1328.9
2018-01-16,1357.8
2018-01-17,1387.51
2018-01-18,1387.84
2018-01-19,1367.7
2018-01-22,1396.11
2018-01-23,1404.5
2018-01-24,1433.84
2018-01-25,1428.31
2018-01-26,1468.99
2018-01-29,1464.2
2018-01-30,1443.38
2018-01-31,1455.45
2018-02-01,1387.83
2018-02-02,1429.23
2018-02-03,1394.04
2018-02-04,1330.05
2018-02-05,1196.65
2018-02-06,1390.69
2018-02-07,1395.01
2018-02-08,989.98
2018-02-09,1368.31
2018-02-10,1018.27
2018-02-11,1005.55
2018-02-12,1391.86
2018-02-13,1383.75
2018-02-14,1361.53
2018-02-15,1401.32
2018-02-16,1407.53
2018-02-19,1391.15
2018-02-20,1358.76
2018-02-21,1394.62
2018-02-22,1397.04
2018-02-23,1400.1
2018-02-26,1413.2
2018-02-27,1418.68
2018-02-28,1414.41
2018-03-01,1399.09
2018-03-02,1394.04
2018-03-04,1324.45
2018-03-05,1170.19
2018-03-06,1400.83
2018-03-07,1405.49
2018-03-08,1006.01
2018-03-09,958.04
2018-03-10,1001.49
2018-03-12,1041.82
2018-03-13,1402.49
2018-03-14,1384.21
2018-03-15,1368.13
2018-03-16,1368.61
2018-03-19,1340.29
2018-03-20,1354.68
2018-03-21,1369.75
2018-03-22,1359.15
2018-03-23,1352.38
2018-03-26,1344.29
2018-03-27,1343.58
2018-03-28,1317.88
2018-03-29,1335.61
2018-03-30,1338.07
2018-04-01,1355.1
2018-04-02,1330.05
2018-04-03,1324.45
2018-04-04,1321.78
2018-04-05,1184.7
2018-04-06,1332.61
2018-04-07,1098.17
2018-04-09,1317.16
2018-04-10,955.94
2018-04-11,1258.26
2018-04-12,1268.69
2018-04-13,1259.36
2018-04-16,1270.29
2018-04-17,1248.2
2018-04-18,1292.37
2018-04-19,1290.44
2018-04-20,1278.03
2018-04-23,
2018-04-24,1269.85
2018-04-25,1232.16
2018-04-26,1225.26
2018-04-27,1236.29
2018-04-30,1196.03
2018-05-01,1367.33
2018-05-02,1410.39
2018-05-03,1170.19
2018-05-04,1184.7
2018-05-06,1089.68
2018-05-07,1112.46
2018-05-08,1146.29
2018-05-09,948.92
2018-05-10,1193.89
2018-05-11,1172.97
2018-05-12,1014.29
2018-05-14,1190.02
2018-05-15,1162.8
2018-05-16,1163.13
2018-05-17,1156.81
2018-05-18,1169.48
2018-05-21,1163.08
2018-05-22,1180.19
2018-05-23,1168.74
2018-05-24,1156.57
2018-05-25,1177.32
2018-05-28,1210.3
2018-05-29,1192.05
2018-05-30,1182.55
2018-05-31,1132.51
2018-06-01,1108.46
2018-06-02,1390.69
2018-06-03,1400.83
2018-06-04,1332.61
2018-06-05,1089.68
2018-06-06,1088.32
2018-06-07,1107.46
2018-06-08,1090.83
2018-06-09,944.79
2018-06-11,1021.73
2018-06-12,1081.91
2018-06-13,1064.84
2018-06-14,1069.99
2018-06-15,
2018-06-18,1057.38
2018-06-19,1072.51
2018-06-20,1078.77
2018-06-21,1081.07
2018-06-22,1091.65
2018-06-25,1059.26
2018-06-26,1063.51
2018-06-27,1090.85
2018-06-28,1091.27
2018-06-29,1097.47
2018-07-02,1101.04
2018-07-03,1405.49
2018-07-04,1098.17
2018-07-05,1166.87
2018-07-06,1114.37
2018-07-08,1014.63
2018-07-09,953.56
2018-07-10,1060.02
2018-07-11,985.94
2018-07-12,1017.48
2018-07-13,979.55
2018-07-16,966.37
2018-07-17,977.16
2018-07-18,978.95
2018-07-19,982.96
2018-07-20,993.91
2018-07-23,1014.41
2018-07-24,975.64
2018-07-25,1021.98
2018-07-26,1014.07
2018-07-27,1024.52
2018-07-30,1029.52
2018-07-31,1038.46
2018-08-01,1027.87
2018-08-02,989.98
2018-08-03,1006.01
2018-08-05,1146.29
2018-08-06,1090.83
2018-08-07,1014.63
2018-08-08,1027.8
2018-08-09,1021.98
2018-08-10,995.3
2018-08-11,1019.37
2018-08-13,931.89
2018-08-14,951.21
2018-08-15,926.57
2018-08-16,897.86
2018-08-17,914.71
2018-08-20,934.27
2018-08-21,
2018-08-22,
2018-08-23,
2018-08-24,
2018-08-27,937.59
2018-08-28,965.47
2018-08-29,960.64
2018-08-30,
2018-08-31,952.49
2018-09-01,1348.71
2018-09-02,1368.31
2018-09-03,958.04
2018-09-04,955.69
2018-09-05,1164.75
2018-09-06,944.79
2018-09-07,1112.95
2018-09-08,1021.98
2018-09-10,1003.92
2018-09-11,1009.52
2018-09-12,924.58
2018-09-13,949.88
2018-09-14,965.18
2018-09-17,953.01
2018-09-18,960.34
2018-09-19,994.99
2018-09-20,981.37
2018-09-21,1000.27
2018-09-24,1036.48
2018-09-25,1029.53
2018-09-26,1026.89
2018-09-27,1047.62
2018-09-28,1051.0
2018-10-01,1337.63
2018-10-02,1018.27
2018-10-03,1001.49
2018-10-04,955.94
2018-10-05,964.27
2018-10-07,1060.02
2018-10-08,995.3
2018-10-09,929.41
2018-10-10,990.46
2018-10-11,992.83
2018-10-12,1000.38
2018-10-15,1040.95
2018-10-16,1041.6
2018-10-17,1062.96
2018-10-18,1045.43
2018-10-19,1030.17
2018-10-22,1014.0
2018-10-23,995.85
2018-10-24,990.2
2018-10-25,992.74
2018-10-26,960.2
2018-10-29,
2018-10-30,962.14
2018-10-31,953.59
2018-11-01,1354.34
2018-11-02,1005.55
2018-11-04,1258.26
2018-11-05,1172.97
2018-11-06,1094.82
2018-11-07,1033.29
2018-11-08,1019.37
2018-11-09,1009.52
2018-11-10,992.83
2018-11-12,991.87
2018-11-13,1009.72
2018-11-14,1017.48
2018-11-15,1009.74
2018-11-16,1020.27
2018-11-19,1034.28
2018-11-20,1005.91
2018-11-21,1009.77
2018-11-22,1007.82
2018-11-23,1012.11
2018-11-26,1026.53
2018-11-27,1017.68
2018-11-28,1023.75
2018-11-29,1040.11
2018-11-30,1050.98
2018-12-01,1356.95
2018-12-02,1391.86
2018-12-03,1041.82
2018-12-04,1031.27
2018-12-05,1014.29
2018-12-06,1081.91
2018-12-07,1017.48
2018-12-09,924.58
2018-12-10,1000.38
2018-12-11,991.87
2018-12-12,963.22
2018-12-13,978.24
2018-12-14,973.43
2018-12-17,971.1
2018-12-18,992.55
2018-12-19,1011.64
2018-12-20,1004.9
2018-12-21,1009.33
2018-12-24,1004.39
2018-12-25,998.29
2018-12-26,1003.48
2018-12-27,1004.19
2018-12-28,998.58
2018-12-31,1006.55
2019-01-01,
2019-01-02,976.88
2019-01-03,950.92
2019-01-04,977.77
2019-01-05,
2019-01-07,1172.68
2019-01-08,1185.93
2019-01-09,985.44
2019-01-10,984.14
2019-01-11,994.09
2019-01-14,1007.1
2019-01-15,1025.87
2019-01-16,1074.65
2019-01-17,1096.76
2019-01-18,1104.84
2019-01-21,1091.46
2019-01-22,1114.68
2019-01-23,1113.02
2019-01-24,1133.49
2019-01-25,1132.12
2019-01-28,1122.41
2019-01-29,1165.28
2019-01-30,1171.83
2019-01-31,1172.7
2019-02-01,1159.42
2019-02-04,1054.6
2019-02-05,1052.48
2019-02-06,1151.8
2019-02-07,1177.63
2019-02-08,1163.45
2019-02-09,1134.16
2019-02-10,1211.06
2019-02-11,1167.8
2019-02-12,1270.97
2019-02-13,1133.6
2019-02-14,1140.88
2019-02-15,1152.27
2019-02-18,1133.39
2019-02-19,1135.39
2019-02-20,1134.41
2019-02-21,1148.61
2019-02-22,1154.44
2019-02-25,1177.04
2019-02-26,1180.48
2019-02-27,1170.07
2019-02-28,1185.47
2019-03-01,950.92
2019-03-04,1185.11
2019-03-05,1178.24
2019-03-06,1012.53
2019-03-07,1156.46
2019-03-08,1144.19
2019-03-09,1143.93
2019-03-10,1200.91
2019-03-11,1140.04
2019-03-12,1153.51
2019-03-13,1167.14
2019-03-14,1166.21
2019-03-15,1181.81
2019-03-18,1208.33
2019-03-19,1207.57
2019-03-20,1194.63
2019-03-21,1205.8
2019-03-22,1148.77
2019-03-25,1119.76
2019-03-26,1093.41
2019-03-27,1024.98
2019-03-28,1045.47
2019-03-29,1077.54
2019-04-01,1067.67
2019-04-02,1054.6
2019-04-03,1185.11
2019-04-04,1114.46
2019-04-05,1126.3
2019-04-06,
2019-04-07,1168.2
2019-04-08,1103.31
2019-04-09,1156.46
2019-04-10,1209.63
2019-04-11,1161.98
2019-04-12,1084.97
2019-04-15,1075.5
2019-04-16,1097.51
2019-04-17,1120.84
2019-04-18,1098.59
2019-04-19,1096.84
2019-04-22,1084.84
2019-04-23,
2019-04-24,1095.36
2019-04-25,1066.55
2019-04-26,1068.83
2019-04-29,1055.06
2019-04-30,1069.87
2019-05-01,
2019-05-02,1052.48
2019-05-03,1056.91
2019-05-04,1126.3
2019-05-06,1046.9
2019-05-07,1023.74
2019-05-08,1151.21
2019-05-09,1156.79
2019-05-10,1000.5
2019-05-11,1166.55
2019-05-12,1284.98
2019-05-13,970.74
2019-05-14,998.09
2019-05-15,986.8
2019-05-16,987.84
2019-05-17,984.56
2019-05-20,982.2
2019-05-21,962.02
2019-05-22,939.39
2019-05-23,944.78
2019-05-24,971.68
2019-05-27,966.37
2019-05-28,978.07
2019-05-29,977.28
2019-05-30,1012.87
2019-05-31,1019.23
2019-06-02,1151.8
2019-06-03,1012.53
2019-06-04,
2019-06-05,1046.9
2019-06-06,
2019-06-07,1062.81
2019-06-08,1165.16
2019-06-09,1136.01
2019-06-10,1066.67
2019-06-11,1053.05
2019-06-12,1048.63
2019-06-13,1022.44
2019-06-14,1024.26
2019-06-17,1047.67
2019-06-18,1073.45
2019-06-19,1083.87
2019-06-20,1087.39
2019-06-21,1089.49
2019-06-24,1111.36
2019-06-25,1115.24
2019-06-26,1107.64
2019-06-27,1110.14
2019-06-28,1122.18
2019-07-01,1172.68
2019-07-02,1177.63
2019-07-03,1156.46
2019-07-04,1168.2
2019-07-05,1190.85
2019-07-06,1062.81
2019-07-08,1179.62
2019-07-09,1145.05
2019-07-10,1199.24
2019-07-11,1204.01
2019-07-12,1138.2
2019-07-15,
2019-07-16,1143.92
2019-07-17,1169.69
2019-07-18,1195.08
2019-07-19,1192.02
2019-07-22,1181.88
2019-07-23,1204.97
2019-07-24,1211.9
2019-07-25,1193.34
2019-07-26,1203.96
2019-07-29,1209.73
2019-07-30,1195.39
2019-07-31,1194.39
2019-08-01,994.57
2019-08-02,1147.2
2019-08-03,1144.19
2019-08-04,1103.31
2019-08-05,1024.62
2019-08-06,1165.16
2019-08-07,1150.11
2019-08-08,1158.78
2019-08-09,1160.26
2019-08-10,1187.67
2019-08-11,1201.58
2019-08-12,
2019-08-13,
2019-08-14,
2019-08-15,1113.88
2019-08-16,1094.89
2019-08-19,1083.85
2019-08-20,1091.51
2019-08-21,1086.06
2019-08-22,1078.59
2019-08-23,1109.79
2019-08-26,1106.94
2019-08-27,1098.45
2019-08-28,1098.21
2019-08-29,1103.4
2019-08-30,
2019-09-01,985.44
2019-09-02,1134.16
2019-09-03,1143.93
2019-09-04,1156.46
2019-09-05,1156.79
2019-09-06,1136.01
2019-09-07,1145.05
2019-09-08,1160.26
2019-09-09,1161.92
2019-09-10,1155.34
2019-09-11,1179.48
2019-09-12,1286.04
2019-09-13,1199.51
2019-09-16,1190.9
2019-09-17,1176.53
2019-09-18,1182.36
2019-09-19,1158.74
2019-09-20,1157.65
2019-09-23,1155.57
2019-09-24,1185.97
2019-09-25,1197.31
2019-09-26,1187.24
2019-09-27,1244.66
2019-09-30,1235.44
2019-10-01,1218.26
2019-10-02,1211.06
2019-10-03,1200.91
2019-10-04,1104.11
2019-10-05,1000.5
2019-10-06,1066.67
2019-10-07,1199.24
2019-10-08,1187.67
2019-10-09,1155.34
2019-10-10,1149.06
2019-10-11,1149.99
2019-10-12,1279.33
2019-10-14,1074.48
2019-10-15,1096.59
2019-10-16,1090.4
2019-10-17,1101.38
2019-10-18,1151.32
2019-10-21,1132.89
2019-10-22,1142.78
2019-10-23,1164.28
2019-10-24,1171.38
2019-10-25,1164.96
2019-10-28,1164.21
2019-10-29,
2019-10-30,1146.91
2019-10-31,1140.55
2019-11-01,1142.05
2019-11-02,1167.8
2019-11-03,1140.04
2019-11-04,1161.98
2019-11-05,1166.55
2019-11-06,1176.53
2019-11-07,1170.21
2019-11-08,1201.58
2019-11-09,1179.48
2019-11-10,1149.99
2019-11-11,1203.62
2019-11-12,1277.92
2019-11-13,1225.49
2019-11-14,1212.68
2019-11-15,1234.63
2019-11-18,1254.19
2019-11-19,1265.77
2019-11-20,1257.06
2019-11-21,1266.37
2019-11-22,1263.26
2019-11-25,1245.18
2019-11-26,1253.19
2019-11-27,1251.27
2019-11-28,1262.74
2019-11-29,1259.73
2019-12-02,1165.9
2019-12-03,1153.51
2019-12-04,1273.78
2019-12-05,1284.98
2019-12-06,1287.47
2019-12-07,1138.2
2019-12-08,
2019-12-09,1194.12
2019-12-10,1279.33
2019-12-11,1216.16
2019-12-12,1305.18
2019-12-13,1315.04
2019-12-16,1322.28
2019-12-17,1316.92
2019-12-18,1309.58
2019-12-19,1303.99
2019-12-20,1309.94
2019-12-23,1321.75
2019-12-24,1333.46
2019-12-25,1338.33
2019-12-26,1340.93
2019-12-27,1340.44
2019-12-30,1359.77
2019-12-31,1351.31
2020-01-01,
2020-01-02,1369.45
2020-01-03,1333.46
2020-01-04,983.6
2020-01-05,
2020-01-06,1149.6
2020-01-07,1241.31
2020-01-08,1328.12
2020-01-09,1402.1
2020-01-10,1422.05
2020-01-12,1429.63
2020-01-13,1444.43
2020-01-14,1454.9
2020-01-15,1453.8
2020-01-16,1459.76
2020-01-17,1467.01
2020-01-20,1483.51
2020-01-21,1499.36
2020-01-22,1483.27
2020-01-23,1481.72
2020-01-24,1481.17
2020-01-27,1457.3
2020-01-28,1451.76
2020-01-29,1440.61
2020-01-30,1445.55
2020-01-31,1438.02
2020-02-01,1369.45
2020-02-03,1442.63
2020-02-04,979.18
2020-02-05,1488.27
2020-02-06,1490.05
2020-02-07,1258.86
2020-02-09,1128.36
2020-02-10,1193.07
2020-02-11,1184.71
2020-02-12,1435.04
2020-02-13,1438.15
2020-02-14,1434.68
2020-02-17,1438.85
2020-02-18,1423.37
2020-02-19,1405.52
2020-02-20,1345.74
2020-02-21,1358.18
2020-02-24,1329.1
2020-02-25,1322.6
2020-02-26,1332.83
2020-02-27,1270.43
2020-02-28,1197.26
2020-03-01,1333.46
2020-03-02,1225.01
2020-03-03,1283.49
2020-03-04,976.79
2020-03-05,1283.38
2020-03-06,1179.28
2020-03-07,1244.42
2020-03-08,
2020-03-09,1116.69
2020-03-10,1152.34
2020-03-11,1207.46
2020-03-12,1050.2
2020-03-13,1090.33
2020-03-16,1000.31
2020-03-17,1002.71
2020-03-18,974.38
2020-03-19,960.65
2020-03-20,956.29
2020-03-23,914.02
2020-03-24,980.05
2020-03-25,974.36
2020-03-26,1009.53
2020-03-27,979.08
2020-03-30,979.59
2020-03-31,1001.84
2020-04-01,983.6
2020-04-02,979.18
2020-04-03,1285.79
2020-04-05,1075.93
2020-04-06,1174.65
2020-04-07,1009.77
2020-04-08,1141.18
2020-04-09,1125.26
2020-04-10,1078.09
2020-04-11,1218.03
2020-04-12,1427.07
2020-04-13,1072.86
2020-04-14,1093.36
2020-04-15,1043.61
2020-04-16,1047.56
2020-04-17,1070.76
2020-04-20,1074.06
2020-04-21,1058.66
2020-04-22,1060.27
2020-04-23,
2020-04-24,1069.53
2020-04-27,1103.91
2020-04-28,1091.3
2020-04-29,1103.27
2020-04-30,1096.91
2020-05-01,
2020-05-02,1488.27
2020-05-03,1283.38
2020-05-04,1075.93
2020-05-05,1080.11
2020-05-06,1184.46
2020-05-07,1076.43
2020-05-08,1070.94
2020-05-10,1206.93
2020-05-11,1073.31
2020-05-12,1090.28
2020-05-13,1088.4
2020-05-14,1070.04
2020-05-15,1073.79
2020-05-18,1088.79
2020-05-19,
2020-05-20,1095.02
2020-05-21,1092.82
2020-05-22,1095.03
2020-05-25,
2020-05-26,
2020-05-27,1114.0
2020-05-28,1123.71
2020-05-29,1123.43
2020-06-01,1298.28
2020-06-02,1490.05
2020-06-03,1249.13
2020-06-04,1009.19
2020-06-05,1184.46
2020-06-07,1278.14
2020-06-08,1184.68
2020-06-09,1179.43
2020-06-10,1199.21
2020-06-11,1234.65
2020-06-12,1186.92
2020-06-15,1181.9
2020-06-16,1199.26
2020-06-17,1193.82
2020-06-18,1198.45
2020-06-19,1214.98
2020-06-22,1239.63
2020-06-23,1236.0
2020-06-24,1211.75
2020-06-25,1213.18
2020-06-26,1218.61
2020-06-29,1247.95
2020-06-30,1254.06
2020-07-01,1314.31
2020-07-02,1258.86
2020-07-03,1244.42
2020-07-04,1009.77
2020-07-05,1076.43
2020-07-06,1278.14
2020-07-07,1280.55
2020-07-08,1101.1
2020-07-09,1136.93
2020-07-10,1193.34
2020-07-12,1411.47
2020-07-13,1258.44
2020-07-14,1252.89
2020-07-15,
2020-07-16,1263.67
2020-07-17,1263.17
2020-07-20,1270.19
2020-07-21,1259.74
2020-07-22,1260.32
2020-07-23,1265.59
2020-07-24,1264.93
2020-07-27,1261.25
2020-07-28,1208.85
2020-07-29,1188.47
2020-07-30,1181.42
2020-07-31,
2020-08-01,1328.12
2020-08-03,
2020-08-04,1017.08
2020-08-05,1070.94
2020-08-06,1184.68
2020-08-07,1101.1
2020-08-09,1130.42
2020-08-10,1197.43
2020-08-11,1151.42
2020-08-12,1423.75
2020-08-13,1132.52
2020-08-14,1112.89
2020-08-17,1119.61
2020-08-18,1134.14
2020-08-19,1161.76
2020-08-20,1155.58
2020-08-21,1152.57
2020-08-24,1149.94
2020-08-25,1124.43
2020-08-26,1135.37
2020-08-27,1147.41
2020-08-28,1137.53
2020-08-31,1114.53
2020-09-01,1402.1
2020-09-02,1128.36
2020-09-03,1116.69
2020-09-04,1125.26
2020-09-06,1179.43
2020-09-07,1234.47
2020-09-08,1130.42
2020-09-09,1132.24
2020-09-10,1138.81
2020-09-11,1139.29
2020-09-12,1448.23
2020-09-14,1140.2
2020-09-15,1140.76
2020-09-16,1140.73
2020-09-17,1143.7
2020-09-18,1140.96
2020-09-21,1112.7
2020-09-22,1118.29
2020-09-23,1132.33
2020-09-24,1167.33
2020-09-25,1177.8
2020-09-28,1172.56
2020-09-29,1171.39
2020-09-30,1196.57
2020-10-01,1422.05
2020-10-02,1435.28
2020-10-03,1152.34
2020-10-04,1078.09
2020-10-05,1206.93
2020-10-06,1199.21
2020-10-07,1193.34
2020-10-08,1197.43
2020-10-09,1138.81
2020-10-11,1313.75
2020-10-12,1458.03
2020-10-13,1228.36
2020-10-14,1235.97
2020-10-15,1226.38
2020-10-16,1248.72
2020-10-19,1284.8
2020-10-20,1300.23
2020-10-21,1297.15
2020-10-22,1263.18
2020-10-23,1245.15
2020-10-26,1177.83
2020-10-27,1204.33
2020-10-28,1192.28
2020-10-29,
2020-10-30,1170.73
2020-11-02,1184.71
2020-11-03,1140.74
2020-11-04,1218.03
2020-11-05,1073.31
2020-11-06,1179.85
2020-11-08,1151.42
2020-11-09,1287.13
2020-11-10,1313.75
2020-11-11,1383.07
2020-11-12,1375.8
2020-11-13,1404.89
2020-11-16,1404.72
2020-11-17,1347.54
2020-11-18,1394.46
2020-11-19,1431.94
2020-11-20,1441.76
2020-11-23,1419.42
2020-11-24,1423.21
2020-11-25,1421.74
2020-11-26,1447.42
2020-11-27,1429.42
2020-11-30,1380.57
2020-12-01,1429.63
2020-12-02,1435.04
2020-12-03,1050.2
2020-12-04,1427.07
2020-12-05,1090.28
2020-12-06,1186.92
2020-12-07,1411.47
2020-12-08,1150.67
2020-12-09,1448.23
2020-12-10,1458.03
2020-12-11,1471.7
2020-12-14,1487.01
2020-12-15,1487.8
2020-12-16,1485.87
2020-12-17,1494.47
2020-12-18,1509.35
2020-12-21,1481.05
2020-12-22,1507.93
2020-12-23,1514.04
2020-12-24,1517.94
2020-12-25,1513.28
2020-12-28,1523.06
2020-12-29,1538.06
2020-12-30,1562.03
2020-12-31,1565.13
2021-01-01,
2021-01-02,1575.11
2021-01-03,1597.05
2021-01-04,1379.37
2021-01-05,1575.73
2021-01-06,1344.03
2021-01-07,1308.57
2021-01-08,1644.24
2021-01-09,1434.17
2021-01-10,1362.72
2021-01-11,1479.14
2021-01-12,1732.94
2021-01-13,1646.64
2021-01-14,1630.79
2021-01-15,1603.72
2021-01-18,1626.91
2021-01-19,1640.91
2021-01-20,1646.73
2021-01-21,1637.83
2021-01-22,1626.38
2021-01-25,1612.05
2021-01-26,1611.36
2021-01-27,1536.18
2021-01-28,1562.3
2021-01-29,1546.65
2021-02-01,1575.11
2021-02-02,1607.61
2021-02-03,1592.66
2021-02-04,1637.8
2021-02-05,1629.52
2021-02-06,1337.71
2021-02-07,1313.39
2021-02-08,1326.4
2021-02-09,1444.59
2021-02-10,1651.13
2021-02-11,1483.28
2021-02-12,1757.32
2021-02-15,1663.71
2021-02-16,1641.81
2021-02-17,1632.23
2021-02-18,1620.32
2021-02-19,1639.27
2021-02-22,1626.75
2021-02-23,1589.47
2021-02-24,1549.43
2021-02-25,1554.95
2021-02-26,1527.62
2021-03-01,1597.05
2021-03-02,1647.49
2021-03-03,1591.49
2021-03-04,1603.47
2021-03-05,1602.24
2021-03-06,1344.53
2021-03-08,1336.19
2021-03-09,1437.02
2021-03-10,1600.63
2021-03-11,1583.2
2021-03-12,1788.68
2021-03-15,1574.82
2021-03-16,1583.48
2021-03-17,1569.48
2021-03-18,1574.59
2021-03-19,1535.77
2021-03-22,1385.32
2021-03-23,1337.97
2021-03-24,1380.73
2021-03-25,1362.3
2021-03-26,1352.44
2021-03-29,1356.14
2021-03-30,1341.46
2021-03-31,1338.64
2021-04-01,1586.92
2021-04-02,1380.06
2021-04-03,1603.47
2021-04-05,1322.99
2021-04-06,1350.24
2021-04-07,1354.75
2021-04-08,1346.47
2021-04-09,1322.42
2021-04-10,1358.02
2021-04-11,1534.56
2021-04-12,1301.8
2021-04-13,1293.88
2021-04-14,1334.92
2021-04-15,1336.73
2021-04-16,1327.87
2021-04-19,1287.63
2021-04-20,1281.08
2021-04-21,1242.85
2021-04-22,1253.05
2021-04-23,
2021-04-26,1275.97
2021-04-27,1285.38
2021-04-28,1289.97
2021-04-29,1307.42
2021-04-30,1311.44
2021-05-01,1575.73
2021-05-02,1629.52
2021-05-03,1337.5
2021-05-04,1322.99
2021-05-05,1322.9
2021-05-06,1328.48
2021-05-07,1333.83
2021-05-08,1360.76
2021-05-10,1364.98
2021-05-11,1345.71
2021-05-12,1341.48
2021-05-13,
2021-05-14,
2021-05-17,1362.66
2021-05-18,1368.82
2021-05-19,
2021-05-20,1371.95
2021-05-21,1370.77
2021-05-24,1363.56
2021-05-25,1314.46
2021-05-26,1340.16
2021-05-27,1327.79
2021-05-28,1333.25
2021-05-31,1330.99
2021-06-01,1344.03
2021-06-02,1337.71
2021-06-03,1344.53
2021-06-04,1354.02
2021-06-05,1328.48
2021-06-07,1327.78
2021-06-08,1358.63
2021-06-09,1447.42
2021-06-10,1342.27
2021-06-11,1386.96
2021-06-12,1822.59
2021-06-14,1376.7
2021-06-15,1371.43
2021-06-16,1353.32
2021-06-17,1330.37
2021-06-18,1314.99
2021-06-21,1318.83
2021-06-22,1333.8
2021-06-23,1328.91
2021-06-24,1335.92
2021-06-25,1315.63
2021-06-28,1294.95
2021-06-29,1293.49
2021-06-30,1285.58
2021-07-01,1629.04
2021-07-02,1313.39
