Tarih,TP_MK_G_BILESIK
2017-05-16,1502.96
2017-05-17,1496.14
2017-05-18,1487.11
2017-05-19,
2017-05-22,1506.88
2017-05-23,1527.49
2017-05-24,1536.81
2017-05-25,1527.42
2017-05-26,1524.61
2017-05-29,1527.91
2017-05-30,1522.72
2017-05-31,1526.33
2017-06-01,1523.58
2017-06-02,1337.12
2017-06-03,1393.56
2017-06-04,1379.13
2017-06-05,1536.51
2017-06-06,1538.69
2017-06-07,1579.81
2017-06-08,1534.26
2017-06-09,1549.38
2017-06-10,1637.99
2017-06-11,1796.19
2017-06-12,1557.97
2017-06-13,1555.93
2017-06-14,1561.2
2017-06-15,1550.12
2017-06-16,1541.58
2017-06-19,1559.47
2017-06-20,1558.48
2017-06-21,1560.38
2017-06-22,1571.09
2017-06-23,1564.29
2017-06-26,
2017-06-27,
2017-06-28,1579.66
2017-06-29,1572.96
2017-06-30,1576.88
2017-07-02,1338.94
2017-07-03,1578.17
2017-07-04,1588.93
2017-07-05,1581.65
2017-07-06,1579.81
2017-07-07,1571.29
2017-07-08,1723.53
2017-07-09,1722.93
2017-07-10,1587.19
2017-07-11,1766.39
2017-07-12,1675.51
2017-07-13,1636.07
2017-07-14,1651.22
2017-07-17,1667.57
2017-07-18,1659.74
2017-07-19,1686.42
2017-07-20,1675.71
2017-07-21,1677.4
2017-07-24,1675.32
2017-07-25,1680.5
2017-07-26,1683.1
2017-07-27,1701.71
2017-07-28,1690.85
2017-07-31,1688.21
2017-08-01,1666.48
2017-08-02,1672.41
2017-08-03,1682.28
2017-08-04,1704.13
2017-08-05,1466.49
2017-08-06,1534.26
2017-08-07,1723.53
2017-08-08,1721.3
2017-08-09,1702.66
2017-08-10,1692.43
2017-08-11,1679.29
2017-08-12,1698.71
2017-08-14,1719.7
2017-08-15,1678.5
2017-08-16,1677.7
2017-08-17,1677.12
2017-08-18,1683.04
2017-08-21,1705.22
2017-08-22,1704.9
2017-08-23,1710.52
2017-08-24,1713.68
2017-08-25,1723.12
2017-08-28,1732.3
2017-08-29,1733.61
2017-08-30,
2017-08-31,1727.13
2017-09-01,1184.62
2017-09-02,1359.66
2017-09-03,1362.29
2017-09-04,
2017-09-05,1489.79
2017-09-06,1720.87
2017-09-07,1722.93
2017-09-08,1702.66
2017-09-10,1593.33
2017-09-11,1718.45
2017-09-12,1713.3
2017-09-13,1698.01
2017-09-14,1699.42
2017-09-15,1694.54
2017-09-18,1675.56
2017-09-19,1650.13
2017-09-20,1656.51
2017-09-21,1635.71
2017-09-22,1637.63
2017-09-25,1608.49
2017-09-26,1634.58
2017-09-27,1592.06
2017-09-28,1614.6
2017-09-29,1618.65
2017-10-01,1184.61
2017-10-02,1338.89
2017-10-03,1634.38
2017-10-04,1644.45
2017-10-05,1641.09
2017-10-06,1637.99
2017-10-07,1587.19
2017-10-08,1692.43
2017-10-09,1593.33
2017-10-10,1626.3
2017-10-11,1714.81
2017-10-12,1666.22
2017-10-13,1670.84
2017-10-16,1674.75
2017-10-17,1682.88
2017-10-18,1681.86
2017-10-19,1705.57
2017-10-20,1706.44
2017-10-23,1687.79
2017-10-24,1686.26
2017-10-25,1704.33
2017-10-26,1688.29
2017-10-27,1696.92
2017-10-30,1706.09
2017-10-31,1732.89
2017-11-01,1778.23
2017-11-02,1777.77
2017-11-03,1750.99
2017-11-04,1413.91
2017-11-05,1486.51
2017-11-06,1796.19
2017-11-07,1619.93
2017-11-08,1761.16
2017-11-09,1735.22
2017-11-10,1632.94
2017-11-12,1718.15
2017-11-13,1713.4
2017-11-14,1733.68
2017-11-15,1695.4
2017-11-16,1683.76
2017-11-17,1672.16
2017-11-20,1635.52
2017-11-21,1656.86
2017-11-22,1667.81
2017-11-23,1653.06
2017-11-24,1645.4
2017-11-27,1648.87
2017-11-28,1606.5
2017-11-29,1610.89
2017-11-30,1636.74
2017-12-01,1238.14
2017-12-04,1656.11
2017-12-05,1672.56
2017-12-06,1657.51
2017-12-07,1675.51
2017-12-08,1698.71
2017-12-09,1713.3
2017-12-10,1666.22
2017-12-11,1718.15
2017-12-12,1716.47
2017-12-13,1702.5
2017-12-14,1726.34
2017-12-15,1724.07
2017-12-18,1738.55
2017-12-19,1737.43
2017-12-20,1741.81
2017-12-21,1754.69
2017-12-22,1751.97
2017-12-25,1762.47
2017-12-26,1766.28
2017-12-27,1768.54
2017-12-28,1805.29
2017-12-29,1818.74
2018-01-01,
2018-01-02,1877.26
2018-01-03,1854.99
2018-01-04,1821.23
2018-01-05,
2018-01-06,1608.88
2018-01-08,1580.41
2018-01-09,1813.84
2018-01-10,1791.24
2018-01-11,1504.66
2018-01-12,1807.88
2018-01-15,1768.69
2018-01-16,1804.31
2018-01-17,1838.6
2018-01-18,1842.75
2018-01-19,1815.8
2018-01-22,1848.74
2018-01-23,1867.1
2018-01-24,1886.79
2018-01-25,1870.32
2018-01-26,1903.4
2018-01-29,1905.66
2018-01-30,1881.34
2018-01-31,1884.9
2018-02-01,1853.29
2018-02-02,1862.68
2018-02-03,1842.8
2018-02-04,1826.83
2018-02-05,1682.67
2018-02-06,1820.7
2018-02-07,1822.48
2018-02-08,1537.05
2018-02-09,1791.25
2018-02-10,1598.68
2018-02-11,1532.92
2018-02-12,1810.67
2018-02-13,1805.51
2018-02-14,1789.12
2018-02-15,1832.81
2018-02-16,1837.31
2018-02-19,1827.39
2018-02-20,1788.77
2018-02-21,1834.24
2018-02-22,1842.51
2018-02-23,1853.25
2018-02-26,1873.28
2018-02-27,1873.91
2018-02-28,1875.79
2018-03-01,1854.99
2018-03-02,1842.8
2018-03-04,1833.94
2018-03-05,1654.94
2018-03-06,1840.45
2018-03-07,1842.54
2018-03-08,1554.4
2018-03-09,1527.62
2018-03-10,1582.84
2018-03-12,1548.18
2018-03-13,1865.0
2018-03-14,1854.37
2018-03-15,1848.2
2018-03-16,1848.43
2018-03-19,1820.58
2018-03-20,1836.13
2018-03-21,1857.0
2018-03-22,1848.57
2018-03-23,1840.56
2018-03-26,1838.57
2018-03-27,1835.28
2018-03-28,1808.63
2018-03-29,1831.03
2018-03-30,1832.39
2018-04-01,1821.23
2018-04-02,1826.83
2018-04-03,1833.94
2018-04-04,1825.2
2018-04-05,1649.96
2018-04-06,1837.41
2018-04-07,1580.73
2018-04-09,1812.08
2018-04-10,1539.01
2018-04-11,1749.58
2018-04-12,1765.31
2018-04-13,1755.26
2018-04-16,1772.61
2018-04-17,1741.93
2018-04-18,1795.66
2018-04-19,1796.03
2018-04-20,1777.14
2018-04-23,
2018-04-24,1768.35
2018-04-25,1725.65
2018-04-26,1719.45
2018-04-27,1729.07
2018-04-30,1675.55
2018-05-01,1839.31
2018-05-02,1842.7
2018-05-03,1654.94
2018-05-04,1649.96
2018-05-06,1587.01
2018-05-07,1611.08
2018-05-08,1597.93
2018-05-09,1509.33
2018-05-10,1646.44
2018-05-11,1637.95
2018-05-12,1531.81
2018-05-14,1662.36
2018-05-15,1633.02
2018-05-16,1642.95
2018-05-17,1638.31
2018-05-18,1647.01
2018-05-21,1644.58
2018-05-22,1662.0
2018-05-23,1638.9
2018-05-24,1626.78
2018-05-25,1660.4
2018-05-28,1713.9
2018-05-29,1701.13
2018-05-30,1681.58
2018-05-31,1632.9
2018-06-01,1608.88
2018-06-02,1820.7
2018-06-03,1840.45
2018-06-04,1837.41
2018-06-05,1587.01
2018-06-06,1569.33
2018-06-07,1605.18
2018-06-08,1556.64
2018-06-09,1508.88
2018-06-11,1542.78
2018-06-12,1547.4
2018-06-13,1518.14
2018-06-14,1534.96
2018-06-15,
2018-06-18,1512.52
2018-06-19,1535.22
2018-06-20,1537.09
2018-06-21,1545.31
2018-06-22,1558.23
2018-06-25,1528.26
2018-06-26,1534.76
2018-06-27,1560.0
2018-06-28,1564.42
2018-06-29,1569.19
2018-07-02,1573.31
2018-07-03,1842.54
2018-07-04,1580.73
2018-07-05,1622.09
2018-07-06,1601.25
2018-07-08,1563.35
2018-07-09,1517.19
2018-07-10,1565.2
2018-07-11,1484.15
2018-07-12,1527.4
2018-07-13,1461.52
2018-07-16,1459.03
2018-07-17,1489.68
2018-07-18,1500.94
2018-07-19,1512.01
2018-07-20,1529.56
2018-07-23,1549.44
2018-07-24,1497.88
2018-07-25,1550.47
2018-07-26,1541.5
2018-07-27,1553.98
2018-07-30,1563.3
2018-07-31,1576.21
2018-08-01,1580.41
2018-08-02,1537.05
2018-08-03,1554.4
2018-08-05,1597.93
2018-08-06,1556.64
2018-08-07,1563.35
2018-08-08,1576.57
2018-08-09,1580.0
2018-08-10,1564.91
2018-08-11,1523.77
2018-08-13,1506.83
2018-08-14,1518.77
2018-08-15,1468.0
2018-08-16,1417.45
2018-08-17,1443.33
2018-08-20,1466.94
2018-08-21,
2018-08-22,
2018-08-23,
2018-08-24,
2018-08-27,1484.8
2018-08-28,1526.83
2018-08-29,1517.29
2018-08-30,
2018-08-31,1508.23
2018-09-01,1813.84
2018-09-02,1791.25
2018-09-03,1527.62
2018-09-04,1515.8
2018-09-05,1620.71
2018-09-06,1508.88
2018-09-07,1613.62
2018-09-08,1580.0
2018-09-10,1575.41
2018-09-11,1512.9
2018-09-12,1500.16
2018-09-13,1535.86
2018-09-14,1541.39
2018-09-17,1536.58
2018-09-18,1545.36
2018-09-19,1573.32
2018-09-20,1565.46
2018-09-21,1595.87
2018-09-24,1621.27
2018-09-25,1617.11
2018-09-26,1614.77
2018-09-27,1633.5
2018-09-28,1627.93
2018-10-01,1791.24
2018-10-02,1598.68
2018-10-03,1582.84
2018-10-04,1539.01
2018-10-05,1545.31
2018-10-07,1565.2
2018-10-08,1564.91
2018-10-09,1491.55
2018-10-10,1538.1
2018-10-11,1543.09
2018-10-12,1503.4
2018-10-15,1606.35
2018-10-16,1603.66
2018-10-17,1612.2
2018-10-18,1587.17
2018-10-19,1570.89
2018-10-22,1542.02
2018-10-23,1522.27
2018-10-24,1509.62
2018-10-25,1526.81
2018-10-26,1474.59
2018-10-29,
2018-10-30,1465.77
2018-10-31,1469.04
2018-11-01,1809.05
2018-11-02,1532.92
2018-11-04,1749.58
2018-11-05,1637.95
2018-11-06,1569.39
2018-11-07,1556.15
2018-11-08,1523.77
2018-11-09,1512.9
2018-11-10,1543.09
2018-11-12,1496.45
2018-11-13,1510.77
2018-11-14,1520.2
2018-11-15,1520.36
2018-11-16,1525.57
2018-11-19,1541.12
2018-11-20,1494.54
2018-11-21,1511.2
2018-11-22,1509.91
2018-11-23,1516.01
2018-11-26,1531.64
2018-11-27,1524.42
2018-11-28,1533.46
2018-11-29,1550.65
2018-11-30,1555.38
2018-12-01,1807.88
2018-12-02,1810.67
2018-12-03,1548.18
2018-12-04,1530.35
2018-12-05,1531.81
2018-12-06,1547.4
2018-12-07,1527.4
2018-12-09,1500.16
2018-12-10,1503.4
2018-12-11,1496.45
2018-12-12,1468.07
2018-12-13,1489.89
2018-12-14,1475.9
2018-12-17,1468.55
2018-12-18,1486.71
2018-12-19,1511.06
2018-12-20,1499.65
2018-12-21,1499.76
2018-12-24,1494.31
2018-12-25,1482.92
2018-12-26,1485.74
2018-12-27,1485.29
2018-12-28,1476.49
2018-12-31,1490.12
2019-01-01,
2019-01-02,1450.85
2019-01-03,1426.91
2019-01-04,1450.29
2019-01-05,
2019-01-07,1677.25
2019-01-08,1713.65
2019-01-09,1488.27
2019-01-10,1488.91
2019-01-11,1496.92
2019-01-14,1502.91
2019-01-15,1521.19
2019-01-16,1557.73
2019-01-17,1580.68
2019-01-18,1607.42
2019-01-21,1599.26
2019-01-22,1627.37
2019-01-23,1634.95
2019-01-24,1661.61
2019-01-25,1662.05
2019-01-28,1653.7
2019-01-29,1699.56
2019-01-30,1701.04
2019-01-31,1699.16
2019-02-01,1680.6
2019-02-04,1545.8
2019-02-05,1560.26
2019-02-06,1674.84
2019-02-07,1685.08
2019-02-08,1676.31
2019-02-09,1653.84
2019-02-10,1740.82
2019-02-11,1704.39
2019-02-12,1823.03
2019-02-13,1659.51
2019-02-14,1667.42
2019-02-15,1676.97
2019-02-18,1660.86
2019-02-19,1661.09
2019-02-20,1664.83
2019-02-21,1673.36
2019-02-22,1684.65
2019-02-25,1703.34
2019-02-26,1715.62
2019-02-27,1700.25
2019-02-28,1706.6
2019-03-01,1426.91
2019-03-04,1701.11
2019-03-05,1693.55
2019-03-06,1517.13
2019-03-07,1669.91
2019-03-08,1657.76
2019-03-09,1661.97
2019-03-10,1728.63
2019-03-11,1646.53
2019-03-12,1660.74
2019-03-13,1668.51
2019-03-14,1672.35
2019-03-15,1686.59
2019-03-18,1707.66
2019-03-19,1713.3
2019-03-20,1689.77
2019-03-21,1691.36
2019-03-22,1632.93
2019-03-25,1624.83
2019-03-26,1592.98
2019-03-27,1502.62
2019-03-28,1518.37
2019-03-29,1545.79
2019-04-01,1553.33
2019-04-02,1545.8
2019-04-03,1701.11
2019-04-04,1626.92
2019-04-05,1634.31
2019-04-06,
2019-04-07,1671.31
2019-04-08,1604.45
2019-04-09,1683.01
2019-04-10,1740.05
2019-04-11,1686.41
2019-04-12,1588.34
2019-04-15,1575.35
2019-04-16,1602.25
2019-04-17,1625.92
2019-04-18,1604.12
2019-04-19,1604.0
2019-04-22,1589.51
2019-04-23,
2019-04-24,1592.76
2019-04-25,1565.53
2019-04-26,1570.25
2019-04-29,1566.14
2019-04-30,1580.74
2019-05-01,
2019-05-02,1560.26
2019-05-03,1556.4
2019-05-04,1634.31
2019-05-06,1540.43
2019-05-07,1515.58
2019-05-08,1659.39
2019-05-09,1686.39
2019-05-10,1482.65
2019-05-11,1693.78
2019-05-12,1834.08
2019-05-13,1444.96
2019-05-14,1474.11
2019-05-15,1463.35
2019-05-16,1460.39
2019-05-17,1453.56
2019-05-20,1453.39
2019-05-21,1428.9
2019-05-22,1401.53
2019-05-23,1416.95
2019-05-24,1441.68
2019-05-27,1432.98
2019-05-28,1453.69
2019-05-29,1460.53
2019-05-30,1507.86
2019-05-31,1521.22
2019-06-02,1674.84
2019-06-03,1517.13
2019-06-04,
2019-06-05,1540.43
2019-06-06,
2019-06-07,1575.29
2019-06-08,1674.7
2019-06-09,1664.68
2019-06-10,1580.22
2019-06-11,1558.77
2019-06-12,1556.44
2019-06-13,1521.07
2019-06-14,1525.87
2019-06-17,1550.69
2019-06-18,1583.79
2019-06-19,1584.31
2019-06-20,1582.86
2019-06-21,1580.58
2019-06-24,1600.11
2019-06-25,1604.12
2019-06-26,1594.77
2019-06-27,1607.25
2019-06-28,1622.59
2019-07-01,1677.25
2019-07-02,1685.08
2019-07-03,1669.91
2019-07-04,1671.31
2019-07-05,1675.55
2019-07-06,1575.29
2019-07-08,1659.76
2019-07-09,1628.07
2019-07-10,1732.14
2019-07-11,1744.65
2019-07-12,1632.9
2019-07-15,
2019-07-16,1648.54
2019-07-17,1678.44
2019-07-18,1708.04
2019-07-19,1712.79
2019-07-22,1700.01
2019-07-23,1724.68
2019-07-24,1739.84
2019-07-25,1716.09
2019-07-26,1729.41
2019-07-29,1738.42
2019-07-30,1726.87
2019-07-31,1716.72
2019-08-01,1480.76
2019-08-02,1672.67
2019-08-03,1657.76
2019-08-04,1604.45
2019-08-05,1511.77
2019-08-06,1674.7
2019-08-07,1649.01
2019-08-08,1668.39
2019-08-09,1671.69
2019-08-10,1713.07
2019-08-11,1738.06
2019-08-12,
2019-08-13,
2019-08-14,
2019-08-15,1624.16
2019-08-16,1609.96
2019-08-19,1602.42
2019-08-20,1614.98
2019-08-21,1606.4
2019-08-22,1604.25
2019-08-23,1633.76
2019-08-26,1632.96
2019-08-27,1614.95
2019-08-28,1612.9
2019-08-29,1626.52
2019-08-30,
2019-09-01,1488.27
2019-09-02,1653.84
2019-09-03,1661.97
2019-09-04,1683.01
2019-09-05,1686.39
2019-09-06,1664.68
2019-09-07,1628.07
2019-09-08,1671.69
2019-09-09,1691.88
2019-09-10,1675.9
2019-09-11,1714.03
2019-09-12,1836.22
2019-09-13,1733.37
2019-09-16,1725.26
2019-09-17,1706.05
2019-09-18,1714.26
2019-09-19,1687.5
2019-09-20,1685.78
2019-09-23,1682.15
2019-09-24,1712.87
2019-09-25,1725.84
2019-09-26,1714.44
2019-09-27,1768.45
2019-09-30,1766.45
2019-10-01,1747.0
2019-10-02,1740.82
2019-10-03,1728.63
2019-10-04,1605.52
2019-10-05,1482.65
2019-10-06,1580.22
2019-10-07,1732.14
2019-10-08,1713.07
2019-10-09,1675.9
2019-10-10,1661.29
2019-10-11,1665.45
2019-10-12,1823.15
2019-10-14,1580.58
2019-10-15,1602.05
2019-10-16,1583.2
2019-10-17,1595.97
2019-10-18,1655.15
2019-10-21,1636.8
2019-10-22,1646.26
2019-10-23,1678.19
2019-10-24,1687.62
2019-10-25,1685.44
2019-10-28,1679.09
2019-10-29,
2019-10-30,1659.81
2019-10-31,1659.12
2019-11-01,1659.03
2019-11-02,1704.39
2019-11-03,1646.53
2019-11-04,1686.41
2019-11-05,1693.78
2019-11-06,1704.2
2019-11-07,1671.71
2019-11-08,1738.06
2019-11-09,1714.03
2019-11-10,1665.45
2019-11-11,1737.47
2019-11-12,1822.54
2019-11-13,1766.81
2019-11-14,1749.15
2019-11-15,1776.1
2019-11-18,1802.2
2019-11-19,1814.2
2019-11-20,1801.65
2019-11-21,1801.99
2019-11-22,1798.33
2019-11-25,1777.99
2019-11-26,1788.12
2019-11-27,1786.35
2019-11-28,1807.98
2019-11-29,1804.23
2019-12-02,1694.07
2019-12-03,1660.74
2019-12-04,1817.91
2019-12-05,1834.08
2019-12-06,1837.63
2019-12-07,1632.9
2019-12-08,
2019-12-09,1722.86
2019-12-10,1823.15
2019-12-11,1751.86
2019-12-12,1859.57
2019-12-13,1865.68
2019-12-16,1876.64
2019-12-17,1875.77
2019-12-18,1867.43
2019-12-19,1867.85
2019-12-20,1877.6
2019-12-23,1894.46
2019-12-24,1910.99
2019-12-25,1913.95
2019-12-26,1919.42
2019-12-27,1919.94
2019-12-30,1938.02
2019-12-31,1932.46
2020-01-01,
2020-01-02,1957.91
2020-01-03,1919.95
2020-01-04,1512.9
2020-01-05,
2020-01-06,1828.54
2020-01-07,1965.8
2020-01-08,1906.3
2020-01-09,1992.67
2020-01-10,2004.04
2020-01-12,2269.09
2020-01-13,2030.82
2020-01-14,2050.65
2020-01-15,2042.47
2020-01-16,2043.52
2020-01-17,2051.52
2020-01-20,2070.86
2020-01-21,2086.67
2020-01-22,2073.01
2020-01-23,2069.51
2020-01-24,2062.78
2020-01-27,2029.14
2020-01-28,2023.26
2020-01-29,2021.37
2020-01-30,2024.07
2020-01-31,2012.09
2020-02-01,1957.91
2020-02-03,2013.82
2020-02-04,1520.13
2020-02-05,2065.81
2020-02-06,2065.18
2020-02-07,1992.96
2020-02-09,1852.98
2020-02-10,1957.91
2020-02-11,1938.61
2020-02-12,2027.44
2020-02-13,2035.74
2020-02-14,2029.17
2020-02-17,2039.99
2020-02-18,2019.42
2020-02-19,2013.04
2020-02-20,1953.01
2020-02-21,1973.07
2020-02-24,1938.61
2020-02-25,1931.44
2020-02-26,1945.06
2020-02-27,1864.79
2020-02-28,1790.07
2020-03-01,1919.95
2020-03-02,1812.3
2020-03-03,1878.12
2020-03-04,1520.84
2020-03-05,1888.38
2020-03-06,1860.0
2020-03-07,1973.19
2020-03-08,
2020-03-09,1840.05
2020-03-10,1706.79
2020-03-11,1967.89
2020-03-12,1581.43
2020-03-13,1614.98
2020-03-16,1484.62
2020-03-17,1466.08
2020-03-18,1445.79
2020-03-19,1439.34
2020-03-20,1449.64
2020-03-23,1424.96
2020-03-24,1510.46
2020-03-25,1509.72
2020-03-26,1551.65
2020-03-27,1493.97
2020-03-30,1492.85
2020-03-31,1519.71
2020-04-01,1512.9
2020-04-02,1520.13
2020-04-03,1870.99
2020-04-05,1682.01
2020-04-06,1867.25
2020-04-07,1570.17
2020-04-08,1858.47
2020-04-09,1857.1
2020-04-10,1639.88
2020-04-11,1996.86
2020-04-12,2278.65
2020-04-13,1638.65
2020-04-14,1676.07
2020-04-15,1630.24
2020-04-16,1636.95
2020-04-17,1669.88
2020-04-20,1682.91
2020-04-21,1660.34
2020-04-22,1669.73
2020-04-23,
2020-04-24,1679.85
2020-04-27,1723.18
2020-04-28,1713.69
2020-04-29,1728.8
2020-04-30,1720.6
2020-05-01,
2020-05-02,2065.81
2020-05-03,1888.38
2020-05-04,1682.01
2020-05-05,1680.23
2020-05-06,1875.52
2020-05-07,1674.46
2020-05-08,1665.06
2020-05-10,1984.74
2020-05-11,1664.16
2020-05-12,1695.19
2020-05-13,1705.56
2020-05-14,1689.11
2020-05-15,1698.9
2020-05-18,1736.61
2020-05-19,
2020-05-20,1739.59
2020-05-21,1747.95
2020-05-22,1754.35
2020-05-25,
2020-05-26,
2020-05-27,1787.2
2020-05-28,1794.48
2020-05-29,1798.78
2020-06-01,1881.59
2020-06-02,2065.18
2020-06-03,1850.98
2020-06-04,1564.34
2020-06-05,1875.52
2020-06-07,2019.85
2020-06-08,1868.96
2020-06-09,1862.13
2020-06-10,1972.77
2020-06-11,2038.44
2020-06-12,1872.34
2020-06-15,1867.57
2020-06-16,1891.16
2020-06-17,1891.17
2020-06-18,1917.67
2020-06-19,1936.72
2020-06-22,1963.67
2020-06-23,1966.21
2020-06-24,1951.03
2020-06-25,1945.75
2020-06-26,1954.78
2020-06-29,1974.81
2020-06-30,1986.43
2020-07-01,1901.64
2020-07-02,1992.96
2020-07-03,1973.19
2020-07-04,1570.17
2020-07-05,1674.46
2020-07-06,2019.85
2020-07-07,2034.4
2020-07-08,1813.05
2020-07-09,1875.04
2020-07-10,1970.55
2020-07-12,2276.98
2020-07-13,2018.37
2020-07-14,2009.2
2020-07-15,
2020-07-16,2027.56
2020-07-17,2029.72
2020-07-20,2038.18
2020-07-21,2017.15
2020-07-22,2017.79
2020-07-23,2034.33
2020-07-24,2037.25
2020-07-27,2043.5
2020-07-28,1970.51
2020-07-29,1941.19
2020-07-30,1926.4
2020-07-31,
2020-08-01,1906.3
2020-08-03,
2020-08-04,1584.5
2020-08-05,1665.06
2020-08-06,1868.96
2020-08-07,1813.05
2020-08-09,1862.71
2020-08-10,1967.27
2020-08-11,1897.6
2020-08-12,2294.09
2020-08-13,1880.86
2020-08-14,1852.78
2020-08-17,1856.84
2020-08-18,1867.54
2020-08-19,1922.66
2020-08-20,1926.24
2020-08-21,1897.32
2020-08-24,1894.88
2020-08-25,1867.06
2020-08-26,1878.77
2020-08-27,1895.72
2020-08-28,1881.39
2020-08-31,1843.92
2020-09-01,1992.67
2020-09-02,1852.98
2020-09-03,1840.05
2020-09-04,1857.1
2020-09-06,1862.13
2020-09-07,1973.96
2020-09-08,1862.71
2020-09-09,1879.94
2020-09-10,1878.89
2020-09-11,1885.11
2020-09-12,2311.94
2020-09-14,1892.96
2020-09-15,1899.7
2020-09-16,1892.65
2020-09-17,1898.72
2020-09-18,1900.95
2020-09-21,1858.31
2020-09-22,1873.94
2020-09-23,1885.02
2020-09-24,1914.35
2020-09-25,1922.23
2020-09-28,1917.11
2020-09-29,1920.66
2020-09-30,1958.26
2020-10-01,2004.04
2020-10-02,1998.6
2020-10-03,1706.79
2020-10-04,1639.88
2020-10-05,1984.74
2020-10-06,1972.77
2020-10-07,1970.55
2020-10-08,1967.27
2020-10-09,1878.89
2020-10-11,2125.73
2020-10-12,2317.16
2020-10-13,2008.66
2020-10-14,2033.63
2020-10-15,2018.49
2020-10-16,2039.7
2020-10-19,2061.32
2020-10-20,2069.94
2020-10-21,2071.83
2020-10-22,2049.27
2020-10-23,2036.16
2020-10-26,1957.19
2020-10-27,1971.18
2020-10-28,1927.33
2020-10-29,
2020-10-30,1902.32
2020-11-02,1938.61
2020-11-03,1705.16
2020-11-04,1996.86
2020-11-05,1664.16
2020-11-06,1860.75
2020-11-08,1897.6
2020-11-09,2106.13
2020-11-10,2125.73
2020-11-11,2187.66
2020-11-12,2174.89
2020-11-13,2208.3
2020-11-16,2211.22
2020-11-17,2154.33
2020-11-18,2214.17
2020-11-19,2245.46
2020-11-20,2264.16
2020-11-23,2247.58
2020-11-24,2259.08
2020-11-25,2266.77
2020-11-26,2295.88
2020-11-27,2272.34
2020-11-30,2197.68
2020-12-01,2269.09
2020-12-02,2027.44
2020-12-03,1581.43
2020-12-04,2278.65
2020-12-05,1695.19
2020-12-06,1872.34
2020-12-07,2276.98
2020-12-08,1904.67
2020-12-09,2311.94
2020-12-10,2317.16
2020-12-11,2346.84
2020-12-14,2377.41
2020-12-15,2389.13
2020-12-16,2384.08
2020-12-17,2395.91
2020-12-18,2411.42
2020-12-21,2370.59
2020-12-22,2405.77
2020-12-23,2427.49
2020-12-24,2441.76
2020-12-25,2441.82
2020-12-28,2464.53
2020-12-29,2499.46
2020-12-30,2534.08
2020-12-31,2528.71
2021-01-01,
2021-01-02,2560.53
2021-01-03,2620.96
2021-01-04,2482.63
2021-01-05,2551.16
2021-01-06,2517.06
2021-01-07,2413.66
2021-01-08,2643.14
2021-01-09,2596.9
2021-01-10,2470.83
2021-01-11,2711.53
2021-01-12,3286.81
2021-01-13,2675.19
2021-01-14,2653.43
2021-01-15,2615.5
2021-01-18,2670.87
2021-01-19,2685.01
2021-01-20,2692.46
2021-01-21,2661.96
2021-01-22,2646.3
2021-01-25,2642.46
2021-01-26,2635.43
2021-01-27,2516.86
2021-01-28,2570.6
2021-01-29,2527.92
2021-02-01,2560.53
2021-02-02,2593.08
2021-02-03,2623.3
2021-02-04,2633.36
2021-02-05,2620.17
2021-02-06,2514.75
2021-02-07,2420.5
2021-02-08,2465.68
2021-02-09,2605.69
2021-02-10,2654.37
2021-02-11,2705.75
2021-02-12,3326.91
2021-02-15,2680.77
2021-02-16,2647.01
2021-02-17,2643.19
2021-02-18,2653.48
2021-02-19,2677.38
2021-02-22,2660.7
2021-02-23,2604.5
2021-02-24,2544.72
2021-02-25,2553.62
2021-02-26,2524.76
2021-03-01,2620.96
2021-03-02,2631.04
2021-03-03,2627.12
2021-03-04,2639.13
2021-03-05,2645.89
2021-03-06,2510.19
2021-03-08,2481.82
2021-03-09,2587.28
2021-03-10,2685.28
2021-03-11,2670.78
2021-03-12,3380.61
2021-03-15,2669.04
2021-03-16,2694.69
2021-03-17,2680.42
2021-03-18,2661.58
2021-03-19,2623.92
2021-03-22,2366.96
2021-03-23,2365.96
2021-03-24,2452.05
2021-03-25,2419.42
2021-03-26,2400.66
2021-03-29,2421.21
2021-03-30,2427.06
2021-03-31,2420.61
2021-04-01,2561.01
2021-04-02,2490.31
2021-04-03,2639.13
2021-04-05,2478.8
2021-04-06,2518.63
2021-04-07,2472.91
2021-04-08,2490.62
2021-04-09,2431.84
2021-04-10,2458.32
2021-04-11,2780.97
2021-04-12,2401.61
2021-04-13,2406.54
2021-04-14,2462.62
2021-04-15,2460.11
2021-04-16,2460.79
2021-04-19,2406.77
2021-04-20,2385.96
2021-04-21,2325.17
2021-04-22,2350.8
2021-04-23,
2021-04-26,2401.39
2021-04-27,2433.13
2021-04-28,2422.88
2021-04-29,2450.16
2021-04-30,2446.54
2021-05-01,2551.16
2021-05-02,2620.17
2021-05-03,2487.38
2021-05-04,2478.8
2021-05-05,2485.72
2021-05-06,2499.26
2021-05-07,2448.58
2021-05-08,2522.28
2021-05-10,2557.32
2021-05-11,2529.34
2021-05-12,2523.15
2021-05-13,
2021-05-14,
2021-05-17,2545.76
2021-05-18,2555.09
2021-05-19,
2021-05-20,2542.46
2021-05-21,2546.01
2021-05-24,2546.98
2021-05-25,2456.49
2021-05-26,2503.58
2021-05-27,2483.24
2021-05-28,2498.01
2021-05-31,2496.76
2021-06-01,2517.06
2021-06-02,2514.75
2021-06-03,2510.19
2021-06-04,2477.62
2021-06-05,2499.26
2021-06-07,2430.89
2021-06-08,2527.54
