Tarih,TP_MK_ISL_HC
2015-06-01,3564471.51807
2015-06-02,4142184.73987
2015-06-03,5950759.70443
2015-06-04,4147703.47646
2015-06-05,4428230.70786
2015-06-07,3416373.16071
2015-06-08,5020359.11455
2015-06-09,4270111.08209
2015-06-10,4213956.19355
2015-06-11,4482548.39877
2015-06-12,3656909.5587
2015-06-15,3542052.06482
2015-06-16,3555802.38166
2015-06-17,3554720.46255
2015-06-18,3313742.24231
2015-06-19,4339761.92961
2015-06-22,3738228.27942
2015-06-23,4287425.14346
2015-06-24,4218845.49389
2015-06-25,4503951.97604
2015-06-26,3289035.52152
2015-06-29,3283049.45234
2015-06-30,3776878.51104
2015-07-01,5358018.17681
2015-07-02,3684979.31578
2015-07-03,2662304.57797
2015-07-04,3919034.9418
2015-07-05,4074806.34283
2015-07-06,3416373.16071
2015-07-07,3497028.91745
2015-07-08,2641756.63894
2015-07-09,2033523.76882
2015-07-10,3838814.63914
2015-07-12,4004955.98
2015-07-13,3977522.05934
2015-07-14,4104666.80515
2015-07-15,3103043.99458
2015-07-16,1176705.01401
2015-07-17,
2015-07-20,3647262.66592
2015-07-21,3661286.95665
2015-07-22,3533445.21283
2015-07-23,3731281.77759
2015-07-24,2962831.71718
2015-07-27,3382116.30183
2015-07-28,3451735.57152
2015-07-29,2784177.55047
2015-07-30,3127862.91845
2015-07-31,4317490.10923
2015-08-01,4237339.94575
2015-08-03,3323247.80001
2015-08-04,4184015.65136
2015-08-05,2831196.01586
2015-08-06,5020359.11455
2015-08-07,2641756.63894
2015-08-09,2430591.6663
2015-08-10,2747512.1394
2015-08-11,3538001.10013
2015-08-12,2710514.88234
2015-08-13,4130450.10287
2015-08-14,3270090.04445
2015-08-17,3179389.98719
2015-08-18,3077888.47255
2015-08-19,3265152.52837
2015-08-20,3589460.67227
2015-08-21,2842141.56553
2015-08-24,3421390.31045
2015-08-25,3505581.91488
2015-08-26,3654636.62653
2015-08-27,3174285.40968
2015-08-28,2567505.75074
2015-08-31,2506203.34973
2015-09-01,4823907.93908
2015-09-02,5270791.44528
2015-09-03,4881366.81352
2015-09-04,2814806.71994
2015-09-06,4270111.08209
2015-09-07,3249214.30955
2015-09-08,2430591.6663
2015-09-09,2479828.51421
2015-09-10,2905961.33574
2015-09-11,2317127.48342
2015-09-12,4079323.944
2015-09-14,2936319.78832
2015-09-15,3976626.55909
2015-09-16,3169283.39723
2015-09-17,2985499.80594
2015-09-18,3675943.81258
2015-09-21,3264441.27277
2015-09-22,2717933.05329
2015-09-23,934852.76099
2015-09-24,
2015-09-25,
2015-09-28,2946831.0934
2015-09-29,3868559.761092
2015-09-30,3849101.45749
2015-10-01,3442045.73228
2015-10-02,3605212.25549
2015-10-03,5175953.93199
2015-10-04,4257862.73974
2015-10-05,4523181.89858
2015-10-06,4213956.19355
2015-10-07,5798820.62354
2015-10-08,4791879.829755
2015-10-09,2905961.33574
2015-10-11,4276314.26339
2015-10-12,5373073.42
2015-10-13,4390941.52767
2015-10-14,4184146.74708
2015-10-15,4964290.34602
2015-10-16,3877755.22431
2015-10-19,3841923.29094
2015-10-20,4484747.17365
2015-10-21,4859611.941627
2015-10-22,4401089.88333
2015-10-23,4603079.70081
2015-10-26,3471284.69708
2015-10-27,3335727.81598
2015-10-28,1389472.33009
2015-10-29,
2015-10-30,3598857.57057
2015-11-02,7430140.40403
2015-11-03,5146375.85091
2015-11-04,4851986.67826
2015-11-05,4559501.40701
2015-11-06,3807587.97904
2015-11-08,3538001.10013
2015-11-09,2317127.48342
2015-11-10,4276314.26339
2015-11-11,4125009.934
2015-11-12,4169103.02471
2015-11-13,4308674.57649
2015-11-16,3787356.83591
2015-11-17,3994845.08192
2015-11-18,3719484.89578
2015-11-19,3951113.33799
2015-11-20,3395191.87352
2015-11-23,3353872.26415
2015-11-24,7042847.67819
2015-11-25,5764798.95152
2015-11-26,4322462.206313
2015-11-27,4531198.98918
2015-11-30,3358494.979
2015-12-01,4903038.11135
2015-12-02,5120017.7
2015-12-03,4278715.726
2015-12-04,4666025.121
2015-12-05,4720575.21232
2015-12-06,3656909.5587
2015-12-07,4004955.98
2015-12-08,2710514.88234
2015-12-09,4079323.944
2015-12-10,4358953.78279
2015-12-11,4169103.02471
2015-12-14,4150972.95894
2015-12-15,5179840.396
2015-12-16,4678051.93037
2015-12-17,5156428.69753
2015-12-18,3788823.74733
2015-12-21,3794542.29419
2015-12-22,4311408.87927
2015-12-23,3826889.07032
2015-12-24,2254473.36265
2015-12-25,1294618.67766
2015-12-28,3110556.25287
2015-12-29,2891282.70269
2015-12-30,2286250.52045
2015-12-31,2385854.09732
2016-01-01,
2016-01-02,3738521.2654
2016-01-03,3770881.0751
2016-01-04,2818903.86257
2016-01-05,3732920.98539
2016-01-06,4608635.81478
2016-01-07,4760457.53389
2016-01-08,3196265.79809
2016-01-09,2746507.28226
2016-01-11,4148419.14028
2016-01-12,4898342.0348
2016-01-13,4826627.71477
2016-01-14,4726295.58874
2016-01-15,4509455.43921
2016-01-18,3352325.91662
2016-01-19,3982656.67634
2016-01-20,3914094.80605
2016-01-21,4368969.83854
2016-01-22,4003499.04478
2016-01-25,3292196.52961
2016-01-26,4338730.30247
2016-01-27,4772851.66679
2016-01-28,4665456.7165
2016-01-29,4351790.82602
2016-02-01,3738521.2654
2016-02-02,4403791.87249
2016-02-03,4626730.94082
2016-02-04,5102048.20358
2016-02-05,3065980.02992
2016-02-06,2991014.47917
2016-02-08,3534906.55024
2016-02-09,3158273.50053
2016-02-10,4388649.80586
2016-02-11,4782169.38933
2016-02-12,4072759.67413
2016-02-15,4470022.32402
2016-02-16,3673321.72041
2016-02-17,4733836.70369
2016-02-18,4738686.16483
2016-02-19,3666995.20573
2016-02-22,4601264.96065
2016-02-23,5676943.05603
2016-02-24,4877170.23395
2016-02-25,4559945.28632
2016-02-26,4433387.48853
2016-02-29,4267395.17403
2016-03-01,3770881.0751
2016-03-02,4626730.94082
2016-03-03,4543903.35012
2016-03-04,4899330.58359
2016-03-05,5544504.86738
2016-03-06,3829849.56428
2016-03-07,4682768.61399
2016-03-08,4825522.23971
2016-03-09,4852588.93915
2016-03-10,6104303.25995
2016-03-11,3264872.69934
2016-03-14,4530384.61909
2016-03-15,5097750.81508
2016-03-16,4158917.66646
2016-03-17,5493593.09662
2016-03-18,5365168.87418
2016-03-21,5441345.36102
2016-03-22,6879047.66385
2016-03-23,5547382.62638
2016-03-24,4959567.86166
2016-03-25,2018913.2336
2016-03-28,2113928.88858
2016-03-29,4238852.99153
2016-03-30,4861608.66614
2016-03-31,4838040.50259
2016-04-01,4394520.43166
2016-04-02,5102048.20358
2016-04-03,4899330.58359
2016-04-04,5013045.84467
2016-04-05,6204811.70985
2016-04-06,4801396.12209
2016-04-07,917503.16886
2016-04-08,4383373.23535
2016-04-10,5169006.96148
2016-04-11,4731650.01918
2016-04-12,5805278.04661
2016-04-13,6069181.98996
2016-04-14,5870346.00491
2016-04-15,4846061.37987
2016-04-18,5322448.88865
2016-04-19,5029257.66132
2016-04-20,6674940.25651
2016-04-21,4488478.2884
2016-04-22,4252255.72033
2016-04-25,3967823.06456
2016-04-26,4266620.30973
2016-04-27,3850792.26171
2016-04-28,4524001.34875
2016-04-29,3654277.46694
2016-05-01,3732920.98539
2016-05-02,4158326.46043
2016-05-03,5544504.86738
2016-05-04,6204811.70985
2016-05-05,6520186.07529
2016-05-06,6128572.37612
2016-05-07,
2016-05-08,3623604.1986
2016-05-09,3987659.24331
2016-05-10,5329824.53118
2016-05-11,4382269.13525
2016-05-12,3690757.73485
2016-05-13,3827689.77864
2016-05-16,3067993.3151
2016-05-17,3977957.9402
2016-05-18,4305477.84196
2016-05-19,
2016-05-20,4033674.69811
2016-05-23,2987987.09097
2016-05-24,5884236.6238
2016-05-25,4253436.36307
2016-05-26,3976870.90373
2016-05-27,2945728.88847
2016-05-30,2685166.43524
2016-05-31,4068411.80146
2016-06-01,4608635.81478
2016-06-02,2991014.47917
2016-06-03,3829849.56428
2016-06-04,4801396.12209
2016-06-05,6128572.37612
2016-06-06,2992798.82635
2016-06-07,
2016-06-08,3868900.44087
2016-06-09,3608955.24477
2016-06-10,4535081.03069
2016-06-12,4484665.46516
2016-06-13,3225155.70117
2016-06-14,3666856.7155
2016-06-15,2919816.05672
2016-06-16,2439663.98163
2016-06-17,2995152.10965
2016-06-20,2937718.06957
2016-06-21,3477608.5665
2016-06-22,2769049.56205
2016-06-23,3532058.00292
2016-06-24,3874865.6912
2016-06-27,4007176.60575
2016-06-28,3591627.16069
2016-06-29,4129682.29685
2016-06-30,3489586.3725
2016-07-01,2685383.29
2016-07-03,4682768.61399
2016-07-04,4117637.33451
2016-07-05,
2016-07-06,4189184.07344
2016-07-07,
2016-07-08,2915487.34754
2016-07-09,2899686.04749
2016-07-10,3739898.79029
2016-07-11,4172121.23087
2016-07-12,5145892.80141
2016-07-13,4648337.39476
2016-07-14,4337444.95246
2016-07-15,3459204.69158
2016-07-18,7433237.88508
2016-07-19,6434561.37808
2016-07-20,5015461.73948
2016-07-21,5344904.1132
2016-07-22,4565153.00369
2016-07-25,3822220.02757
2016-07-26,3545507.72416
2016-07-27,3433704.0337
2016-07-28,3463206.90227
2016-07-29,3268387.71323
2016-08-01,3196265.79809
2016-08-02,5417574.89928
2016-08-03,4825522.23971
2016-08-04,4383373.23535
2016-08-05,3623604.1986
2016-08-06,3868900.44087
2016-08-07,2915487.34754
2016-08-08,3892874.81248
2016-08-09,5742791.54736
2016-08-10,4260501.69477
2016-08-11,4604998.32522
2016-08-12,4316508.13598
2016-08-15,2940413.63418
2016-08-16,3515592.97928
2016-08-17,3214904.22443
2016-08-18,2899816.06939
2016-08-19,2593542.87673
2016-08-22,2680702.15175
2016-08-23,3444995.63938
2016-08-24,3788558.78245
2016-08-25,3510221.02142
2016-08-26,2948716.4206
2016-08-29,2290576.52901
2016-08-30,
2016-08-31,3195851.15916
2016-09-01,2746507.28226
2016-09-02,5106831.48841
2016-09-03,4852588.93915
2016-09-05,3987659.24331
2016-09-06,3608955.24477
2016-09-07,2899686.04749
2016-09-08,5742791.54736
2016-09-09,3504826.83588
2016-09-11,4990138.96117
2016-09-12,2932288.61464
2016-09-13,
2016-09-14,
2016-09-15,
2016-09-16,3137192.13395
2016-09-19,3224724.46022
2016-09-20,3400053.42965
2016-09-21,3789718.0168
2016-09-22,5032335.96086
2016-09-23,3872729.52282
2016-09-26,4988000.64244
2016-09-27,4159531.44681
2016-09-28,3936473.1062
2016-09-29,4183143.38432
2016-09-30,3329199.17998
2016-10-02,4388649.80586
2016-10-03,3581025.41626
2016-10-04,5169006.96148
2016-10-05,5329824.53118
2016-10-06,3113150.37003
2016-10-07,3739898.79029
2016-10-08,4260501.69477
2016-10-10,3972956.88452
2016-10-11,4591851.32158
2016-10-12,4247163.56924
2016-10-13,4489456.92141
2016-10-14,3679681.22544
2016-10-17,3609492.56499
2016-10-18,4655760.82244
2016-10-19,4150811.48225
2016-10-20,4561299.85832
2016-10-21,3140891.55432
2016-10-24,3935395.58262
2016-10-25,4569611.83745
2016-10-26,4199607.59767
2016-10-27,3560366.51998
2016-10-28,1786265.24284
2016-10-31,3375719.76516
2016-11-01,4148419.14028
2016-11-02,3415168.59487
2016-11-03,3264872.69934
2016-11-04,4731650.01918
2016-11-05,4382269.13525
2016-11-07,4172121.23087
2016-11-08,4604998.32522
2016-11-09,4990138.96117
2016-11-10,4406869.59509
2016-11-11,4040823.59001
2016-11-14,3767068.2592
2016-11-15,3837968.19244
2016-11-16,3768887.05654
2016-11-17,3984135.01045
2016-11-18,4093941.68327
2016-11-21,3342454.54862
2016-11-22,3433780.7235
2016-11-23,3434858.38007
2016-11-24,5001738.63409
2016-11-25,3404742.60212
2016-11-28,3081156.44863
2016-11-29,3437116.20623
2016-11-30,3540024.54333
2016-12-01,3595472.70847
2016-12-02,3911233.17362
2016-12-04,5805278.04661
2016-12-05,3690757.73485
2016-12-06,4484665.46516
2016-12-07,4421983.12379
2016-12-08,4316508.13598
2016-12-09,
2016-12-10,4247163.56924
2016-12-12,3305123.38218
2016-12-13,4091852.17123
2016-12-14,3249260.24846
2016-12-15,4412136.8907
2016-12-16,3777147.83087
2016-12-19,3311958.5762
2016-12-20,3389050.96818
2016-12-21,3491581.86487
2016-12-22,3262399.42355
2016-12-23,2733752.32081
2016-12-26,1338109.53564
2016-12-27,2170970.05189
2016-12-28,2746870.94685
2016-12-29,2300810.05945
2016-12-30,2190989.29647
2017-01-02,5057629.7984
2017-01-03,5598479.23748
2017-01-04,3349596.20487
2017-01-05,4266421.38399
2017-01-06,5838548.04032
2017-01-08,6607127.89655
2017-01-09,
2017-01-10,5099244.1083
2017-01-11,4954434.34397
2017-01-12,8846563.48946
2017-01-13,6604575.57871
2017-01-16,5332167.36933
2017-01-17,6204928.18564
2017-01-18,6122758.77263
2017-01-19,5229526.16985
2017-01-20,4832965.39947
2017-01-23,4382010.18268
2017-01-24,5955870.43245
2017-01-25,5004671.03337
2017-01-26,4877507.16862
2017-01-27,3903386.7715
2017-01-30,6878663.71904
2017-01-31,6163671.2672
2017-02-01,5057629.7984
2017-02-02,5931509.09784
2017-02-03,5072048.2862
2017-02-05,5108594.86384
2017-02-06,5353158.5659
2017-02-07,5374785.83467
2017-02-08,5274815.29661
2017-02-09,5766573.7584
2017-02-10,4874716.60889
2017-02-11,9812367.55028
2017-02-13,4324999.32647
2017-02-14,6260792.15887
2017-02-15,5304360.12836
2017-02-16,4217420.93879
2017-02-17,4041064.41117
2017-02-20,4812539.326
2017-02-21,4297537.97655
2017-02-22,4775601.44328
2017-02-23,4523252.81739
2017-02-24,4367921.87044
2017-02-27,3264265.32923
2017-02-28,4712279.94344
2017-03-01,5598479.23748
2017-03-02,5072048.2862
2017-03-03,4560981.02356
2017-03-04,3003573.20976
2017-03-05,4895701.16374
2017-03-06,4589792.02707
2017-03-07,4617821.83294
2017-03-08,5576956.85268
2017-03-09,4480448.55242
2017-03-10,5697480.36991
2017-03-11,8490610.82586
2017-03-13,3810298.97406
2017-03-14,4384473.61594
2017-03-15,4564674.31119
2017-03-16,4799634.3024
2017-03-17,5012059.04933
2017-03-20,3645990.73181
2017-03-21,5500049.53726
2017-03-22,4908122.02907
2017-03-23,4377859.65503
2017-03-24,3775104.64509
2017-03-27,3906991.06747
2017-03-28,4169646.94401
2017-03-29,5352563.11537
2017-03-30,3577546.38777
2017-03-31,3910204.61411
2017-04-01,3349596.20487
2017-04-03,3003573.20976
2017-04-04,3505303.31356
2017-04-05,4022782.93363
2017-04-06,3546625.46531
2017-04-07,3554773.94855
2017-04-08,5946212.37521
2017-04-09,
2017-04-10,6187056.59421
2017-04-11,5730541.02524
2017-04-12,5617407.39723
2017-04-13,4083765.64025
2017-04-14,2713345.0204
2017-04-17,3886697.82799
2017-04-18,5454864.43982
2017-04-19,6387187.07648
2017-04-20,5443948.91791
2017-04-21,4827787.21696
2017-04-24,5543051.05162
2017-04-25,5749631.10766
2017-04-26,6253953.85742
2017-04-27,5249150.07807
2017-04-28,4728772.99704
2017-05-01,4266421.38399
2017-05-02,5108594.86384
2017-05-03,4895701.16374
2017-05-04,5986588.36268
2017-05-05,5708866.62351
2017-05-06,6325889.768
2017-05-07,4801135.16129
2017-05-08,5707996.77525
2017-05-09,5821071.73854
2017-05-10,5599140.209
2017-05-11,6624325.79709
2017-05-12,5030503.3501
2017-05-15,4743593.30924
2017-05-16,6159214.55364
2017-05-17,7035258.42387
2017-05-18,5429040.14858
2017-05-19,
2017-05-22,5639233.67967
2017-05-23,6712664.44143
2017-05-24,8198668.67294
2017-05-25,7522230.14389
2017-05-26,6103327.26923
2017-05-29,3669298.33893
2017-05-30,5456578.07713
2017-05-31,7595146.79473
2017-06-01,5838548.04032
2017-06-02,6370440.3053
2017-06-03,4589792.02707
2017-06-04,3546625.46531
2017-06-05,6325889.768
2017-06-06,5069476.52964
2017-06-07,5548606.04244
2017-06-08,4760863.98177
2017-06-09,5334029.08156
2017-06-10,5275934.39046
2017-06-11,9470777.36302
2017-06-12,5161602.15133
2017-06-13,5952541.75634
2017-06-14,6029741.04774
2017-06-15,5093094.57219
2017-06-16,4239295.1344
2017-06-19,4458296.93849
2017-06-20,4470154.1076
2017-06-21,4558382.45579
2017-06-22,4503072.03813
2017-06-23,3910767.89316
2017-06-26,
2017-06-27,
2017-06-28,5064073.90959
2017-06-29,5098669.84293
2017-06-30,5092224.69423
2017-07-02,5374785.83467
2017-07-03,4617821.83294
2017-07-04,5538834.38477
2017-07-05,4801135.16129
2017-07-06,5548606.04244
2017-07-07,4436290.21909
2017-07-08,6754850.65994
2017-07-09,7748627.0581
2017-07-10,4316499.93925
2017-07-11,8655312.57699
2017-07-12,5752189.81272
2017-07-13,6097603.4507
2017-07-14,5087151.20933
2017-07-17,5773909.6055
2017-07-18,5807584.59363
2017-07-19,7202089.26177
2017-07-20,6819614.34925
2017-07-21,5651391.34069
2017-07-24,5566527.51688
2017-07-25,5830027.50541
2017-07-26,5676210.62255
2017-07-27,6353547.077
2017-07-28,5505601.52227
2017-07-31,5463474.87313
2017-08-01,6607127.89655
2017-08-02,5995481.52151
2017-08-03,5841028.14666
2017-08-04,5946212.37521
2017-08-05,5707996.77525
2017-08-06,4760863.98177
2017-08-07,6754850.65994
2017-08-08,6428608.76297
2017-08-09,7176023.33775
2017-08-10,6091206.71075
2017-08-11,6758508.62885
2017-08-12,7135182.46772
2017-08-14,8010969.45048
2017-08-15,8724318.74935
2017-08-16,8205897.21507
2017-08-17,6436991.36695
2017-08-18,5525583.54514
2017-08-21,6094068.80241
2017-08-22,7088047.40783
2017-08-23,6639948.98723
2017-08-24,6416894.68979
2017-08-25,4914554.91526
2017-08-28,4360212.53508
2017-08-29,5345008.32526
2017-08-30,
2017-08-31,2434888.35681
2017-09-01,3406466.02838
2017-09-02,5766573.7584
2017-09-03,4480448.55242
2017-09-04,
2017-09-05,5821071.73854
2017-09-06,5988575.85831
2017-09-07,7748627.0581
2017-09-08,7176023.33775
2017-09-10,7290397.53334
2017-09-11,6452810.74233
2017-09-12,7189019.9817
2017-09-13,6999274.35996
2017-09-14,7162465.63278
2017-09-15,5370625.92752
2017-09-18,5744368.69937
2017-09-19,6823854.00364
2017-09-20,5294334.88645
2017-09-21,5082200.33823
2017-09-22,4787319.15
2017-09-25,5777204.28428
2017-09-26,5633646.09972
2017-09-27,6134258.05414
2017-09-28,6051869.51615
2017-09-29,5801869.01998
2017-10-01,5099244.1083
2017-10-02,5742555.09944
2017-10-03,5697480.36991
2017-10-04,6187056.59421
2017-10-05,5599140.209
2017-10-06,5275934.39046
2017-10-07,4316499.93925
2017-10-08,6091206.71075
2017-10-09,7290397.53334
2017-10-10,6326915.47115
2017-10-11,7181380.25141
2017-10-12,6247005.09541
2017-10-13,6269098.86657
2017-10-16,6307959.95448
2017-10-17,6326262.46841
2017-10-18,6208855.28514
2017-10-19,6254690.90217
2017-10-20,7222795.07412
2017-10-23,6341545.26701
2017-10-24,6911688.78081
2017-10-25,6025548.00502
2017-10-26,6369062.78023
2017-10-27,6496407.72269
2017-10-30,6003354.37935
2017-10-31,8325292.76082
2017-11-01,11176961.62321
2017-11-02,9812367.55028
2017-11-03,8490610.82586
2017-11-04,5730541.02524
2017-11-05,6624325.79709
2017-11-06,9470777.36302
2017-11-07,7549311.44304
2017-11-08,8803990.93606
2017-11-09,8538014.2644
2017-11-10,8280099.35777
2017-11-12,7456924.75189
2017-11-13,7663951.68119
2017-11-14,8761793.5257
2017-11-15,9665414.6746
2017-11-16,7635852.13023
2017-11-17,7254939.05234
2017-11-20,6506835.46798
2017-11-21,7478173.13254
2017-11-22,8234662.76833
2017-11-23,6703528.22681
2017-11-24,6668908.91219
2017-11-27,6169390.91548
2017-11-28,8194295.58202
2017-11-29,6334165.86761
2017-11-30,7808139.72113
2017-12-01,8846563.48946
2017-12-04,5617407.39723
2017-12-05,7236896.14011
2017-12-06,6184137.56681
2017-12-07,5752189.81272
2017-12-08,7135182.46772
2017-12-09,7189019.9817
2017-12-10,6247005.09541
2017-12-11,7456924.75189
2017-12-12,7510654.0694
2017-12-13,6552930.53004
2017-12-14,8368973.21118
2017-12-15,7265640.60271
2017-12-18,7045191.90125
2017-12-19,7444808.45255
2017-12-20,6993663.62431
2017-12-21,7199411.02975
2017-12-22,6175277.23509
2017-12-25,3904760.70747
2017-12-26,4750124.74546
2017-12-27,6040956.63893
2017-12-28,6704056.33364
2017-12-29,6614704.38905
2018-01-01,
2018-01-02,8445514.35639
2018-01-03,8198878.81596
2018-01-04,9585293.11902
2018-01-05,
2018-01-06,8771088.19762
2018-01-08,8380825.51409
2018-01-09,7673478.00832
2018-01-10,8459373.02147
2018-01-11,7434634.3307
2018-01-12,8454197.00235
2018-01-15,8571569.91841
2018-01-16,9616637.86498
2018-01-17,9278966.90298
2018-01-18,8953673.03823
2018-01-19,8109290.0808
2018-01-22,7269083.77929
2018-01-23,8647077.26493
2018-01-24,9804161.88421
2018-01-25,9194810.56512
2018-01-26,8236798.96892
2018-01-29,8309648.98222
2018-01-30,8625699.53529
2018-01-31,8854109.72818
2018-02-01,8984026.16009
2018-02-02,6333399.9501
2018-02-03,7058242.56658
2018-02-04,4925481.81068
2018-02-05,8406011.44782
2018-02-06,8938410.13548
2018-02-07,8312336.47004
2018-02-08,7946361.33077
2018-02-09,7560724.95828
2018-02-10,8224026.30926
2018-02-11,9683683.76185
2018-02-12,6729992.56851
2018-02-13,6784532.30047
2018-02-14,7129839.00478
2018-02-15,7454588.59383
2018-02-16,6956369.23711
2018-02-19,7447659.91588
2018-02-20,7467940.55477
2018-02-21,7611257.68444
2018-02-22,7548393.70805
2018-02-23,6700940.16524
2018-02-26,7140536.89925
2018-02-27,7357647.96653
2018-02-28,7314718.99641
2018-03-01,8198878.81596
2018-03-02,7058242.56658
2018-03-04,7252340.17449
2018-03-05,7744603.31572
2018-03-06,8497588.80766
2018-03-07,6608148.37391
2018-03-08,8591167.2296
2018-03-09,7606038.23846
2018-03-10,8168745.2789
2018-03-12,7989693.87623
2018-03-13,8084384.93875
2018-03-14,7802753.06048
2018-03-15,6820095.85231
2018-03-16,7091385.78951
2018-03-19,6295760.91045
2018-03-20,8504582.26899
2018-03-21,8418823.46326
2018-03-22,8553754.56415
2018-03-23,8668637.85887
2018-03-26,9308120.88472
2018-03-27,8182039.39715
2018-03-28,8784827.46631
2018-03-29,7149069.3396
2018-03-30,5381904.57509
2018-04-01,9585293.11902
2018-04-02,4925481.81068
2018-04-03,7252340.17449
2018-04-04,7279866.13831
2018-04-05,7913997.44649
2018-04-06,7834529.84437
2018-04-07,5968294.72573
2018-04-09,8158729.4289
2018-04-10,7972223.41509
2018-04-11,10057923.02076
2018-04-12,8295699.67175
2018-04-13,6418342.55364
2018-04-16,6895375.63533
2018-04-17,11116762.425475
2018-04-18,11501732.26982
2018-04-19,8647257.69866
2018-04-20,7030681.39067
2018-04-23,
2018-04-24,6570333.08777
2018-04-25,8789772.36929
2018-04-26,6551380.69032
2018-04-27,7488726.18688
2018-04-30,7000780.15196
2018-05-01,8313028.17895
2018-05-02,7421873.92849
2018-05-03,7744603.31572
2018-05-04,7913997.44649
2018-05-06,9200555.60195
2018-05-07,8776128.94717
2018-05-08,7408520.13478
2018-05-09,7219984.04615
2018-05-10,7479127.95472
2018-05-11,6361746.07449
2018-05-12,7154078.73898
2018-05-14,6042360.13175
2018-05-15,7797983.35295
2018-05-16,7508756.46473
2018-05-17,6854181.01582
2018-05-18,5534255.3636
2018-05-21,5986943.02672
2018-05-22,6935193.96031
2018-05-23,7895363.97649
2018-05-24,8906454.66366
2018-05-25,7583299.58756
2018-05-28,7504735.85849
2018-05-29,7264244.42803
2018-05-30,8326189.36475
2018-05-31,9171118.29432
2018-06-01,8771088.19762
2018-06-02,8938410.13548
2018-06-03,8497588.80766
2018-06-04,7834529.84437
2018-06-05,9200555.60195
2018-06-06,7705535.80771
2018-06-07,8645869.76379
2018-06-08,8035919.43209
2018-06-09,6033017.02846
2018-06-11,8328544.17651
2018-06-12,6383700.29629
2018-06-13,6149425.92597
2018-06-14,3343716.17793
2018-06-15,
2018-06-18,5179942.43594
2018-06-19,6921739.78562
2018-06-20,6329080.53713
2018-06-21,5751720.47759
2018-06-22,5288142.08404
2018-06-25,9386899.83667
2018-06-26,6719021.76816
2018-06-27,8394796.42345
2018-06-28,8125365.88421
2018-06-29,7246820.69135
2018-07-02,7136510.88053
2018-07-03,6608148.37391
2018-07-04,5968294.72573
2018-07-05,5428256.18867
2018-07-06,9603030.66926
2018-07-08,9644175.64439
2018-07-09,6611582.73828
2018-07-10,12496310.20879
2018-07-11,12594488.06559
2018-07-12,6184334.39708
2018-07-13,7668367.42325
2018-07-16,8192846.70312
2018-07-17,9992162.50434
2018-07-18,12371197.14975
2018-07-19,8990992.61769
2018-07-20,7677599.97991
2018-07-23,8884094.29111
2018-07-24,11139451.77212
2018-07-25,12145723.879715
2018-07-26,11534981.59346
2018-07-27,8866712.86286
2018-07-30,8222506.38551
2018-07-31,8933391.17448
2018-08-01,8380825.51409
2018-08-02,7946361.33077
2018-08-03,8591167.2296
2018-08-05,7408520.13478
2018-08-06,8035919.43209
2018-08-07,9644175.64439
2018-08-08,8642643.88896
2018-08-09,15304300.31827
2018-08-10,8324088.61747
2018-08-11,8482256.27284
2018-08-13,16279513.04337
2018-08-14,11942075.13787
2018-08-15,11854729.35661
2018-08-16,8974633.30545
2018-08-17,8360520.1794
2018-08-20,2384130.96317
2018-08-21,
2018-08-22,
2018-08-23,
2018-08-24,
2018-08-27,6144414.39049
2018-08-28,7894258.59872
2018-08-29,7279283.91897
2018-08-30,
2018-08-31,6839068.38066
2018-09-01,7673478.00832
2018-09-02,7560724.95828
2018-09-03,7606038.23846
2018-09-04,6890532.0558
2018-09-05,7827293.42399
2018-09-06,6033017.02846
2018-09-07,10763851.20506
2018-09-08,15304300.31827
2018-09-10,9610302.76085
2018-09-11,7469618.18523
2018-09-12,7838227.18354
2018-09-13,10872851.27981
2018-09-14,10167006.33494
2018-09-17,7227470.35584
2018-09-18,7296850.06306
2018-09-19,9467055.97738
2018-09-20,11529827.65056
2018-09-21,8587646.13013
2018-09-24,11557385.19639
2018-09-25,11103724.18393
2018-09-26,7187570.66689
2018-09-27,12035979.86282
2018-09-28,10837815.35197
2018-10-01,8459373.02147
2018-10-02,8224026.30926
2018-10-03,8168745.2789
2018-10-04,7972223.41509
2018-10-05,7917318.70958
2018-10-07,12496310.20879
2018-10-08,8324088.61747
2018-10-09,6185393.38978
2018-10-10,8990430.18149
2018-10-11,7946413.35855
2018-10-12,5222499.9192
2018-10-15,10484347.54243
2018-10-16,9529266.60081
2018-10-17,10339044.00867
2018-10-18,8856099.34777
2018-10-19,7985553.54848
2018-10-22,6960555.85902
2018-10-23,7992054.37419
2018-10-24,6360079.41471
2018-10-25,6769436.48161
2018-10-26,6426172.68156
2018-10-29,
2018-10-30,7591358.79362
2018-10-31,8189190.64744
2018-11-01,8352088.37582
2018-11-02,9683683.76185
2018-11-04,10057923.02076
2018-11-05,6361746.07449
2018-11-06,8921203.28535
2018-11-07,8263519.05016
2018-11-08,8482256.27284
2018-11-09,7469618.18523
2018-11-10,7946413.35855
2018-11-12,5944053.78849
2018-11-13,7426809.8681
2018-11-14,8483225.43644
2018-11-15,8086800.14862
2018-11-16,6290205.80554
2018-11-19,6584821.13176
2018-11-20,7447744.34976
2018-11-21,7052499.40079
2018-11-22,5394946.61602
2018-11-23,5793903.15654
2018-11-26,8205242.85546
2018-11-27,7972169.31584
2018-11-28,7066983.33305
2018-11-29,7546155.93449
2018-11-30,8777988.36511
2018-12-01,8454197.00235
2018-12-02,6729992.56851
