Tarih,TP_MK_G_HIZMET
2017-09-15,1075.8
2017-09-18,1065.34
2017-09-19,1059.88
2017-09-20,1067.96
2017-09-21,1057.99
2017-09-22,1064.16
2017-09-25,1043.95
2017-09-26,1046.73
2017-09-27,1032.42
2017-09-28,1052.5
2017-09-29,1059.09
2017-10-01,750.95
2017-10-02,822.01
2017-10-03,1055.51
2017-10-04,1058.75
2017-10-05,1067.98
2017-10-06,1070.02
2017-10-07,973.62
2017-10-08,1038.27
2017-10-09,1037.62
2017-10-10,1051.66
2017-10-11,1134.44
2017-10-12,1095.96
2017-10-13,1097.66
2017-10-16,1104.35
2017-10-17,1123.67
2017-10-18,1131.03
2017-10-19,1131.51
2017-10-20,1134.27
2017-10-23,1131.6
2017-10-24,1128.3
2017-10-25,1129.25
2017-10-26,1125.71
2017-10-27,1140.07
2017-10-30,1141.98
2017-10-31,1148.12
2017-11-01,1183.2
2017-11-02,1163.05
2017-11-03,1151.99
2017-11-04,865.44
2017-11-05,913.26
2017-11-06,1177.24
2017-11-07,978.72
2017-11-08,1163.08
2017-11-09,1156.35
2017-11-10,1074.27
2017-11-12,1202.66
2017-11-13,1130.26
2017-11-14,1147.43
2017-11-15,1132.57
2017-11-16,1131.59
2017-11-17,1135.87
2017-11-20,1121.22
2017-11-21,1134.74
2017-11-22,1133.64
2017-11-23,1138.29
2017-11-24,1134.46
2017-11-27,1133.61
2017-11-28,1115.31
2017-11-29,1133.88
2017-11-30,1158.89
2017-12-01,775.93
2017-12-04,1166.19
2017-12-05,1174.71
2017-12-06,1172.46
2017-12-07,1184.8
2017-12-08,1198.95
2017-12-09,1113.22
2017-12-10,1095.96
2017-12-11,1202.66
2017-12-12,1214.97
2017-12-13,1213.9
2017-12-14,1237.18
2017-12-15,1231.76
2017-12-18,1245.16
2017-12-19,1247.77
2017-12-20,1238.13
2017-12-21,1265.48
2017-12-22,1255.6
2017-12-25,1256.63
2017-12-26,1269.15
2017-12-27,1264.59
2017-12-28,1285.34
2017-12-29,1295.93
2018-01-01,
2018-01-02,1316.76
2018-01-03,1330.37
2018-01-04,1284.35
2018-01-05,
2018-01-06,1115.07
2018-01-08,1153.58
2018-01-09,1280.31
2018-01-10,1258.89
2018-01-11,1084.5
2018-01-12,1258.09
2018-01-15,1233.95
2018-01-16,1258.93
2018-01-17,1282.35
2018-01-18,1298.43
2018-01-19,1273.01
2018-01-22,1298.04
2018-01-23,1331.95
2018-01-24,1326.92
2018-01-25,1311.01
2018-01-26,1321.85
2018-01-29,1329.05
2018-01-30,1309.1
2018-01-31,1311.09
2018-02-01,1312.76
2018-02-02,1304.88
2018-02-03,1322.98
2018-02-04,1320.74
2018-02-05,1196.32
2018-02-06,1291.76
2018-02-07,1287.17
2018-02-08,1116.05
2018-02-09,1279.68
2018-02-10,1147.58
2018-02-11,1097.76
2018-02-12,1291.2
2018-02-13,1283.98
2018-02-14,1271.82
2018-02-15,1299.91
2018-02-16,1306.31
2018-02-19,1307.11
2018-02-20,1276.86
2018-02-21,1309.26
2018-02-22,1309.15
2018-02-23,1323.64
2018-02-26,1350.69
2018-02-27,1347.86
2018-02-28,1347.51
2018-03-01,1330.37
2018-03-02,1322.98
2018-03-04,1329.34
2018-03-05,1179.23
2018-03-06,1304.26
2018-03-07,1302.59
2018-03-08,1127.55
2018-03-09,1057.21
2018-03-10,1146.48
2018-03-12,1153.41
2018-03-13,1335.43
2018-03-14,1342.89
2018-03-15,1343.87
2018-03-16,1344.85
2018-03-19,1326.05
2018-03-20,1335.61
2018-03-21,1347.19
2018-03-22,1341.04
2018-03-23,1327.86
2018-03-26,1331.46
2018-03-27,1324.75
2018-03-28,1306.65
2018-03-29,1324.83
2018-03-30,1321.69
2018-04-01,1284.35
2018-04-02,1320.74
2018-04-03,1329.34
2018-04-04,1322.48
2018-04-05,1161.83
2018-04-06,1314.57
2018-04-07,1090.84
2018-04-09,1299.62
2018-04-10,1116.34
2018-04-11,1243.72
2018-04-12,1256.1
2018-04-13,1244.82
2018-04-16,1264.01
2018-04-17,1244.22
2018-04-18,1270.25
2018-04-19,1270.84
2018-04-20,1254.44
2018-04-23,
2018-04-24,1240.87
2018-04-25,1232.66
2018-04-26,1228.92
2018-04-27,1233.12
2018-04-30,1202.97
2018-05-01,1297.82
2018-05-02,1310.42
2018-05-03,1179.23
2018-05-04,1161.83
2018-05-06,1091.24
2018-05-07,1116.45
2018-05-08,1133.28
2018-05-09,1044.82
2018-05-10,1155.64
2018-05-11,1152.27
2018-05-12,1150.9
2018-05-14,1162.71
2018-05-15,1146.37
2018-05-16,1154.54
2018-05-17,1153.32
2018-05-18,1154.54
2018-05-21,1160.72
2018-05-22,1165.0
2018-05-23,1148.13
2018-05-24,1140.47
2018-05-25,1153.11
2018-05-28,1193.81
2018-05-29,1181.33
2018-05-30,1161.28
2018-05-31,1131.33
2018-06-01,1115.07
2018-06-02,1291.76
2018-06-03,1304.26
2018-06-04,1314.57
2018-06-05,1091.24
2018-06-06,1069.32
2018-06-07,1114.93
2018-06-08,1045.87
2018-06-09,1047.04
2018-06-11,1097.35
2018-06-12,1031.22
2018-06-13,1011.39
2018-06-14,1033.11
2018-06-15,
2018-06-18,1007.6
2018-06-19,1017.08
2018-06-20,1018.85
2018-06-21,1031.47
2018-06-22,1037.63
2018-06-25,1029.22
2018-06-26,1035.43
2018-06-27,1066.98
2018-06-28,1077.62
2018-06-29,1072.71
2018-07-02,1073.94
2018-07-03,1302.59
2018-07-04,1090.84
2018-07-05,1149.64
2018-07-06,1081.67
2018-07-08,1130.08
2018-07-09,1060.52
2018-07-10,1078.23
2018-07-11,1026.95
2018-07-12,1143.76
2018-07-13,1036.83
2018-07-16,1042.91
2018-07-17,1065.09
2018-07-18,1085.36
2018-07-19,1096.72
2018-07-20,1113.19
2018-07-23,1123.41
2018-07-24,1088.83
2018-07-25,1123.8
2018-07-26,1121.43
2018-07-27,1131.64
2018-07-30,1137.71
2018-07-31,1153.79
2018-08-01,1153.58
2018-08-02,1116.05
2018-08-03,1127.55
2018-08-05,1133.28
2018-08-06,1045.87
2018-08-07,1130.08
2018-08-08,1132.83
2018-08-09,1134.58
2018-08-10,1111.61
2018-08-11,1088.39
2018-08-13,1080.11
2018-08-14,1066.78
2018-08-15,1009.2
2018-08-16,989.55
2018-08-17,997.11
2018-08-20,1018.28
2018-08-21,
2018-08-22,
2018-08-23,
2018-08-24,
2018-08-27,1037.35
2018-08-28,1061.28
2018-08-29,1054.6
2018-08-30,
2018-08-31,1042.86
2018-09-01,1280.31
2018-09-02,1279.68
2018-09-03,1057.21
2018-09-04,1049.93
2018-09-05,1155.73
2018-09-06,1047.04
2018-09-07,1121.16
2018-09-08,1134.58
2018-09-10,1107.67
2018-09-11,1089.43
2018-09-12,1067.58
2018-09-13,1105.16
2018-09-14,1096.43
2018-09-17,1111.94
2018-09-18,1122.61
2018-09-19,1121.1
2018-09-20,1132.65
2018-09-21,1152.59
2018-09-24,1154.24
2018-09-25,1152.71
2018-09-26,1157.82
2018-09-27,1168.53
2018-09-28,1165.97
2018-10-01,1258.89
2018-10-02,1147.58
2018-10-03,1146.48
2018-10-04,1116.34
2018-10-05,1110.48
2018-10-07,1078.23
2018-10-08,1111.61
2018-10-09,1053.96
2018-10-10,1080.93
2018-10-11,1088.37
2018-10-12,1140.97
2018-10-15,1129.58
2018-10-16,1126.6
2018-10-17,1115.83
2018-10-18,1102.02
2018-10-19,1104.46
2018-10-22,1090.12
2018-10-23,1079.06
2018-10-24,1089.02
2018-10-25,1112.9
2018-10-26,1091.09
2018-10-29,
2018-10-30,1068.56
2018-10-31,1055.99
2018-11-01,1264.57
2018-11-02,1097.76
2018-11-04,1243.72
2018-11-05,1152.27
2018-11-06,1051.24
2018-11-07,1110.22
2018-11-08,1088.39
2018-11-09,1089.43
2018-11-10,1088.37
2018-11-12,1144.72
2018-11-13,1096.62
2018-11-14,1109.68
2018-11-15,1122.66
2018-11-16,1118.08
2018-11-19,1132.09
2018-11-20,1102.37
2018-11-21,1121.16
2018-11-22,1127.55
2018-11-23,1139.13
2018-11-26,1152.84
2018-11-27,1162.53
2018-11-28,1169.03
2018-11-29,1174.04
2018-11-30,1174.92
2018-12-01,1258.09
2018-12-02,1291.2
2018-12-03,1153.41
2018-12-04,1138.16
2018-12-05,1150.9
2018-12-06,1031.22
2018-12-07,1143.76
2018-12-09,1067.58
2018-12-10,1140.97
2018-12-11,1144.72
2018-12-12,1141.15
2018-12-13,1145.39
2018-12-14,1126.2
2018-12-17,1118.55
2018-12-18,1136.26
2018-12-19,1149.49
2018-12-20,1149.17
2018-12-21,1146.13
2018-12-24,1151.8
2018-12-25,1142.43
2018-12-26,1139.35
2018-12-27,1142.0
2018-12-28,1127.72
2018-12-31,1141.54
2019-01-01,
2019-01-02,1114.89
2019-01-03,1106.87
2019-01-04,1109.77
2019-01-05,
2019-01-07,1172.06
2019-01-08,1206.27
2019-01-09,1140.62
2019-01-10,1140.47
2019-01-11,1146.96
2019-01-14,1144.83
2019-01-15,1146.5
2019-01-16,1156.76
2019-01-17,1169.99
2019-01-18,1190.12
2019-01-21,1184.21
2019-01-22,1196.48
2019-01-23,1209.74
2019-01-24,1222.8
2019-01-25,1222.81
2019-01-28,1224.87
2019-01-29,1251.42
2019-01-30,1245.28
2019-01-31,1241.03
2019-02-01,1234.18
2019-02-04,1074.02
2019-02-05,1114.52
2019-02-06,1238.9
2019-02-07,1185.3
2019-02-08,1185.99
2019-02-09,1217.79
2019-02-10,1262.79
2019-02-11,1268.04
2019-02-12,1346.28
2019-02-13,1236.91
2019-02-14,1230.85
2019-02-15,1232.74
2019-02-18,1221.77
2019-02-19,1215.29
2019-02-20,1224.83
2019-02-21,1204.53
2019-02-22,1195.32
2019-02-25,1210.85
2019-02-26,1208.09
2019-02-27,1203.93
2019-02-28,1205.92
2019-03-01,1106.87
2019-03-04,1195.43
2019-03-05,1197.14
2019-03-06,1082.18
2019-03-07,1187.25
2019-03-08,1189.4
2019-03-09,1210.43
2019-03-10,1254.02
2019-03-11,1169.09
2019-03-12,1171.9
2019-03-13,1171.28
2019-03-14,1171.99
2019-03-15,1163.85
2019-03-18,1169.97
2019-03-19,1170.01
2019-03-20,1149.35
2019-03-21,1146.56
2019-03-22,1126.24
2019-03-25,1127.23
2019-03-26,1111.8
2019-03-27,1051.62
2019-03-28,1055.1
2019-03-29,1061.86
2019-04-01,1070.28
2019-04-02,1074.02
2019-04-03,1195.43
2019-04-04,1138.67
2019-04-05,1134.45
2019-04-06,
2019-04-07,1187.69
2019-04-08,1110.37
2019-04-09,1233.12
2019-04-10,1259.65
2019-04-11,1248.02
2019-04-12,1104.79
2019-04-15,1107.23
2019-04-16,1124.38
2019-04-17,1138.83
2019-04-18,1129.17
2019-04-19,1126.87
2019-04-22,1124.0
2019-04-23,
2019-04-24,1120.54
2019-04-25,1108.62
2019-04-26,1121.54
2019-04-29,1129.28
2019-04-30,1139.39
2019-05-01,
2019-05-02,1114.52
2019-05-03,1104.12
2019-05-04,1134.45
2019-05-06,1091.71
2019-05-07,1072.79
2019-05-08,1175.92
2019-05-09,1242.57
2019-05-10,1051.9
2019-05-11,1258.74
2019-05-12,1354.47
2019-05-13,1023.34
2019-05-14,1032.54
2019-05-15,1020.71
2019-05-16,1016.05
2019-05-17,1003.5
2019-05-20,1009.42
2019-05-21,999.96
2019-05-22,990.17
2019-05-23,1010.54
2019-05-24,1010.38
2019-05-27,1008.35
2019-05-28,1027.46
2019-05-29,1040.56
2019-05-30,1069.71
2019-05-31,1071.92
2019-06-02,1238.9
2019-06-03,1082.18
2019-06-04,
2019-06-05,1091.71
2019-06-06,
2019-06-07,1121.81
2019-06-08,1184.84
2019-06-09,1234.39
2019-06-10,1116.41
2019-06-11,1094.13
2019-06-12,1099.8
2019-06-13,1078.48
2019-06-14,1092.4
2019-06-17,1104.24
2019-06-18,1124.29
2019-06-19,1115.05
2019-06-20,1109.61
2019-06-21,1103.86
2019-06-24,1111.7
2019-06-25,1108.1
2019-06-26,1101.17
2019-06-27,1114.13
2019-06-28,1134.25
2019-07-01,1172.06
2019-07-02,1185.3
2019-07-03,1187.25
2019-07-04,1187.69
2019-07-05,1177.05
2019-07-06,1121.81
2019-07-08,1158.71
2019-07-09,1158.77
2019-07-10,1253.83
2019-07-11,1295.8
2019-07-12,1167.4
2019-07-15,
2019-07-16,1181.75
2019-07-17,1191.83
2019-07-18,1206.26
2019-07-19,1208.3
2019-07-22,1205.16
2019-07-23,1218.53
2019-07-24,1228.06
2019-07-25,1207.07
2019-07-26,1217.23
2019-07-29,1221.0
2019-07-30,1226.33
2019-07-31,1210.47
2019-08-01,1138.89
2019-08-02,1237.24
2019-08-03,1189.4
2019-08-04,1110.37
2019-08-05,1065.29
2019-08-06,1184.84
2019-08-07,1175.12
2019-08-08,1198.28
2019-08-09,1204.65
2019-08-10,1248.2
2019-08-11,1288.98
2019-08-12,
2019-08-13,
2019-08-14,
2019-08-15,1198.7
2019-08-16,1208.9
2019-08-19,1209.19
2019-08-20,1201.2
2019-08-21,1187.4
2019-08-22,1200.68
2019-08-23,1215.09
2019-08-26,1210.36
2019-08-27,1192.03
2019-08-28,1197.4
2019-08-29,1212.66
2019-08-30,
2019-09-01,1140.62
2019-09-02,1217.79
2019-09-03,1210.43
2019-09-04,1233.12
2019-09-05,1242.57
2019-09-06,1234.39
2019-09-07,1158.77
2019-09-08,1204.65
2019-09-09,1244.57
2019-09-10,1235.39
2019-09-11,1255.46
2019-09-12,1354.78
2019-09-13,1261.33
2019-09-16,1253.6
2019-09-17,1239.56
2019-09-18,1241.28
2019-09-19,1235.45
2019-09-20,1238.46
2019-09-23,1242.66
2019-09-24,1251.44
2019-09-25,1263.4
2019-09-26,1244.9
2019-09-27,1264.6
2019-09-30,1269.08
2019-10-01,1256.77
2019-10-02,1262.79
2019-10-03,1254.02
2019-10-04,1106.87
2019-10-05,1051.9
2019-10-06,1116.41
2019-10-07,1253.83
2019-10-08,1248.2
2019-10-09,1235.39
2019-10-10,1220.29
2019-10-11,1226.65
2019-10-12,1346.15
2019-10-14,1181.45
2019-10-15,1189.54
2019-10-16,1166.96
2019-10-17,1178.67
2019-10-18,1215.97
2019-10-21,1214.3
2019-10-22,1216.02
2019-10-23,1238.31
2019-10-24,1247.66
2019-10-25,1247.17
2019-10-28,1243.93
2019-10-29,
2019-10-30,1234.98
2019-10-31,1242.28
2019-11-01,1237.55
2019-11-02,1268.04
2019-11-03,1169.09
2019-11-04,1248.02
2019-11-05,1258.74
2019-11-06,1265.66
2019-11-07,1195.18
2019-11-08,1288.98
2019-11-09,1255.46
2019-11-10,1226.65
2019-11-11,1284.13
2019-11-12,1351.23
2019-11-13,1306.33
2019-11-14,1296.46
2019-11-15,1313.53
2019-11-18,1334.54
2019-11-19,1336.11
2019-11-20,1327.86
2019-11-21,1321.29
2019-11-22,1315.51
2019-11-25,1307.73
2019-11-26,1315.34
2019-11-27,1319.6
2019-11-28,1343.48
2019-11-29,1334.45
2019-12-02,1247.13
2019-12-03,1171.9
2019-12-04,1342.27
2019-12-05,1354.47
2019-12-06,1359.89
2019-12-07,1167.4
2019-12-08,
2019-12-09,1247.89
2019-12-10,1346.15
2019-12-11,1294.8
2019-12-12,1373.8
2019-12-13,1369.84
2019-12-16,1381.06
2019-12-17,1382.23
2019-12-18,1382.05
2019-12-19,1389.3
2019-12-20,1385.26
2019-12-23,1394.74
2019-12-24,1409.22
2019-12-25,1409.85
2019-12-26,1416.53
2019-12-27,1415.16
2019-12-30,1422.08
2019-12-31,1421.74
2020-01-01,
2020-01-02,1437.78
2020-01-03,1414.46
2020-01-04,1237.31
2020-01-05,
2020-01-06,1566.89
2020-01-07,1690.77
2020-01-08,1395.66
2020-01-09,1452.03
2020-01-10,1454.86
2020-01-12,1851.59
2020-01-13,1473.2
2020-01-14,1493.63
2020-01-15,1489.41
2020-01-16,1485.68
2020-01-17,1487.58
2020-01-20,1496.53
2020-01-21,1514.02
2020-01-22,1508.64
2020-01-23,1516.83
2020-01-24,1513.79
2020-01-27,1487.56
2020-01-28,1482.12
2020-01-29,1487.09
2020-01-30,1472.44
2020-01-31,1467.16
2020-02-01,1437.78
2020-02-03,1475.67
2020-02-04,1235.45
2020-02-05,1508.72
2020-02-06,1505.61
2020-02-07,1707.88
2020-02-09,1628.69
2020-02-10,1710.48
2020-02-11,1672.14
2020-02-12,1498.75
2020-02-13,1506.68
2020-02-14,1502.23
2020-02-17,1519.11
2020-02-18,1508.43
2020-02-19,1519.53
2020-02-20,1474.02
2020-02-21,1487.69
2020-02-24,1466.78
2020-02-25,1461.38
2020-02-26,1461.36
2020-02-27,1401.78
2020-02-28,1374.39
2020-03-01,1414.46
2020-03-02,1378.27
2020-03-03,1422.94
2020-03-04,1229.34
2020-03-05,1457.4
2020-03-06,1582.19
2020-03-07,1702.29
2020-03-08,
2020-03-09,1616.02
2020-03-10,1311.04
2020-03-11,1686.13
2020-03-12,1230.88
2020-03-13,1233.84
2020-03-16,1146.0
2020-03-17,1126.09
2020-03-18,1140.64
2020-03-19,1148.47
2020-03-20,1163.58
2020-03-23,1191.42
2020-03-24,1235.21
2020-03-25,1231.99
2020-03-26,1269.03
2020-03-27,1216.77
2020-03-30,1210.8
2020-03-31,1234.3
2020-04-01,1237.31
2020-04-02,1235.45
2020-04-03,1419.87
2020-04-05,1392.69
2020-04-06,1608.08
2020-04-07,1258.95
2020-04-08,1600.1
2020-04-09,1634.26
2020-04-10,1311.92
2020-04-11,1713.77
2020-04-12,1866.45
2020-04-13,1333.75
2020-04-14,1357.65
2020-04-15,1345.12
2020-04-16,1340.67
2020-04-17,1369.27
2020-04-20,1383.76
2020-04-21,1367.31
2020-04-22,1379.94
2020-04-23,
2020-04-24,1394.92
2020-04-27,1425.38
2020-04-28,1434.44
2020-04-29,1431.98
2020-04-30,1420.77
2020-05-01,
2020-05-02,1508.72
2020-05-03,1457.4
2020-05-04,1392.69
2020-05-05,1378.31
2020-05-06,1599.87
2020-05-07,1363.1
2020-05-08,1367.68
2020-05-10,1745.26
2020-05-11,1370.38
2020-05-12,1397.72
2020-05-13,1408.21
2020-05-14,1408.62
2020-05-15,1432.09
2020-05-18,1498.89
2020-05-19,
2020-05-20,1489.38
2020-05-21,1509.52
2020-05-22,1523.49
2020-05-25,
2020-05-26,
2020-05-27,1545.46
2020-05-28,1538.68
2020-05-29,1569.87
2020-06-01,1383.29
2020-06-02,1505.61
2020-06-03,1436.34
2020-06-04,1257.05
2020-06-05,1599.87
2020-06-07,1749.56
2020-06-08,1586.88
2020-06-09,1588.23
2020-06-10,1741.1
2020-06-11,1754.39
2020-06-12,1595.13
2020-06-15,1604.27
2020-06-16,1622.14
2020-06-17,1636.47
2020-06-18,1682.5
2020-06-19,1690.36
2020-06-22,1700.57
2020-06-23,1708.09
2020-06-24,1719.4
2020-06-25,1710.82
2020-06-26,1716.51
2020-06-29,1705.61
2020-06-30,1715.39
2020-07-01,1401.44
2020-07-02,1707.88
2020-07-03,1702.29
2020-07-04,1258.95
2020-07-05,1363.1
2020-07-06,1749.56
2020-07-07,1765.16
2020-07-08,1554.14
2020-07-09,1652.63
2020-07-10,1745.78
2020-07-12,1858.23
2020-07-13,1745.4
2020-07-14,1734.63
2020-07-15,
2020-07-16,1742.19
2020-07-17,1741.05
2020-07-20,1749.49
2020-07-21,1737.42
2020-07-22,1729.25
2020-07-23,1751.06
2020-07-24,1752.99
2020-07-27,1756.41
2020-07-28,1700.22
2020-07-29,1680.65
2020-07-30,1670.74
2020-07-31,
2020-08-01,1395.66
2020-08-03,
2020-08-04,1283.13
2020-08-05,1367.68
2020-08-06,1586.88
2020-08-07,1554.14
2020-08-09,1650.74
2020-08-10,1743.25
2020-08-11,1631.34
2020-08-12,1850.95
2020-08-13,1638.98
2020-08-14,1614.07
2020-08-17,1602.99
2020-08-18,1609.59
2020-08-19,1660.8
2020-08-20,1656.78
2020-08-21,1630.4
2020-08-24,1638.39
2020-08-25,1626.72
2020-08-26,1643.05
2020-08-27,1652.92
2020-08-28,1637.23
2020-08-31,1610.88
2020-09-01,1452.03
2020-09-02,1628.69
2020-09-03,1616.02
2020-09-04,1634.26
2020-09-06,1588.23
2020-09-07,1698.43
2020-09-08,1650.74
2020-09-09,1671.25
2020-09-10,1655.43
2020-09-11,1666.84
2020-09-12,1848.3
2020-09-14,1674.55
2020-09-15,1673.19
2020-09-16,1664.37
2020-09-17,1669.71
2020-09-18,1682.9
2020-09-21,1663.31
2020-09-22,1686.61
2020-09-23,1693.63
2020-09-24,1696.92
2020-09-25,1694.04
2020-09-28,1682.37
2020-09-29,1686.7
2020-09-30,1710.44
2020-10-01,1454.86
2020-10-02,1462.51
2020-10-03,1311.04
2020-10-04,1311.92
2020-10-05,1745.26
2020-10-06,1741.1
2020-10-07,1745.78
2020-10-08,1743.25
2020-10-09,1655.43
2020-10-11,1772.16
2020-10-12,1844.13
2020-10-13,1771.88
2020-10-14,1792.87
2020-10-15,1787.66
2020-10-16,1805.46
2020-10-19,1808.72
2020-10-20,1810.39
2020-10-21,1805.61
2020-10-22,1816.58
2020-10-23,1787.84
2020-10-26,1727.43
2020-10-27,1725.7
2020-10-28,1678.48
2020-10-29,
2020-10-30,1639.72
2020-11-02,1672.14
2020-11-03,1340.75
2020-11-04,1713.77
2020-11-05,1370.38
2020-11-06,1581.77
2020-11-08,1631.34
2020-11-09,1790.53
2020-11-10,1772.16
2020-11-11,1791.36
2020-11-12,1787.79
2020-11-13,1808.59
2020-11-16,1814.7
2020-11-17,1792.96
2020-11-18,1810.63
2020-11-19,1816.18
2020-11-20,1824.93
2020-11-23,1811.45
2020-11-24,1811.6
2020-11-25,1816.84
2020-11-26,1837.75
2020-11-27,1826.28
2020-11-30,1806.58
2020-12-01,1851.59
2020-12-02,1498.75
2020-12-03,1230.88
2020-12-04,1866.45
2020-12-05,1397.72
2020-12-06,1595.13
2020-12-07,1858.23
2020-12-08,1651.15
2020-12-09,1848.3
2020-12-10,1844.13
2020-12-11,1853.55
2020-12-14,1871.7
2020-12-15,1873.91
2020-12-16,1869.01
2020-12-17,1891.88
2020-12-18,1910.39
2020-12-21,1887.91
2020-12-22,1894.86
2020-12-23,1921.7
2020-12-24,1926.82
2020-12-25,1927.86
2020-12-28,1930.28
2020-12-29,1951.9
2020-12-30,1973.2
2020-12-31,1963.38
2021-01-01,
2021-01-02,2003.09
2021-01-03,1986.09
2021-01-04,1972.34
2021-01-05,1994.09
2021-01-06,1905.71
2021-01-07,1882.68
2021-01-08,2047.84
2021-01-09,2038.98
2021-01-10,1944.72
2021-01-11,2041.74
2021-01-12,2400.32
2021-01-13,2077.92
2021-01-14,2060.99
2021-01-15,2035.11
2021-01-18,2062.1
2021-01-19,2074.56
2021-01-20,2084.01
2021-01-21,2058.3
2021-01-22,2052.08
2021-01-25,2058.95
2021-01-26,2059.33
2021-01-27,1997.65
2021-01-28,2024.45
2021-01-29,1986.55
2021-02-01,2003.09
2021-02-02,2021.06
2021-02-03,2012.9
2021-02-04,2050.46
2021-02-05,2047.21
2021-02-06,1905.13
2021-02-07,1878.75
2021-02-08,1873.74
2021-02-09,2040.52
2021-02-10,2048.36
2021-02-11,2041.22
2021-02-12,2410.75
2021-02-15,2044.89
2021-02-16,2020.13
2021-02-17,2018.96
2021-02-18,2013.35
2021-02-19,2036.44
2021-02-22,2016.08
2021-02-23,1977.92
2021-02-24,1933.2
2021-02-25,1941.58
2021-02-26,1935.58
2021-03-01,1986.09
2021-03-02,2036.4
2021-03-03,2012.42
2021-03-04,2010.02
2021-03-05,2027.8
2021-03-06,1897.55
2021-03-08,1879.84
2021-03-09,2024.91
2021-03-10,2057.43
2021-03-11,2066.43
2021-03-12,2455.94
2021-03-15,2067.58
2021-03-16,2086.14
2021-03-17,2066.06
2021-03-18,2055.75
2021-03-19,2033.06
2021-03-22,1838.42
2021-03-23,1869.47
2021-03-24,1928.62
2021-03-25,1923.0
2021-03-26,1926.89
2021-03-29,1931.93
2021-03-30,1935.6
2021-03-31,1931.06
2021-04-01,1999.86
2021-04-02,1978.35
2021-04-03,2010.02
2021-04-05,1866.19
2021-04-06,1910.03
2021-04-07,1961.21
2021-04-08,1879.91
2021-04-09,1930.83
2021-04-10,1932.78
2021-04-11,2119.09
2021-04-12,1911.97
2021-04-13,1902.1
2021-04-14,1914.01
2021-04-15,1904.76
2021-04-16,1904.18
2021-04-19,1865.81
2021-04-20,1816.71
2021-04-21,1777.16
2021-04-22,1801.17
2021-04-23,
2021-04-26,1829.6
2021-04-27,1847.11
2021-04-28,1837.17
2021-04-29,1847.85
2021-04-30,1841.72
2021-05-01,1994.09
2021-05-02,2047.21
2021-05-03,1877.15
2021-05-04,1866.19
2021-05-05,1867.91
2021-05-06,1876.9
2021-05-07,1894.75
2021-05-08,1893.98
2021-05-10,1903.73
2021-05-11,1888.87
2021-05-12,1897.6
2021-05-13,
2021-05-14,
2021-05-17,1923.28
2021-05-18,1921.14
2021-05-19,
2021-05-20,1923.37
2021-05-21,1920.97
2021-05-24,1919.87
2021-05-25,1857.91
2021-05-26,1884.43
2021-05-27,1868.96
2021-05-28,1890.53
2021-05-31,1899.92
2021-06-01,1905.71
2021-06-02,1905.13
2021-06-03,1897.55
2021-06-04,1967.44
2021-06-05,1876.9
2021-06-07,1894.26
2021-06-08,1904.12
2021-06-09,2028.87
2021-06-10,1905.93
2021-06-11,1928.71
2021-06-12,2487.14
2021-06-14,1934.87
2021-06-15,1929.47
2021-06-16,1927.61
2021-06-17,1928.47
2021-06-18,1914.53
2021-06-21,1927.46
2021-06-22,1933.49
2021-06-23,1925.37
2021-06-24,1937.69
2021-06-25,1917.65
2021-06-28,1894.92
2021-06-29,1883.72
2021-06-30,1866.69
2021-07-01,2022.52
2021-07-02,1878.75
2021-07-04,1961.21
2021-07-05,1894.75
2021-07-06,1894.26
2021-07-07,1902.68
2021-07-08,1884.83
2021-07-09,1998.53
2021-07-10,1926.9
2021-07-12,2547.77
2021-07-13,1831.5
2021-07-14,1848.45
2021-07-15,
2021-07-16,1849.2
2021-07-19,1832.6
2021-07-20,
2021-07-21,
2021-07-22,
2021-07-23,
2021-07-26,1829.97
2021-07-27,1841.98
2021-07-28,1842.07
2021-07-29,1869.8
2021-07-30,1872.88
2021-08-01,2047.84
2021-08-02,1873.74
2021-08-03,2016.78
2021-08-04,1879.91
2021-08-05,1893.98
2021-08-06,1920.59
2021-08-07,1884.83
2021-08-09,1914.35
2021-08-10,1940.95
2021-08-11,1914.1
2021-08-12,1949.71
2021-08-13,1947.19
2021-08-16,1960.14
2021-08-17,1961.72
2021-08-18,1959.53
2021-08-19,1970.37
2021-08-20,1982.73
2021-08-23,2002.71
2021-08-24,2032.37
2021-08-25,2011.9
2021-08-26,2016.33
2021-08-27,2012.21
2021-08-30,
2021-08-31,2024.92
2021-09-01,2038.98
2021-09-02,2040.52
2021-09-03,2024.91
2021-09-04,1930.83
2021-09-06,2028.87
2021-09-07,1998.53
2021-09-08,1914.35
2021-09-09,2009.15
2021-09-10,1986.26
2021-09-11,2150.03
2021-09-12,2560.19
2021-09-13,1988.08
2021-09-14,1984.06
2021-09-15,1975.96
2021-09-16,1978.0
2021-09-17,1989.55
2021-09-20,1957.23
2021-09-21,1957.98
2021-09-22,1976.26
2021-09-23,1973.04
2021-09-24,1957.83
2021-09-27,1952.26
2021-09-28,1940.63
2021-09-29,1950.35
2021-09-30,1957.51
2021-10-01,1944.72
2021-10-02,2048.36
2021-10-03,2057.43
2021-10-04,1932.78
2021-10-05,1927.98
2021-10-06,1905.93
2021-10-07,1926.9
2021-10-08,1940.95
2021-10-09,1986.26
2021-10-11,1944.64
2021-10-12,2570.7
2021-10-13,1934.05
